ilon,ilat,lon,lat,regione,trend_dec,n
129,462,12.9,46.2,Friuli-Venezia Giulia,0.5481838209197812,66
129,463,12.9,46.3,Friuli-Venezia Giulia,0.5471168915068501,66
129,464,12.9,46.4,Friuli-Venezia Giulia,0.5488326473731785,66
129,465,12.9,46.5,Friuli-Venezia Giulia,0.5579073700332335,66
129,466,12.9,46.6,Friuli-Venezia Giulia,0.5797722091155436,66
130,376,13,37.6,Sicilia,0.3426581466064835,66
130,377,13,37.7,Sicilia,0.42574480989744123,66
130,378,13,37.8,Sicilia,0.5117473282047746,66
130,379,13,37.9,Sicilia,0.5212244124039214,66
130,380,13,38,Sicilia,0.5128873936312577,66
130,413,13,41.3,Lazio,0.4654098726806174,66
130,414,13,41.4,Lazio,0.49912311133815934,66
130,415,13,41.5,Lazio,0.5224944910160189,66
130,416,13,41.6,Lazio,0.5349576084512245,66
130,417,13,41.7,Lazio,0.5565885047747586,66
130,418,13,41.8,Lazio,0.5656917904921053,66
130,419,13,41.9,Lazio,0.5525334945965555,66
130,420,13,42,Lazio,0.5530352796864171,66
130,421,13,42.1,Lazio,0.5546211025638534,66
130,422,13,42.2,Lazio,0.558913952651017,66
130,423,13,42.3,Lazio,0.559940220980661,66
130,424,13,42.4,Lazio,0.5547842939759703,66
130,425,13,42.5,Lazio,0.5490693263761821,66
130,426,13,42.6,Lazio,0.5386326713311175,66
130,427,13,42.7,Umbria,0.5471150474777055,66
130,428,13,42.8,Umbria,0.5553706507215029,66
130,429,13,42.9,Umbria,0.5745713141167206,66
130,430,13,43,Marche,0.606756696767519,66
130,431,13,43.1,Marche,0.6025839389014056,66
130,432,13,43.2,Marche,0.5725515178225684,66
130,433,13,43.3,Marche,0.5872385145863641,66
130,434,13,43.4,Marche,0.6054078225749167,66
130,435,13,43.5,Marche,0.6003211643038635,66
130,436,13,43.6,Marche,0.5886523132993113,66
130,437,13,43.7,Marche,0.5823104019801197,66
130,438,13,43.8,Marche,0.5732601672796329,66
130,457,13,45.7,Veneto,0.5313237031947861,66
130,458,13,45.8,Friuli-Venezia Giulia,0.5702536096283,66
130,459,13,45.9,Friuli-Venezia Giulia,0.5918969941317007,66
130,460,13,46,Friuli-Venezia Giulia,0.5826134915848399,66
130,461,13,46.1,Friuli-Venezia Giulia,0.5698598197244492,66
130,462,13,46.2,Friuli-Venezia Giulia,0.5642416425614994,66
130,463,13,46.3,Friuli-Venezia Giulia,0.5568028852665851,66
130,464,13,46.4,Friuli-Venezia Giulia,0.5569970663062032,66
130,465,13,46.5,Friuli-Venezia Giulia,0.5632396653449225,66
130,466,13,46.6,Friuli-Venezia Giulia,0.5759565157967133,66
131,376,13.1,37.6,Sicilia,0.3454643751802978,66
131,377,13.1,37.7,Sicilia,0.41657405672289144,66
131,378,13.1,37.8,Sicilia,0.50819299069658,66
131,379,13.1,37.9,Sicilia,0.51541958519033,66
131,380,13.1,38,Sicilia,0.49274402986433663,66
131,381,13.1,38.1,Sicilia,0.47601123055935163,66
131,413,13.1,41.3,Lazio,0.46409769432822495,66
131,414,13.1,41.4,Lazio,0.5061406169081295,66
131,415,13.1,41.5,Lazio,0.535068939905839,66
131,416,13.1,41.6,Lazio,0.5527476853201442,66
131,417,13.1,41.7,Lazio,0.5702789186664063,66
131,418,13.1,41.8,Lazio,0.5585220880347723,66
131,419,13.1,41.9,Lazio,0.5432011404248608,66
131,420,13.1,42,Lazio,0.5420931385399818,66
131,421,13.1,42.1,Abruzzo,0.5465699793742806,66
131,422,13.1,42.2,Lazio,0.5486671929695156,66
131,423,13.1,42.3,Lazio,0.546542477207086,66
131,424,13.1,42.4,Lazio,0.5344790328450215,66
131,425,13.1,42.5,Lazio,0.5240024062102939,66
131,426,13.1,42.6,Lazio,0.5264985486700703,66
131,427,13.1,42.7,Umbria,0.5209724258780125,66
131,428,13.1,42.8,Umbria,0.511272618887529,66
131,429,13.1,42.9,Marche,0.5355684389290163,66
131,430,13.1,43,Marche,0.5551569907260937,66
131,431,13.1,43.1,Marche,0.5806872052356361,66
131,432,13.1,43.2,Marche,0.5894508752448059,66
131,433,13.1,43.3,Marche,0.6020229897941864,66
131,434,13.1,43.4,Marche,0.6172027599569758,66
131,435,13.1,43.5,Marche,0.6095372432079703,66
131,436,13.1,43.6,Marche,0.5986444541195808,66
131,437,13.1,43.7,Marche,0.578442781035591,66
131,457,13.1,45.7,Friuli-Venezia Giulia,0.5297898817693336,66
131,458,13.1,45.8,Friuli-Venezia Giulia,0.5641737450998031,66
131,459,13.1,45.9,Friuli-Venezia Giulia,0.6011085178194876,66
131,460,13.1,46,Friuli-Venezia Giulia,0.5979177796527814,66
131,461,13.1,46.1,Friuli-Venezia Giulia,0.5839374141208475,66
131,462,13.1,46.2,Friuli-Venezia Giulia,0.574577395052686,66
131,463,13.1,46.3,Friuli-Venezia Giulia,0.5631514244591436,66
131,464,13.1,46.4,Friuli-Venezia Giulia,0.5625173079108844,66
131,465,13.1,46.5,Friuli-Venezia Giulia,0.561544224164928,66
131,466,13.1,46.6,Friuli-Venezia Giulia,0.5757370191362035,66
132,375,13.2,37.5,Sicilia,0.3509724169735576,66
132,376,13.2,37.6,Sicilia,0.37283801576586256,66
132,377,13.2,37.7,Sicilia,0.4055853989291053,66
132,378,13.2,37.8,Sicilia,0.48904007004547395,66
132,379,13.2,37.9,Sicilia,0.4863782730795324,66
132,380,13.2,38,Sicilia,0.454675314699018,66
132,381,13.2,38.1,Sicilia,0.43724762714248294,66
132,413,13.2,41.3,Lazio,0.4624877029332411,66
132,414,13.2,41.4,Lazio,0.5137576797599129,66
132,415,13.2,41.5,Lazio,0.5482315829875514,66
132,416,13.2,41.6,Lazio,0.5604495126394903,66
132,417,13.2,41.7,Lazio,0.5769696536648821,66
132,418,13.2,41.8,Lazio,0.5551426497400362,66
132,419,13.2,41.9,Lazio,0.5324389821713384,66
132,420,13.2,42,Abruzzo,0.539116926323411,66
132,421,13.2,42.1,Abruzzo,0.5437827232357391,66
132,422,13.2,42.2,Lazio,0.5350647036360621,66
132,423,13.2,42.3,Lazio,0.5312483133206477,66
132,424,13.2,42.4,Abruzzo,0.5217900320323691,66
132,425,13.2,42.5,Abruzzo,0.5145885629665765,66
132,426,13.2,42.6,Lazio,0.5019647051094731,66
132,427,13.2,42.7,Lazio,0.4917450023724076,66
132,428,13.2,42.8,Umbria,0.4921758573894622,66
132,429,13.2,42.9,Marche,0.5281858677553241,66
132,430,13.2,43,Marche,0.5535335646458805,66
132,431,13.2,43.1,Marche,0.5857842514242824,66
132,432,13.2,43.2,Marche,0.6067174288987887,66
132,433,13.2,43.3,Marche,0.6139881037016757,66
132,434,13.2,43.4,Marche,0.6258572846331378,66
132,435,13.2,43.5,Marche,0.6217369097373983,66
132,436,13.2,43.6,Marche,0.6070979847861733,66
132,437,13.2,43.7,Marche,0.5745279418462574,66
132,458,13.2,45.8,Friuli-Venezia Giulia,0.5622626850150426,66
132,459,13.2,45.9,Friuli-Venezia Giulia,0.6046767021093995,66
132,460,13.2,46,Friuli-Venezia Giulia,0.5984985902959205,66
132,461,13.2,46.1,Friuli-Venezia Giulia,0.5880676900912333,66
132,462,13.2,46.2,Friuli-Venezia Giulia,0.5760577106828637,66
132,463,13.2,46.3,Friuli-Venezia Giulia,0.5563710270472786,66
132,464,13.2,46.4,Friuli-Venezia Giulia,0.5508156475989124,66
132,465,13.2,46.5,Friuli-Venezia Giulia,0.5549927011214323,66
132,466,13.2,46.6,Friuli-Venezia Giulia,0.5727283033931859,66
133,374,13.3,37.4,Sicilia,0.3553827289991439,66
133,375,13.3,37.5,Sicilia,0.39207228349903034,66
133,376,13.3,37.6,Sicilia,0.40552084799949495,66
133,377,13.3,37.7,Sicilia,0.4191670626671829,66
133,378,13.3,37.8,Sicilia,0.470183011950736,66
133,379,13.3,37.9,Sicilia,0.4575953497837608,66
133,380,13.3,38,Sicilia,0.42604957733368415,66
133,381,13.3,38.1,Sicilia,0.4148583461574472,66
133,414,13.3,41.4,Lazio,0.5216462974918618,66
133,415,13.3,41.5,Lazio,0.5485987397933709,66
133,416,13.3,41.6,Lazio,0.5660895530004272,66
133,417,13.3,41.7,Lazio,0.5823233239159589,66
133,418,13.3,41.8,Lazio,0.5562896239053723,66
133,419,13.3,41.9,Lazio,0.5374964612222839,66
133,420,13.3,42,Abruzzo,0.5391095354132642,66
133,421,13.3,42.1,Abruzzo,0.5327748291290264,66
133,422,13.3,42.2,Lazio,0.514366480333368,66
133,423,13.3,42.3,Abruzzo,0.5140165337584006,66
133,424,13.3,42.4,Abruzzo,0.5097321179881705,66
133,425,13.3,42.5,Abruzzo,0.49815602649109714,66
133,426,13.3,42.6,Lazio,0.46707563654311884,66
133,427,13.3,42.7,Lazio,0.47477679326780375,66
133,428,13.3,42.8,Marche,0.5192435147762882,66
133,429,13.3,42.9,Marche,0.5395102583344115,66
133,430,13.3,43,Marche,0.560357456640598,66
133,431,13.3,43.1,Marche,0.5897911866046959,66
133,432,13.3,43.2,Marche,0.6123927169580555,66
133,433,13.3,43.3,Marche,0.6157957603405838,66
133,434,13.3,43.4,Marche,0.6303604692060666,66
133,435,13.3,43.5,Marche,0.6314950772915774,66
133,436,13.3,43.6,Marche,0.6084689367897044,66
133,458,13.3,45.8,Friuli-Venezia Giulia,0.5630130664966255,66
133,459,13.3,45.9,Friuli-Venezia Giulia,0.5905287034135897,66
133,460,13.3,46,Friuli-Venezia Giulia,0.5883922259134514,66
133,461,13.3,46.1,Friuli-Venezia Giulia,0.5815625703720932,66
133,462,13.3,46.2,Friuli-Venezia Giulia,0.5673729525500638,66
133,463,13.3,46.3,Friuli-Venezia Giulia,0.5439678815423991,66
133,464,13.3,46.4,Friuli-Venezia Giulia,0.5353267571511071,66
133,465,13.3,46.5,Friuli-Venezia Giulia,0.5460527783933038,66
133,466,13.3,46.6,Friuli-Venezia Giulia,0.5578620656092487,66
134,374,13.4,37.4,Sicilia,0.37085238999993825,66
134,375,13.4,37.5,Sicilia,0.41736319849094605,66
134,376,13.4,37.6,Sicilia,0.43132567449110293,66
134,377,13.4,37.7,Sicilia,0.4415524502535128,66
134,378,13.4,37.8,Sicilia,0.4614066817599022,66
134,379,13.4,37.9,Sicilia,0.44913156979197016,66
134,380,13.4,38,Sicilia,0.42520463811184317,66
134,381,13.4,38.1,Sicilia,0.4165463744138973,66
134,413,13.4,41.3,Lazio,0.49271862385402354,66
134,414,13.4,41.4,Lazio,0.531381817576485,66
134,415,13.4,41.5,Lazio,0.5427314991441079,66
134,416,13.4,41.6,Lazio,0.5714517684848222,66
134,417,13.4,41.7,Lazio,0.5788532237570614,66
134,418,13.4,41.8,Lazio,0.5506658922876787,66
134,419,13.4,41.9,Abruzzo,0.5375473344698873,66
134,420,13.4,42,Abruzzo,0.5441806303529788,66
134,421,13.4,42.1,Abruzzo,0.521362376956568,66
134,422,13.4,42.2,Abruzzo,0.4893288973036416,66
134,423,13.4,42.3,Abruzzo,0.5121145233747808,66
134,424,13.4,42.4,Abruzzo,0.5209186389341214,66
134,425,13.4,42.5,Abruzzo,0.4913967399286167,66
134,426,13.4,42.6,Abruzzo,0.4695319293009248,66
134,427,13.4,42.7,Marche,0.48789438985744427,66
134,428,13.4,42.8,Marche,0.5204057720445208,66
134,429,13.4,42.9,Marche,0.5418189411317944,66
134,430,13.4,43,Marche,0.5638862668878301,66
134,431,13.4,43.1,Marche,0.5892953815147658,66
134,432,13.4,43.2,Marche,0.6119289478752844,66
134,433,13.4,43.3,Marche,0.6203764883492467,66
134,434,13.4,43.4,Marche,0.6355657010567886,66
134,435,13.4,43.5,Marche,0.6310147294298195,66
134,436,13.4,43.6,Marche,0.579805634727346,66
134,458,13.4,45.8,Friuli-Venezia Giulia,0.5550395695584667,66
134,459,13.4,45.9,Friuli-Venezia Giulia,0.5728933520707986,66
134,460,13.4,46,Friuli-Venezia Giulia,0.5724277926121182,66
134,461,13.4,46.1,Friuli-Venezia Giulia,0.5650295844223666,66
134,462,13.4,46.2,Friuli-Venezia Giulia,0.5583765823712331,66
134,463,13.4,46.3,Friuli-Venezia Giulia,0.5356087965671579,66
134,464,13.4,46.4,Friuli-Venezia Giulia,0.5284144907745651,66
134,465,13.4,46.5,Friuli-Venezia Giulia,0.5426826995445088,66
134,466,13.4,46.6,Friuli-Venezia Giulia,0.5505857333628876,66
135,374,13.5,37.4,Sicilia,0.39167829561615697,66
135,375,13.5,37.5,Sicilia,0.4425204924356809,66
135,376,13.5,37.6,Sicilia,0.4597159026780026,66
135,377,13.5,37.7,Sicilia,0.4588256776480087,66
135,378,13.5,37.8,Sicilia,0.4593972011850578,66
135,379,13.5,37.9,Sicilia,0.45271735439582095,66
135,380,13.5,38,Sicilia,0.4340140636427147,66
135,413,13.5,41.3,Lazio,0.490378269792387,66
135,414,13.5,41.4,Lazio,0.5219229567200104,66
135,415,13.5,41.5,Lazio,0.5458710083804825,66
135,416,13.5,41.6,Lazio,0.5741250718047337,66
135,417,13.5,41.7,Lazio,0.5730877988992016,66
135,418,13.5,41.8,Abruzzo,0.544605571764212,66
135,419,13.5,41.9,Abruzzo,0.5381802910323635,66
135,420,13.5,42,Abruzzo,0.5598414309344526,66
135,421,13.5,42.1,Abruzzo,0.5191117190716362,66
135,422,13.5,42.2,Abruzzo,0.49277439780797627,66
135,423,13.5,42.3,Abruzzo,0.5122124589330492,66
135,424,13.5,42.4,Abruzzo,0.5339256235746077,66
135,425,13.5,42.5,Abruzzo,0.508208431857095,66
135,426,13.5,42.6,Abruzzo,0.4845052295681232,66
135,427,13.5,42.7,Abruzzo,0.5096852066568608,66
135,428,13.5,42.8,Marche,0.5260547666916096,66
135,429,13.5,42.9,Marche,0.5375581491359716,66
135,430,13.5,43,Marche,0.5583837551293062,66
135,431,13.5,43.1,Marche,0.5801698721742672,66
135,432,13.5,43.2,Marche,0.6066379096366489,66
135,433,13.5,43.3,Marche,0.6231976873790694,66
135,434,13.5,43.4,Marche,0.641023911027318,66
135,435,13.5,43.5,Marche,0.6106637577949232,66
135,436,13.5,43.6,Marche,0.5660107516865294,66
135,457,13.5,45.7,Friuli-Venezia Giulia,0.5366184364991899,66
135,458,13.5,45.8,Friuli-Venezia Giulia,0.5298393330646309,66
135,459,13.5,45.9,Friuli-Venezia Giulia,0.5565847992331604,66
135,460,13.5,46,Friuli-Venezia Giulia,0.5629868224907251,66
135,461,13.5,46.1,Friuli-Venezia Giulia,0.5536788482643015,66
135,462,13.5,46.2,Friuli-Venezia Giulia,0.5477893558911806,66
135,464,13.5,46.4,Friuli-Venezia Giulia,0.5354209115719254,66
135,465,13.5,46.5,Friuli-Venezia Giulia,0.5390421908347112,66
135,466,13.5,46.6,Friuli-Venezia Giulia,0.5552369725527375,66
136,373,13.6,37.3,Sicilia,0.38932938789806776,66
136,374,13.6,37.4,Sicilia,0.4267646501023075,66
136,375,13.6,37.5,Sicilia,0.47389524144612843,66
136,376,13.6,37.6,Sicilia,0.4858614715249512,66
136,377,13.6,37.7,Sicilia,0.47386985553808275,66
136,378,13.6,37.8,Sicilia,0.46894418889649025,66
136,379,13.6,37.9,Sicilia,0.45719689332250874,66
136,380,13.6,38,Sicilia,0.4366696751975252,66
136,413,13.6,41.3,Lazio,0.4872830056471177,66
136,414,13.6,41.4,Lazio,0.5234417193527283,66
136,415,13.6,41.5,Lazio,0.5572920903007229,66
136,416,13.6,41.6,Lazio,0.5716712310281021,66
136,417,13.6,41.7,Lazio,0.5695091821694221,66
136,418,13.6,41.8,Abruzzo,0.5426209664715014,66
136,419,13.6,41.9,Abruzzo,0.5460558109336312,66
136,420,13.6,42,Abruzzo,0.560300273333648,66
136,421,13.6,42.1,Abruzzo,0.5268215829803035,66
136,422,13.6,42.2,Abruzzo,0.5134465428776951,66
136,423,13.6,42.3,Abruzzo,0.5030615919975578,66
136,424,13.6,42.4,Abruzzo,0.5194242784016392,66
136,425,13.6,42.5,Abruzzo,0.5193239346058622,66
136,426,13.6,42.6,Abruzzo,0.4995393609960242,66
136,427,13.6,42.7,Abruzzo,0.5237883373743988,66
136,428,13.6,42.8,Abruzzo,0.5349853144724005,66
136,429,13.6,42.9,Marche,0.5153622463739359,66
136,430,13.6,43,Marche,0.5203155447857232,66
136,431,13.6,43.1,Marche,0.560004522967752,66
136,432,13.6,43.2,Marche,0.5922904512156131,66
136,433,13.6,43.3,Marche,0.6160169196851325,66
136,434,13.6,43.4,Marche,0.6140398914608921,66
136,458,13.6,45.8,Friuli-Venezia Giulia,0.5250122882897119,66
136,459,13.6,45.9,Friuli-Venezia Giulia,0.5521312159439274,66
136,460,13.6,46,Friuli-Venezia Giulia,0.5560581851530065,66
136,461,13.6,46.1,Friuli-Venezia Giulia,0.5360263314960652,66
136,462,13.6,46.2,Friuli-Venezia Giulia,0.5312808389312768,66
136,464,13.6,46.4,Friuli-Venezia Giulia,0.5408455339799899,66
136,465,13.6,46.5,Friuli-Venezia Giulia,0.5357900284904058,66
136,466,13.6,46.6,Friuli-Venezia Giulia,0.5594629591709014,66
137,372,13.7,37.2,Sicilia,0.39113631122890247,66
137,373,13.7,37.3,Sicilia,0.40190748216424865,66
137,374,13.7,37.4,Sicilia,0.4395222596005486,66
137,375,13.7,37.5,Sicilia,0.4921263694995439,66
137,376,13.7,37.6,Sicilia,0.5004240407022335,66
137,377,13.7,37.7,Sicilia,0.48705819229072733,66
137,378,13.7,37.8,Sicilia,0.4725602974171839,66
137,379,13.7,37.9,Sicilia,0.4512174509461631,66
137,380,13.7,38,Sicilia,0.4326051898437768,66
137,413,13.7,41.3,Lazio,0.48417281401089785,66
137,414,13.7,41.4,Lazio,0.5308872651975862,66
137,415,13.7,41.5,Lazio,0.561251067840952,66
137,416,13.7,41.6,Lazio,0.5658063320098906,66
137,417,13.7,41.7,Lazio,0.5603716530177366,66
137,418,13.7,41.8,Abruzzo,0.5433054655313723,66
137,419,13.7,41.9,Abruzzo,0.5421677603517732,66
137,420,13.7,42,Abruzzo,0.5567226903134341,66
137,421,13.7,42.1,Abruzzo,0.5419286849319609,66
137,422,13.7,42.2,Abruzzo,0.5262085979499581,66
137,423,13.7,42.3,Abruzzo,0.513494902775581,66
137,424,13.7,42.4,Abruzzo,0.5097548500429723,66
137,425,13.7,42.5,Abruzzo,0.5088144698551832,66
137,426,13.7,42.6,Abruzzo,0.506102546823108,66
137,427,13.7,42.7,Abruzzo,0.5158576421986847,66
137,428,13.7,42.8,Abruzzo,0.5247092564436203,66
137,429,13.7,42.9,Marche,0.5149851338492785,66
137,430,13.7,43,Marche,0.5049623251085731,66
137,431,13.7,43.1,Marche,0.5279077900432191,66
137,432,13.7,43.2,Marche,0.5644890139181991,66
137,433,13.7,43.3,Marche,0.5975910448265171,66
137,434,13.7,43.4,Marche,0.6041382514742947,66
137,458,13.7,45.8,Friuli-Venezia Giulia,0.5308089308367157,66
137,461,13.7,46.1,Friuli-Venezia Giulia,0.5168738051750051,66
137,462,13.7,46.2,Friuli-Venezia Giulia,0.5248349097021991,66
137,464,13.7,46.4,Friuli-Venezia Giulia,0.5419044800321398,66
137,465,13.7,46.5,Friuli-Venezia Giulia,0.5365077616950573,66
138,372,13.8,37.2,Sicilia,0.37706893996812824,66
138,373,13.8,37.3,Sicilia,0.4002926564570252,66
138,374,13.8,37.4,Sicilia,0.44317252562546455,66
138,375,13.8,37.5,Sicilia,0.48095266148417753,66
138,376,13.8,37.6,Sicilia,0.49401861683465154,66
138,377,13.8,37.7,Sicilia,0.48367348323803827,66
138,378,13.8,37.8,Sicilia,0.45640660919354725,66
138,379,13.8,37.9,Sicilia,0.42886298779653054,66
138,412,13.8,41.2,Campania,0.4657098722695118,66
138,413,13.8,41.3,Lazio,0.4801686789206466,66
138,414,13.8,41.4,Lazio,0.5317934716719295,66
138,415,13.8,41.5,Lazio,0.5599270951200574,66
138,416,13.8,41.6,Lazio,0.5552322962981159,66
138,417,13.8,41.7,Lazio,0.5326124116542142,66
138,418,13.8,41.8,Abruzzo,0.52656817775809,66
138,419,13.8,41.9,Abruzzo,0.5383694210233207,66
138,420,13.8,42,Abruzzo,0.5426452743600524,66
138,421,13.8,42.1,Abruzzo,0.529436415103265,66
138,422,13.8,42.2,Abruzzo,0.505307693392082,66
138,423,13.8,42.3,Abruzzo,0.5188718639811256,66
138,424,13.8,42.4,Abruzzo,0.5071768823644518,66
138,425,13.8,42.5,Abruzzo,0.4971947829807881,66
138,426,13.8,42.6,Abruzzo,0.5075261867993764,66
138,427,13.8,42.7,Abruzzo,0.5179675468368113,66
138,428,13.8,42.8,Abruzzo,0.5264490392622315,66
138,429,13.8,42.9,Marche,0.5251146883917478,66
138,430,13.8,43,Marche,0.49726640212252293,66
138,431,13.8,43.1,Marche,0.49855936985608484,66
138,456,13.8,45.6,Friuli-Venezia Giulia,0.5767225697564542,66
138,457,13.8,45.7,Friuli-Venezia Giulia,0.5523387201153465,66
138,458,13.8,45.8,Friuli-Venezia Giulia,0.5440779593658087,66
139,372,13.9,37.2,Sicilia,0.37213147895803356,66
139,373,13.9,37.3,Sicilia,0.4004705753991551,66
139,374,13.9,37.4,Sicilia,0.4331662966547015,66
139,375,13.9,37.5,Sicilia,0.4700992925887433,66
139,376,13.9,37.6,Sicilia,0.48792531231222797,66
139,377,13.9,37.7,Sicilia,0.47434789892967183,66
139,378,13.9,37.8,Sicilia,0.42800726498218034,66
139,379,13.9,37.9,Sicilia,0.40359748553927793,66
139,380,13.9,38,Sicilia,0.4075053859071392,66
139,412,13.9,41.2,Campania,0.4877436745213643,66
139,413,13.9,41.3,Campania,0.5013817721906612,66
139,414,13.9,41.4,Campania,0.5343002088053683,66
139,415,13.9,41.5,Lazio,0.5541524043201145,66
139,416,13.9,41.6,Lazio,0.5456772304479567,66
139,417,13.9,41.7,Lazio,0.5154186994164653,66
139,418,13.9,41.8,Abruzzo,0.5099972383023376,66
139,419,13.9,41.9,Abruzzo,0.5199511899104146,66
139,420,13.9,42,Abruzzo,0.515055567735831,66
139,421,13.9,42.1,Abruzzo,0.49435274426984566,66
139,422,13.9,42.2,Abruzzo,0.5034995266935243,66
139,423,13.9,42.3,Abruzzo,0.5306815893415671,66
139,424,13.9,42.4,Abruzzo,0.51515228399247,66
139,425,13.9,42.5,Abruzzo,0.5005262055227993,66
139,426,13.9,42.6,Abruzzo,0.5099351297274648,66
139,427,13.9,42.7,Abruzzo,0.5376094804179905,66
139,429,13.9,42.9,Marche,0.5308841041159978,66
139,456,13.9,45.6,Friuli-Venezia Giulia,0.5720489129282567,66
139,457,13.9,45.7,Friuli-Venezia Giulia,0.5616045016638785,66
140,372,14,37.2,Sicilia,0.3733496176282546,66
140,373,14,37.3,Sicilia,0.4055919172309568,66
140,374,14,37.4,Sicilia,0.4326659315352325,66
140,375,14,37.5,Sicilia,0.46402873746286655,66
140,376,14,37.6,Sicilia,0.48383287461374186,66
140,377,14,37.7,Sicilia,0.468587116704683,66
140,378,14,37.8,Sicilia,0.40464163278330334,66
140,379,14,37.9,Sicilia,0.3825028947123855,66
140,380,14,38,Sicilia,0.4027814312941409,66
140,410,14,41,Campania,0.4817005754831878,66
140,411,14,41.1,Campania,0.4992681381571892,66
140,412,14,41.2,Campania,0.5120516230253801,66
140,413,14,41.3,Campania,0.5235938300268443,66
140,414,14,41.4,Campania,0.536512615401739,66
140,415,14,41.5,Molise,0.5533213026074645,66
140,416,14,41.6,Lazio,0.5318561797757008,66
140,417,14,41.7,Abruzzo,0.5042828708684917,66
140,418,14,41.8,Abruzzo,0.49275114033369266,66
140,419,14,41.9,Abruzzo,0.4923015256539592,66
140,420,14,42,Abruzzo,0.49282214847974337,66
140,421,14,42.1,Abruzzo,0.48739988539838786,66
140,422,14,42.2,Abruzzo,0.5160683829059786,66
140,423,14,42.3,Abruzzo,0.54694345098188335,66
140,424,14,42.4,Abruzzo,0.5280073123357619,66
140,425,14,42.5,Abruzzo,0.5096078890885074,66
140,426,14,42.6,Abruzzo,0.5105081709149379,66
140,427,14,42.7,Abruzzo,0.5580280969621499,66
141,372,14.1,37.2,Sicilia,0.3775518907196337,66
141,373,14.1,37.3,Sicilia,0.41105436212639435,66
141,374,14.1,37.4,Sicilia,0.43958301750122697,66
141,375,14.1,37.5,Sicilia,0.4587176748174735,66
141,376,14.1,37.6,Sicilia,0.4806680716990925,66
141,377,14.1,37.7,Sicilia,0.4726438639594719,66
141,378,14.1,37.8,Sicilia,0.40636725086461256,66
141,379,14.1,37.9,Sicilia,0.3872006127516603,66
141,380,14.1,38,Sicilia,0.4055501198032867,66
141,409,14.1,40.9,Campania,0.46405151701281505,66
141,410,14.1,41,Campania,0.4810529960782117,66
141,411,14.1,41.1,Campania,0.5143269562315085,66
141,412,14.1,41.2,Campania,0.5382536782534779,66
141,413,14.1,41.3,Campania,0.5419994527709735,66
141,414,14.1,41.4,Campania,0.5485244474039515,66
141,415,14.1,41.5,Molise,0.5750703529820034,66
141,416,14.1,41.6,Molise,0.5578373340158589,66
141,417,14.1,41.7,Molise,0.5134481442639743,66
141,418,14.1,41.8,Abruzzo,0.4838434913715855,66
141,419,14.1,41.9,Abruzzo,0.47463900135399806,66
141,420,14.1,42,Abruzzo,0.49167870601386027,66
141,421,14.1,42.1,Abruzzo,0.5031427210691108,66
141,422,14.1,42.2,Abruzzo,0.5321304814467053,66
141,423,14.1,42.3,Abruzzo,0.5588286701253665,66
141,424,14.1,42.4,Abruzzo,0.5241903135020561,66
141,425,14.1,42.5,Abruzzo,0.5067957316906058,66
142,371,14.2,37.1,Sicilia,0.34604050716220575,66
142,372,14.2,37.2,Sicilia,0.3652521140478993,66
142,373,14.2,37.3,Sicilia,0.38884545645318835,66
142,374,14.2,37.4,Sicilia,0.4215506984682955,66
142,375,14.2,37.5,Sicilia,0.44627014428422457,66
142,376,14.2,37.6,Sicilia,0.47460285676893044,66
142,377,14.2,37.7,Sicilia,0.47290420071254624,66
142,378,14.2,37.8,Sicilia,0.41791102492278015,66
142,379,14.2,37.9,Sicilia,0.3977711869095708,66
142,380,14.2,38,Sicilia,0.4115568384794461,66
142,409,14.2,40.9,Campania,0.47801306816709516,66
142,410,14.2,41,Campania,0.4935512461191868,66
142,411,14.2,41.1,Campania,0.5247834691317959,66
142,412,14.2,41.2,Campania,0.5513551256439294,66
142,413,14.2,41.3,Campania,0.5594302452784701,66
142,414,14.2,41.4,Campania,0.546659728708743,66
142,415,14.2,41.5,Molise,0.5639390073104986,66
142,416,14.2,41.6,Molise,0.5695639297044198,66
142,417,14.2,41.7,Molise,0.5275609837397454,66
142,418,14.2,41.8,Molise,0.4889920033292523,66
142,419,14.2,41.9,Abruzzo,0.46882730525217514,66
142,420,14.2,42,Abruzzo,0.5071256771463015,66
142,421,14.2,42.1,Abruzzo,0.5294224757378654,66
142,422,14.2,42.2,Abruzzo,0.5582243815908255,66
142,423,14.2,42.3,Abruzzo,0.5667121607173242,66
142,424,14.2,42.4,Abruzzo,0.525724065772876,66
142,425,14.2,42.5,Abruzzo,0.5028562465548678,66
143,371,14.3,37.1,Sicilia,0.34343511418642947,66
143,372,14.3,37.2,Sicilia,0.3606118219584397,66
143,373,14.3,37.3,Sicilia,0.36699256123230006,66
143,374,14.3,37.4,Sicilia,0.39505434448453114,66
143,375,14.3,37.5,Sicilia,0.4323763378427191,66
143,376,14.3,37.6,Sicilia,0.45713707237153856,66
143,377,14.3,37.7,Sicilia,0.465896337860613,66
143,378,14.3,37.8,Sicilia,0.41774712433946765,66
143,379,14.3,37.9,Sicilia,0.4015471559532568,66
143,380,14.3,38,Sicilia,0.4123293649446762,66
143,409,14.3,40.9,Campania,0.49948702821053725,66
143,410,14.3,41,Campania,0.5172788936857996,66
143,411,14.3,41.1,Campania,0.5346165358949032,66
143,412,14.3,41.2,Campania,0.5616829196190388,66
