data,fascia,t_area,t_pop,n_ore
1968-05-12,giorno,18.656342596601576,19.533777004424277,12
1968-05-12,notte,15.200796437047309,16.646402241447724,12
1968-05-13,giorno,14.680329635349235,16.052870720590544,12
1968-05-13,notte,12.490493154340783,13.739435491042196,12
1968-05-14,giorno,15.786094032457436,17.53462637855902,12
1968-05-14,notte,10.954237227747434,12.26540054350107,12
1968-05-15,giorno,16.48985029925539,18.32678740913043,12
1968-05-15,notte,11.890322527630538,13.449151384213607,12
1968-05-16,giorno,17.730978934918667,19.346124757420164,12
1968-05-16,notte,11.9471409391011,13.521279733848365,12
1968-05-17,giorno,17.803670755681757,19.498970420610174,12
1968-05-17,notte,12.351474055026676,14.118255725098965,12
1968-05-18,giorno,15.263610058741458,15.906945052920959,12
1968-05-18,notte,12.033528397783535,13.914707518564752,12
1968-05-19,giorno,14.833617161846103,15.327837736848762,12
1968-05-19,notte,10.89241449698299,12.134565653401689,12
1968-05-20,giorno,14.995025734928205,15.610852294921683,12
1968-05-20,notte,10.853478271225775,11.907295496047524,12
1968-05-21,giorno,15.718552864897909,16.35939383633529,12
1968-05-21,notte,12.009373969817059,13.17362265623854,12
1968-05-22,giorno,16.751598574063497,17.70556950734996,12
1968-05-22,notte,11.093866097564536,12.232285144585923,12
1968-05-23,giorno,18.008050535652842,18.970965780027246,12
1968-05-23,notte,11.859922515184081,12.807080661997977,12
1968-05-24,giorno,19.385469077568388,20.603997407430676,12
1968-05-24,notte,13.55751263357397,14.51912669602279,12
1968-05-25,giorno,18.77743454620098,19.891430807565126,12
1968-05-25,notte,14.192154611088034,15.570626364437164,12
1968-05-26,giorno,17.81954580505769,19.228023590277648,12
1968-05-26,notte,13.800350400386268,15.194633300751724,12
1968-05-27,giorno,18.2802741346588,19.862540415339055,12
1968-05-27,notte,13.619204304075371,15.272639420651604,12
1968-05-28,giorno,17.66965555220566,19.297132830243438,12
1968-05-28,notte,14.042867972661215,15.69831322879216,12
1968-05-29,giorno,17.367319896410287,18.86368854885168,12
1968-05-29,notte,13.825062032079215,15.654583448054149,12
1968-05-30,giorno,16.225495627289874,17.838754023235364,12
1968-05-30,notte,13.258339125371297,14.985060615665947,12
1968-05-31,giorno,16.92457169618472,18.58314488818056,12
1968-05-31,notte,12.519825458298879,14.256462807245544,12
1968-06-01,giorno,15.816333582170804,16.803506963567347,12
1968-06-02,giorno,16.90706085289236,17.92923669006698,12
1968-06-02,notte,12.02771812281175,13.331967082712595,12
1968-06-03,giorno,18.08062482850193,19.500383193873773,12
1968-06-03,notte,13.314008441445173,14.5830847551573,12
1968-06-04,giorno,18.926631352817182,20.741476663599506,12
1968-06-04,notte,13.881985758391957,15.18886886834379,12
1968-06-05,giorno,18.76489976692182,20.564727259281618,12
1968-06-05,notte,14.64492537185271,16.353036782358878,12
1968-06-06,giorno,18.499798898617083,19.976348629827882,12
1968-06-06,notte,14.878376887900048,16.610523190737275,12
1968-06-07,giorno,18.588115712668444,19.94616532255404,12
1968-06-07,notte,14.83743702264598,16.546712862448626,12
1968-06-08,giorno,18.938078261818614,20.249813415223965,12
1968-06-08,notte,14.742910323583972,16.411407754581788,12
1968-06-09,giorno,18.825219623629916,20.32730395441125,12
1968-06-09,notte,14.647861043007937,16.37303239367685,12
1968-06-10,giorno,18.339063294304005,19.79536351722501,12
1968-06-10,notte,14.116211133852875,15.65561457417879,12
1968-06-11,giorno,16.262164231806665,17.22801840387772,12
1968-06-11,notte,13.664451775244066,15.243928576018067,12
1968-06-12,giorno,16.217196772293825,17.717967138280496,12
1968-06-12,notte,12.568494721792298,13.784520331249162,12
1968-06-13,giorno,16.186682297443706,17.395512131695526,12
1968-06-13,notte,13.314632679098436,14.806039504645891,12
1968-06-14,giorno,18.228634763360397,19.545134676713875,12
1968-06-14,notte,13.895341921496621,15.288746633974934,12
1968-06-15,giorno,18.9074282079595,19.993321309108296,12
1968-06-15,notte,14.54212180894083,15.904642765998004,12
1968-06-16,giorno,18.90897476292504,19.978979578904266,12
1968-06-16,notte,14.424012768444115,15.761049303034008,12
1968-06-17,giorno,19.047441150893473,20.3882782532326,12
1968-06-17,notte,14.388221307058098,15.784420970539932,12
1968-06-18,giorno,19.568316068485583,21.186436702995824,12
1968-06-18,notte,14.184203646061846,15.626172999971102,12
1968-06-19,giorno,20.03934999153624,21.300267970870788,12
1968-06-19,notte,15.494412166869866,17.11807420553886,12
1968-06-20,giorno,20.126859281630736,21.32277415337275,12
1968-06-20,notte,15.547571782584575,16.83093891117979,12
1968-06-21,giorno,20.09864787892276,21.55726246054522,12
1968-06-21,notte,16.12822554536617,17.689167603873685,12
1968-06-22,giorno,19.644476945979193,20.92249203834392,12
1968-06-22,notte,14.899689498811746,16.475261904473495,12
1968-06-23,giorno,19.73932801141316,20.734279101453325,12
1968-06-23,notte,15.072283314133534,16.710927882253458,12
1968-06-24,giorno,17.871202556134634,19.65746422808164,12
1968-06-24,notte,15.271486516947386,16.706552857835444,12
1968-06-25,giorno,20.846973309370465,22.386011644892754,12
1968-06-25,notte,14.541339419809551,16.1423897940955,12
1968-06-26,giorno,22.28440310717013,23.49365403579882,12
1968-06-26,notte,15.988589803481593,17.522253538073443,12
1968-06-27,giorno,22.98703475966875,24.167322000969406,12
1968-06-27,notte,16.945646603662574,18.446630220722586,12
1968-06-28,giorno,23.99817682857189,24.99152975215401,12
1968-06-28,notte,17.519903986240966,19.139233337775366,12
1968-06-29,giorno,25.027728668983038,25.825003868283897,12
1968-06-29,notte,18.729457250258786,20.12679363660863,12
1968-06-30,giorno,26.05208678760283,26.864602999182807,12
1968-06-30,notte,19.626756804566966,20.891594999859304,12
1969-05-01,giorno,14.469263939352386,16.15978199785493,12
1969-05-02,giorno,15.995838078782164,17.261245080292344,12
1969-05-02,notte,10.292959244650746,11.963465174787498,12
1969-05-03,giorno,17.24935631287302,18.233170556618,12
1969-05-03,notte,11.118183670258368,12.47298789054602,12
1969-05-04,giorno,17.642016946484482,18.70124568359321,12
1969-05-04,notte,12.516777181697979,13.614234885736549,12
1969-05-05,giorno,17.281556352622466,18.809270803959716,12
1969-05-05,notte,12.669533094780357,13.982970809843193,12
1969-05-06,giorno,13.574790910230728,15.042141570466327,12
1969-05-06,notte,12.97822220044865,14.70481579341042,12
1969-05-07,giorno,12.993873135665615,14.755363778157646,12
1969-05-07,notte,10.371845842176649,12.08334945226342,12
1969-05-08,giorno,13.169749703502113,14.824073629441866,12
1969-05-08,notte,10.024894234672802,11.716016796370202,12
1969-05-09,giorno,13.485725779121402,14.974378961759433,12
1969-05-09,notte,9.647716198078188,11.123731301156443,12
1969-05-10,giorno,15.699896874800242,17.449593828855612,12
1969-05-10,notte,9.688467673734326,11.14957352512252,12
1969-05-11,giorno,17.064106322834647,18.708467068769657,12
1969-05-11,notte,11.09194946698504,12.71109211020972,12
1969-05-12,giorno,19.26006716143811,20.52814781564219,12
1969-05-12,notte,11.976699737673997,13.55333671697797,12
1969-05-13,giorno,20.63252301317426,21.874975414842623,12
1969-05-13,notte,13.47175042161034,14.993829652875476,12
1969-05-14,giorno,21.679589491610074,22.765938776770046,12
1969-05-14,notte,14.428095344496068,16.089952644064944,12
1969-05-15,giorno,21.263762582229102,22.237510119229057,12
1969-05-15,notte,15.027623264317866,16.418611204121103,12
1969-05-16,giorno,20.829880441632607,21.781612965036583,12
1969-05-16,notte,15.165940009839193,16.44935418083491,12
1969-05-17,giorno,19.85963603495481,20.902886283935167,12
1969-05-17,notte,14.944400924330205,16.257647469725754,12
1969-05-18,giorno,18.886339650667143,19.75163998912803,12
1969-05-18,notte,14.115998867011996,15.411666160567599,12
1969-05-19,giorno,18.2960269560437,19.67748405598859,12
1969-05-19,notte,14.483346066018612,15.829020221267509,12
1969-05-20,giorno,16.974721727492657,17.689484941802945,12
1969-05-20,notte,13.601934427039431,15.182810556744542,12
1969-05-21,giorno,16.832443834527425,18.206550619613626,12
1969-05-21,notte,12.916782466118821,14.132472203755517,12
1969-05-22,giorno,17.72041241338961,19.026928345285317,12
1969-05-22,notte,12.100921407877237,13.455881383155587,12
1969-05-23,giorno,18.76173960846527,19.940278315606662,12
1969-05-23,notte,12.435813155194879,13.890826466592177,12
1969-05-24,giorno,19.33899933268127,20.528519894767676,12
1969-05-24,notte,13.373278455074212,14.74835420431446,12
1969-05-25,giorno,18.343063063532153,19.193589792658415,12
1969-05-25,notte,14.09043471976683,15.505049579728855,12
1969-05-26,giorno,17.836933493268063,18.945352051175334,12
1969-05-26,notte,13.705776159674578,14.975286300695213,12
1969-05-27,giorno,18.78917634477885,19.750843010730954,12
1969-05-27,notte,13.280235015293224,14.619938593617938,12
1969-05-28,giorno,20.912716751455118,21.848419131199037,12
1969-05-28,notte,14.593598597404593,15.674339548803351,12
1969-05-29,giorno,21.2520329887867,21.98147244103424,12
1969-05-29,notte,16.199172964797157,17.4904890065607,12
1969-05-30,giorno,20.833080013624304,21.71975904096551,12
1969-05-30,notte,15.928821207468664,16.975825891906627,12
1969-05-31,giorno,19.71790088836474,20.93810784595686,12
1969-05-31,notte,14.846066714153608,15.908623108837757,12
1969-06-01,giorno,18.58286339410329,19.922609026715776,12
1969-06-02,giorno,16.386837560899878,18.037691847926787,12
1969-06-02,notte,13.845316551288896,15.254389602705217,12
1969-06-03,giorno,16.509734504858482,18.36033293784055,12
1969-06-03,notte,11.816221695562316,13.304013937240455,12
1969-06-04,giorno,15.78639567102253,17.455234798414622,12
1969-06-04,notte,12.109219219239542,13.91121748524839,12
1969-06-05,giorno,13.61874596765566,14.708008809040825,12
1969-06-05,notte,11.641326482097917,13.363481891376527,12
1969-06-06,giorno,13.158573749743063,14.481230786792525,12
1969-06-06,notte,10.60475991634057,11.91835348050163,12
1969-06-07,giorno,14.024579673803428,15.911893062020546,12
1969-06-07,notte,9.603053747376542,11.08694968998193,12
1969-06-08,giorno,17.081198574312186,18.794564877109803,12
1969-06-08,notte,10.3929562792724,12.204303632957828,12
1969-06-09,giorno,19.50912908470278,20.85757619421716,12
1969-06-09,notte,12.556762310142435,14.321788897319779,12
1969-06-10,giorno,20.847609038928216,22.2567021036063,12
1969-06-10,notte,14.398173245763617,15.802396750538657,12
1969-06-11,giorno,19.94867411449195,21.219095911149687,12
1969-06-11,notte,15.661586641135822,17.228077647435683,12
1969-06-12,giorno,18.511314235941267,19.67514650469097,12
1969-06-12,notte,14.873798354141192,16.514792521916014,12
1969-06-13,giorno,19.582672042325687,20.756359857293567,12
1969-06-13,notte,14.29682520243133,15.766078132199192,12
1969-06-14,giorno,20.613541342580582,22.057414426596264,12
1969-06-14,notte,14.831707366414578,16.18052080949138,12
1969-06-15,giorno,20.661664975625897,22.15919623068097,12
1969-06-15,notte,15.217024069980596,16.859711890709576,12
1969-06-16,giorno,20.811208949445735,22.084200963223108,12
1969-06-16,notte,15.450516190821157,17.19101874924438,12
1969-06-17,giorno,21.42427272104979,22.53965824443948,12
1969-06-17,notte,15.684222382688732,17.330348173371746,12
1969-06-18,giorno,21.87134277541069,22.783486216999208,12
1969-06-18,notte,16.301010684368975,17.757874631379263,12
1969-06-19,giorno,19.94299108597531,20.94542245222417,12
1969-06-19,notte,16.71582834153719,18.144193374517254,12
1969-06-20,giorno,19.349906567381552,20.864760450606166,12
1969-06-20,notte,14.17269533859478,15.70232592049705,12
1969-06-21,giorno,20.200213867173378,21.44496981519055,12
1969-06-21,notte,14.303050071161774,15.919956666891528,12
1969-06-22,giorno,21.281591147448378,22.244798196619236,12
1969-06-22,notte,15.344642741210441,16.830374180957453,12
1969-06-23,giorno,22.172767142718243,23.12357164629277,12
1969-06-23,notte,16.576386049509686,17.882301464790025,12
1969-06-24,giorno,21.10559587101308,22.003134133542304,12
1969-06-24,notte,17.02311618134783,18.261231397112375,12
1969-06-25,giorno,19.480949393555562,20.73424422729287,12
1969-06-25,notte,15.64359796096182,16.749675055508355,12
1969-06-26,giorno,18.929672428822414,20.770117716959522,12
1969-06-26,notte,14.211204544045113,15.861266918379876,12
1969-06-27,giorno,20.01371115239462,21.857864504571634,12
1969-06-27,notte,14.489494159281088,16.30261497589388,12
1969-06-28,giorno,19.87319051916319,21.21027845634308,12
1969-06-28,notte,15.306594670859315,17.056056181428765,12
1969-06-29,giorno,19.058939090999196,20.63412056636062,12
1969-06-29,notte,14.488244154096748,15.918375140453524,12
1969-06-30,giorno,20.3894432413191,21.64220516731274,12
1969-06-30,notte,14.962209206822763,16.631434930271936,12
1970-05-01,giorno,10.69306940344861,12.63922687219096,12
1970-05-02,giorno,10.101051458137514,12.060738994327174,12
1970-05-02,notte,5.644250081691061,7.230137254813765,12
1970-05-03,giorno,10.505028761670244,12.215740425885919,12
1970-05-03,notte,5.410663280423909,7.1820696046070855,12
1970-05-04,giorno,11.889614839308681,13.242538465745632,12
1970-05-04,notte,6.4533233648851525,8.312032477562758,12
1970-05-05,giorno,13.629371302752213,15.109298221423103,12
1970-05-05,notte,7.386890274756486,8.830152804614682,12
1970-05-06,giorno,11.642947984649005,12.89898594816151,12
1970-05-06,notte,9.497129041288467,11.13229158491077,12
1970-05-07,giorno,12.419602516216736,13.561337528857374,12
1970-05-07,notte,9.433790811916493,10.91475643355877,12
1970-05-08,giorno,13.517963330769845,14.66371571372232,12
1970-05-08,notte,9.686559874902493,11.181043567119573,12
1970-05-09,giorno,14.733106763752383,15.849020250098842,12
1970-05-09,notte,8.967484418669223,9.995470644102197,12
1970-05-10,giorno,14.887653654792668,15.519258321754599,12
1970-05-10,notte,10.624283428859652,11.941609293980962,12
1970-05-11,giorno,13.911458832559669,15.141498641440156,12
1970-05-11,notte,10.015178594382654,11.082604263683946,12
1970-05-12,giorno,13.900461903809521,15.451096846052844,12
1970-05-12,notte,9.454996596818988,10.950372442375263,12
1970-05-13,giorno,15.752996105413194,17.26345509554007,12
1970-05-13,notte,9.754008905948183,11.11217408001633,12
1970-05-14,giorno,16.758204796859857,17.785035910953674,12
1970-05-14,notte,10.327620358358699,11.859889492121415,12
1970-05-15,giorno,16.991477959313183,18.02556677342631,12
1970-05-15,notte,11.878910103805342,13.151874127300683,12
1970-05-16,giorno,15.764886875545573,16.9501056220509,12
1970-05-16,notte,12.165978245136568,13.496015361893758,12
1970-05-17,giorno,14.595634399436875,16.25926629372991,12
1970-05-17,notte,10.779341710253904,12.137772682227663,12
1970-05-18,giorno,15.431347426061471,17.46445429607317,12
1970-05-18,notte,9.965092078661225,11.430237875398074,12
1970-05-19,giorno,15.280954439593863,17.195529345491725,12
1970-05-19,notte,10.216449816319379,11.850773058092289,12
1970-05-20,giorno,15.852560407147326,17.86776577631115,12
1970-05-20,notte,10.214715491916124,11.955487433051195,12
1970-05-21,giorno,16.48606704399387,18.471750066486763,12
1970-05-21,notte,10.819660004988316,12.623538051897352,12
1970-05-22,giorno,14.51929490260961,16.32824362641754,12
1970-05-22,notte,11.53738821998186,13.452654084279954,12
1970-05-23,giorno,14.990446167325036,16.850677446593604,12
1970-05-23,notte,9.000324379092262,10.68602863148256,12
1970-05-24,giorno,15.887083467555133,17.420793691728477,12
1970-05-24,notte,10.054025748560258,11.881596876768766,12
1970-05-25,giorno,16.190486229031134,17.377182012699308,12
1970-05-25,notte,10.479497783312812,12.164286598846108,12
1970-05-26,giorno,16.89301964727035,18.463874907766886,12
1970-05-26,notte,11.153227816836113,12.692032686122841,12
1970-05-27,giorno,16.596962823054596,18.328649218350556,12
1970-05-27,notte,11.331971159266276,12.853208754524498,12
1970-05-28,giorno,15.53433074016113,17.009486549652927,12
1970-05-28,notte,11.41969832875523,13.062530039397195,12
1970-05-29,giorno,15.990307655016936,17.078267955804918,12
1970-05-29,notte,10.87820350178508,12.760881020797637,12
1970-05-30,giorno,15.790706190726137,16.957051685327873,12
1970-05-30,notte,12.328195088452004,13.955390639305056,12
1970-05-31,giorno,17.00822859108467,18.682136126839012,12
1970-05-31,notte,11.548833349270375,12.949368108194284,12
1970-06-01,giorno,19.06594927488601,20.673902953736693,12
1970-06-02,giorno,19.449537864568512,21.181186966509525,12
1970-06-02,notte,13.683444392530758,15.377183745568342,12
1970-06-03,giorno,16.282709330394017,17.713411487211182,12
1970-06-03,notte,13.906090474449748,15.75344192939649,12
1970-06-04,giorno,15.156555402904816,16.283501153069036,12
1970-06-04,notte,11.527039718676532,13.133930172656246,12
1970-06-05,giorno,16.642897318846707,17.638899865356194,12
1970-06-05,notte,11.204194987531235,12.419993062050194,12
1970-06-06,giorno,19.551056981118563,20.251094562718258,12
1970-06-06,notte,13.47314188650899,14.725924602596367,12
1970-06-07,giorno,20.234817053231346,21.065987936888554,12
1970-06-07,notte,15.361437470182505,16.648517487597672,12
1970-06-08,giorno,20.743769036752735,21.933273844475366,12
1970-06-08,notte,15.874632540279974,17.03820148676083,12
1970-06-09,giorno,19.847811127988738,20.79870424139466,12
1970-06-09,notte,16.52063406553947,18.006307522777586,12
1970-06-10,giorno,20.593743178428447,21.76175682596867,12
1970-06-10,notte,15.650417150519678,17.06058887165814,12
1970-06-11,giorno,21.1840780801898,22.57567473162981,12
1970-06-11,notte,15.316628824402105,16.76472159202268,12
1970-06-12,giorno,21.605411056285487,22.94274665673814,12
1970-06-12,notte,15.806139545584179,17.396556108523942,12
1970-06-13,giorno,22.125179965622003,23.419510701287933,12
1970-06-13,notte,16.11903171931996,17.805954130541306,12
1970-06-14,giorno,21.719228045985716,22.698196661070188,12
1970-06-14,notte,16.613190468460743,18.14668546681632,12
1970-06-15,giorno,22.521106717149728,23.389587144525354,12
1970-06-15,notte,16.38797533218474,17.749523828495477,12
1970-06-16,giorno,23.420009567405884,24.355730199099796,12
1970-06-16,notte,17.694651922963605,18.932242672175143,12
1970-06-17,giorno,23.70449538096873,24.685531393304753,12
1970-06-17,notte,18.495616099618235,19.81000385191622,12
1970-06-18,giorno,21.009128327898114,22.117838982903308,12
1970-06-18,notte,17.945575335287618,19.312343830045794,12
1970-06-19,giorno,19.338338053357898,20.68611834963416,12
1970-06-19,notte,15.844421518203657,17.25619429508686,12
1970-06-20,giorno,19.663683821786854,21.516560635032164,12
1970-06-20,notte,15.707389906329386,17.402830856095054,12
1970-06-21,giorno,21.658592497641347,23.481229225265096,12
1970-06-21,notte,15.489473468049832,17.103367036131118,12
1970-06-22,giorno,22.45478159398362,24.110113630169067,12
1970-06-22,notte,16.415654400471155,18.00621347601128,12
1970-06-23,giorno,22.974071899558176,24.441325380460828,12
1970-06-23,notte,16.81697944996331,18.44960198814123,12
1970-06-24,giorno,22.936422530751024,24.31972632834881,12
1970-06-24,notte,17.02305156196581,18.743839171200833,12
1970-06-25,giorno,23.355294591457195,24.658703195155258,12
1970-06-25,notte,17.26982804255301,19.037832026766182,12
1970-06-26,giorno,24.233596007806646,25.615512166678023,12
1970-06-26,notte,18.032457423146894,19.667270852843444,12
1970-06-27,giorno,24.425424776145015,25.557634004906046,12
1970-06-27,notte,18.84457349152191,20.515978806342716,12
1970-06-28,giorno,24.03214941687882,25.084396314749174,12
1970-06-28,notte,18.958254066213843,20.399708104315824,12
1970-06-29,giorno,22.65916545553135,23.867046227070002,12
1970-06-29,notte,17.96470323861074,19.368121452593048,12
1970-06-30,giorno,21.03544704752242,22.172509192039026,12
1970-06-30,notte,17.479129797344335,18.97028347045483,12
1971-05-01,giorno,15.70396755700047,16.107171328773187,12
1971-05-02,giorno,14.974443430692107,16.09046419806269,12
1971-05-02,notte,11.350480318460614,12.425518386280702,12
1971-05-03,giorno,13.65521350180441,14.93190654990666,12
1971-05-03,notte,10.9608268043804,12.27346977822205,12
1971-05-04,giorno,13.633133346106417,14.903078781072907,12
1971-05-04,notte,9.9299559539478075,11.465429090942887,12
1971-05-05,giorno,13.656175656496048,15.008056246911806,12
1971-05-05,notte,9.494659320699503,10.993987966474158,12
1971-05-06,giorno,15.024557363831732,16.48787376254945,12
1971-05-06,notte,9.337001109972492,10.94291703452328,12
1971-05-07,giorno,16.846514116320105,18.19724231316919,12
1971-05-07,notte,9.954560858325367,11.503946542584446,12
1971-05-08,giorno,17.83838773115674,19.118157596026013,12
1971-05-08,notte,11.373645494539117,12.941262471759154,12
1971-05-09,giorno,18.41684784455672,19.93607044705658,12
1971-05-09,notte,12.673954521465834,14.173961773251541,12
1971-05-10,giorno,18.631480713418355,20.209419436430004,12
1971-05-10,notte,12.75736164075606,14.536323322040543,12
1971-05-11,giorno,16.51602956876487,18.193627287218064,12
1971-05-11,notte,13.400615584815302,15.238718599459936,12
1971-05-12,giorno,16.98591774388572,18.829289127359147,12
1971-05-12,notte,12.28155117073959,14.034491298230487,12
1971-05-13,giorno,17.471158229613497,19.29799741664194,12
1971-05-13,notte,12.14160833897163,13.894850510463016,12
1971-05-14,giorno,17.8759404009895,19.45784955433482,12
1971-05-14,notte,12.064510835612904,14.021119961241949,12
1971-05-15,giorno,18.019488001019006,19.349287957048787,12
1971-05-15,notte,12.299778227113158,14.046977876564423,12
1971-05-16,giorno,18.443709624538144,19.601828940778177,12
1971-05-16,notte,12.726006010301603,14.401802643267287,12
1971-05-17,giorno,19.67885893262743,21.04304767843333,12
1971-05-17,notte,13.219538123513905,14.474927373509534,12
1971-05-18,giorno,19.819094557661366,21.135185750029436,12
1971-05-18,notte,14.35145485952158,15.769812708363132,12
1971-05-19,giorno,20.043609815642558,21.393327509482546,12
1971-05-19,notte,14.486395224125586,15.91262576066781,12
1971-05-20,giorno,18.982530322854156,20.367398329801066,12
1971-05-20,notte,14.513555311455516,15.980919297126052,12
1971-05-21,giorno,18.31942573087299,19.466365622040076,12
1971-05-21,notte,14.118095762422609,15.681084543506696,12
1971-05-22,giorno,17.064970023185428,18.224456118972714,12
1971-05-22,notte,13.368921114438184,14.870298050921688,12
1971-05-23,giorno,15.648865668949618,16.88118709718775,12
1971-05-23,notte,12.412396191110826,13.825960471170466,12
1971-05-24,giorno,15.881712291574608,17.260717360396907,12
1971-05-24,notte,11.794327844618413,13.360693467240326,12
1971-05-25,giorno,16.07672565890229,17.222928068241707,12
1971-05-25,notte,12.023153439238186,13.537628959384321,12
1971-05-26,giorno,15.659510686983097,17.02151450277684,12
1971-05-26,notte,12.00033706176645,13.419734485869595,12
1971-05-27,giorno,14.489861214304177,15.921521457536134,12
1971-05-27,notte,11.960449768085589,13.559139171657463,12
1971-05-28,giorno,13.937074292489196,15.50752634186314,12
1971-05-28,notte,9.736953843781276,11.394763400212426,12
1971-05-29,giorno,14.642658525481503,16.240819070349467,12
1971-05-29,notte,10.051005127294282,11.735232433037623,12
1971-05-30,giorno,15.393412654942324,17.27653954608532,12
1971-05-30,notte,10.229454586465199,11.983733823607555,12
1971-05-31,giorno,16.13813677321522,17.498772914865377,12
1971-05-31,notte,11.335311315968092,13.142324598485978,12
1971-06-01,giorno,16.914586340574523,18.749535254319742,12
1971-06-02,giorno,17.543598335723182,19.065699212837178,12
1971-06-02,notte,12.373290253278803,14.108716876237358,12
1971-06-03,giorno,18.658863209260364,20.08970932780503,12
1971-06-03,notte,13.056294741107244,14.713809486308547,12
1971-06-04,giorno,19.280547480016082,20.964568229567913,12
1971-06-04,notte,14.085370987618633,15.476152566954157,12
1971-06-05,giorno,18.754988193079832,20.15006835397161,12
1971-06-05,notte,14.826310882813145,16.373091699759346,12
1971-06-06,giorno,17.126309499972336,18.423544365887565,12
1971-06-06,notte,14.5328503164644,16.05153222599038,12
1971-06-07,giorno,16.914972465941933,18.273317606986165,12
1971-06-07,notte,13.337954083777976,14.881600149767642,12
1971-06-08,giorno,18.049542074013836,19.563698632691683,12
1971-06-08,notte,13.482822745181037,14.887646600909449,12
1971-06-09,giorno,18.384611847949976,19.488331229308226,12
1971-06-09,notte,13.934983622603895,15.458998569188184,12
1971-06-10,giorno,18.808762734868758,19.830378136945935,12
1971-06-10,notte,14.461344619498451,15.854362006868444,12
1971-06-11,giorno,16.979936388229046,18.144873901384795,12
1971-06-11,notte,14.01115610144047,15.225835281368193,12
1971-06-12,giorno,17.07828887833771,18.68854450307398,12
1971-06-12,notte,12.206359355677971,13.6338219879011,12
1971-06-13,giorno,17.757748064771235,19.034427042326374,12
1971-06-13,notte,12.064268711488586,13.886164896161743,12
1971-06-14,giorno,18.669821465179925,19.52872462331641,12
1971-06-14,notte,13.307024972318644,14.715181670229514,12
1971-06-15,giorno,19.804938785480637,20.62135954735466,12
1971-06-15,notte,14.753673027010285,16.12151820494174,12
1971-06-16,giorno,19.579218930148595,20.687236847574304,12
1971-06-16,notte,14.326956015715213,15.35693464159903,12
1971-06-17,giorno,19.7182332383374,20.506425829636747,12
1971-06-17,notte,14.841794743987183,16.21907259953941,12
1971-06-18,giorno,19.15144502413603,20.165055441318597,12
1971-06-18,notte,15.328012726635121,16.480775283346418,12
1971-06-19,giorno,17.846901141500325,19.111161445274742,12
1971-06-19,notte,13.216850237276555,14.414655292673118,12
1971-06-20,giorno,20.587519239615816,21.773600908555768,12
1971-06-20,notte,13.643071517580408,14.961573718167283,12
1971-06-21,giorno,21.696681945493854,22.58789440171653,12
1971-06-21,notte,15.875356194807827,17.25463163800975,12
1971-06-22,giorno,21.708051164383367,22.516750676174325,12
1971-06-22,notte,16.719720631392278,18.111608955695996,12
1971-06-23,giorno,22.46669069994267,23.223504553379826,12
1971-06-23,notte,16.688765804032595,18.031171198460097,12
1971-06-24,giorno,21.659922406943235,22.06229896201958,12
1971-06-24,notte,17.65080947569938,18.909097364356498,12
1971-06-25,giorno,22.523691476093763,23.309971906311727,12
1971-06-25,notte,16.988626989156586,18.119431214541255,12
1971-06-26,giorno,21.615228371328662,22.525341022837782,12
1971-06-26,notte,17.8752036279624,19.015448256988478,12
1971-06-27,giorno,21.889412177568765,23.063350879274548,12
1971-06-27,notte,17.061146305128663,18.589318651265806,12
1971-06-28,giorno,21.533233230265395,22.379415075998757,12
1971-06-28,notte,16.74629633401067,18.195172615619903,12
1971-06-29,giorno,21.29867253881945,22.665122282281562,12
1971-06-29,notte,16.661436551810947,18.064169723431664,12
1971-06-30,giorno,18.643046189083154,20.04877044617739,12
1971-06-30,notte,15.959668628445206,17.43281944738852,12
1972-05-01,giorno,12.659149295691234,14.415278181265219,12
1972-05-02,giorno,13.392211830034435,15.245542009110991,12
1972-05-02,notte,8.014372908368264,9.573115743907103,12
1972-05-03,giorno,12.997753050293484,15.21428011020726,12
1972-05-03,notte,8.746468893627553,10.141792784113518,12
1972-05-04,giorno,12.694423816054243,14.219318523764109,12
1972-05-04,notte,9.300264284339258,11.208194936911562,12
1972-05-05,giorno,13.472780302820533,14.993339658838403,12
1972-05-05,notte,9.400788063350914,11.020447894004993,12
1972-05-06,giorno,13.815234496666562,15.520241087650803,12
1972-05-06,notte,9.309738385591006,11.031287458857081,12
1972-05-07,giorno,14.233183367790836,16.106621399346853,12
1972-05-07,notte,9.188594017363759,10.960296711457593,12
1972-05-08,giorno,14.627693561560932,16.35671852877827,12
1972-05-08,notte,9.343650867175374,11.154147513340506,12
1972-05-09,giorno,15.140729711853316,16.78931551103104,12
1972-05-09,notte,9.749608924696451,11.580085496850211,12
1972-05-10,giorno,15.190909950182938,16.84808404078239,12
1972-05-10,notte,9.890633967969713,11.722593036087755,12
1972-05-11,giorno,14.44290654530049,16.345572451580555,12
1972-05-11,notte,10.21696479610678,11.959741173705575,12
1972-05-12,giorno,13.681402277477241,15.170074873904985,12
1972-05-12,notte,8.944411528813673,10.646790819578994,12
1972-05-13,giorno,13.38456806256014,14.70789998665482,12
1972-05-13,notte,9.469652588464246,10.962796048009132,12
1972-05-14,giorno,14.690104209773056,15.95149904975618,12
1972-05-14,notte,10.61679158262114,12.084887504815255,12
1972-05-15,giorno,13.91235673205294,15.172586428200056,12
1972-05-15,notte,11.217051710780254,12.762034381079637,12
1972-05-16,giorno,13.492488847561912,14.915589996592473,12
1972-05-16,notte,10.304628272203836,11.720248310745742,12
