ilon,ilat,lon,lat,regione,cod_reg,area_kmq,pop
100,457,10,45.7,Lombardia,3,86.5046787658143,23021
100,458,10,45.8,Lombardia,3,86.35181074656772,14144
100,459,10,45.9,Lombardia,3,86.1986724630909,13435
100,460,10,46,Lombardia,3,86.04526434650946,1181
100,461,10,46.1,Lombardia,3,85.8915868289132,782
100,462,10,46.2,Lombardia,3,85.5905212587738,7744
100,463,10,46.3,Lombardia,3,49.93742015319729,0
100,464,10,46.4,Lombardia,3,5.132324083258101,0
100,465,10,46.5,Lombardia,3,2.1284508666068316,0
101,424,10.1,42.4,Toscana,9,0.0022380125421578995,0
101,426,10.1,42.6,Toscana,9,10.073594429214541,0
101,427,10.1,42.7,Toscana,9,4.047791376411036,284
101,428,10.1,42.8,Toscana,9,20.898677278806925,437
101,440,10.1,44,Toscana,9,40.04770941242504,73429
101,441,10.1,44.1,Toscana,9,88.91640663086271,32056
101,442,10.1,44.2,Toscana,9,88.76790574198436,6272
101,443,10.1,44.3,Toscana,9,88.61912785390382,997
101,444,10.1,44.4,Emilia-Romagna,8,88.47007338159989,848
101,445,10.1,44.5,Emilia-Romagna,8,88.32074274105645,974
101,446,10.1,44.6,Emilia-Romagna,8,88.17113634931182,1998
101,447,10.1,44.7,Emilia-Romagna,8,88.02125462439346,13161
101,448,10.1,44.8,Emilia-Romagna,8,87.87109798539781,7600
101,449,10.1,44.9,Emilia-Romagna,8,87.72066685236692,27761
101,450,10.1,45,Emilia-Romagna,8,87.56996164646519,3996
101,451,10.1,45.1,Lombardia,3,87.41898278976494,12766
101,452,10.1,45.2,Lombardia,3,87.26773070543814,8533
101,453,10.1,45.3,Lombardia,3,87.11620581763601,29084
101,454,10.1,45.4,Lombardia,3,86.96440855157041,22196
101,455,10.1,45.5,Lombardia,3,86.81233933341551,52552
101,456,10.1,45.6,Lombardia,3,86.65999859041834,59862
101,457,10.1,45.7,Lombardia,3,86.50738675080443,15852
101,458,10.1,45.8,Lombardia,3,86.35450424385071,27965
101,459,10.1,45.9,Lombardia,3,86.20135149981975,8459
101,460,10.1,46,Lombardia,3,86.04792895002842,3637
101,461,10.1,46.1,Lombardia,3,85.8942370267787,740
101,462,10.1,46.2,Lombardia,3,65.6275348273356,7972
101,463,10.1,46.3,Lombardia,3,16.01701799500473,0
101,464,10.1,46.4,Lombardia,3,27.089919511362435,0
101,465,10.1,46.5,Lombardia,3,83.98107747567158,5102
101,466,10.1,46.6,Lombardia,3,30.11137838249445,967
102,427,10.2,42.7,Toscana,9,14.367757495478402,3143
102,428,10.2,42.8,Toscana,9,47.03278732812309,4709
102,435,10.2,43.5,Toscana,9,0.0030484481765101663,0
102,438,10.2,43.8,Toscana,9,0.6701479875930995,2
102,439,10.2,43.9,Toscana,9,30.95769570235197,33100
102,440,10.2,44,Toscana,9,86.95031311445523,42321
102,441,10.2,44.1,Toscana,9,88.91963032149887,3251
102,442,10.2,44.2,Toscana,9,88.77111312155294,2458
102,443,10.2,44.3,Toscana,9,88.6223189481804,453
102,444,10.2,44.4,Emilia-Romagna,8,88.47324821664542,1119
102,445,10.2,44.5,Emilia-Romagna,8,88.32390134317016,2425
102,446,10.2,44.6,Emilia-Romagna,8,88.1742787450428,3324
102,447,10.2,44.7,Emilia-Romagna,8,88.02438084055424,15526
102,448,10.2,44.8,Emilia-Romagna,8,87.87420804903269,24255
102,449,10.2,44.9,Emilia-Romagna,8,87.72376079078674,13671
102,450,10.2,45,Emilia-Romagna,8,87.57303948721105,4295
102,451,10.2,45.1,Lombardia,3,87.4220445606327,6663
102,452,10.2,45.2,Lombardia,3,87.27077643447113,11565
102,453,10.2,45.3,Lombardia,3,87.11923553312158,12847
102,454,10.2,45.4,Lombardia,3,86.96742228203058,29541
102,455,10.2,45.5,Lombardia,3,86.81533710763216,148099
102,456,10.2,45.6,Lombardia,3,86.662980437395575,115411
102,457,10.2,45.7,Lombardia,3,86.51035269979047,38379
102,458,10.2,45.8,Lombardia,3,86.35745432434558,3032
102,459,10.2,45.9,Lombardia,3,86.20428574153709,28557
102,460,10.2,46,Lombardia,3,86.05084738294697,3066
102,461,10.2,46.1,Lombardia,3,85.89713968108988,74
102,462,10.2,46.2,Lombardia,3,84.9161185661192,10891
102,463,10.2,46.3,Lombardia,3,79.60492189346337,164
102,464,10.2,46.4,Lombardia,3,82.11816761740064,0
102,465,10.2,46.5,Lombardia,3,85.279624127635,742
102,466,10.2,46.6,Lombardia,3,60.646975289659025,4
103,423,10.3,42.3,Toscana,9,10.857633639451864,0
103,424,10.3,42.4,Toscana,9,0.06100420972165279,0
103,427,10.3,42.7,Toscana,9,4.709588438335975,6
103,428,10.3,42.8,Toscana,9,49.77784305809886,12092
103,435,10.3,43.5,Toscana,9,25.35095483932643,85908
103,436,10.3,43.6,Toscana,9,52.00942458026524,65263
103,437,10.3,43.7,Toscana,9,64.57969403648363,3834
103,438,10.3,43.8,Toscana,9,79.06330057398546,17538
103,439,10.3,43.9,Toscana,9,89.21937179410935,69345
103,440,10.3,44,Toscana,9,89.07139199655676,4551
103,441,10.3,44.1,Toscana,9,88.9231344256549,1895
103,442,10.3,44.2,Toscana,9,88.77459949490786,4617
103,443,10.3,44.3,Emilia-Romagna,8,88.62578761879038,858
103,444,10.3,44.4,Emilia-Romagna,8,88.47669921282434,2489
103,445,10.3,44.5,Emilia-Romagna,8,88.32733469352722,2440
103,446,10.3,44.6,Emilia-Romagna,8,88.17769447844553,11431
103,447,10.3,44.7,Emilia-Romagna,8,88.02777898614978,17972
103,448,10.3,44.8,Emilia-Romagna,8,87.87758863622427,152271
103,449,10.3,44.9,Emilia-Romagna,8,87.72712384927178,13457
103,450,10.3,45,Lombardia,3,87.57638504693699,6617
103,451,10.3,45.1,Lombardia,3,87.42537265182447,5920
103,452,10.3,45.2,Lombardia,3,87.2740870876255,5773
103,453,10.3,45.3,Lombardia,3,87.12252877898074,15393
103,454,10.3,45.4,Lombardia,3,86.97069815162038,20913
103,455,10.3,45.5,Lombardia,3,86.81859563223553,53969
103,456,10.3,45.6,Lombardia,3,86.66622164855718,14894
103,457,10.3,45.7,Lombardia,3,86.51357662931585,15405
103,458,10.3,45.8,Lombardia,3,86.36066100430536,4514
103,459,10.3,45.9,Lombardia,3,86.20747520424175,13897
103,460,10.3,46,Lombardia,3,86.05401966097926,13421
103,461,10.3,46.1,Lombardia,3,85.90029480728484,5746
103,462,10.3,46.2,Lombardia,3,85.74630107698822,6277
103,463,10.3,46.3,Lombardia,3,85.592038904922,9682
103,464,10.3,46.4,Lombardia,3,85.4375087269411,101
103,465,10.3,46.5,Lombardia,3,84.21620586547137,3959
103,466,10.3,46.6,Lombardia,3,8.989736536463123,0
104,427,10.4,42.7,Toscana,9,19.318457515147895,2729
104,428,10.4,42.8,Toscana,9,58.20027544212985,7255
104,429,10.4,42.9,Toscana,9,5.088421231799716,647
104,434,10.4,43.4,Toscana,9,30.41481456077958,19929
104,435,10.4,43.5,Toscana,9,87.76271546159602,9353
104,436,10.4,43.6,Toscana,9,89.66552116654778,8045
104,437,10.4,43.7,Toscana,9,89.51835786172724,83424
104,438,10.4,43.8,Toscana,9,89.37091557807732,34709
104,439,10.4,43.9,Toscana,9,89.22319472633123,10278
104,440,10.4,44,Toscana,9,89.07519571822118,1523
104,441,10.4,44.1,Toscana,9,88.92691896647072,14065
104,442,10.4,44.2,Toscana,9,88.77836488486372,2113
104,443,10.4,44.3,Emilia-Romagna,8,88.62953388819182,413
104,444,10.4,44.4,Emilia-Romagna,8,88.4804263922739,7963
104,445,10.4,44.5,Emilia-Romagna,8,88.33104281392336,2085
104,446,10.4,44.6,Emilia-Romagna,8,88.18138357097912,15918
104,447,10.4,44.7,Emilia-Romagna,8,88.03144908230162,23026
104,448,10.4,44.8,Emilia-Romagna,8,87.88123976778698,37945
104,449,10.4,44.9,Emilia-Romagna,8,87.73075604830699,19543
104,450,10.4,45,Lombardia,3,87.57999834581184,16036
104,451,10.4,45.1,Lombardia,3,87.42896708318949,12301
104,452,10.4,45.2,Lombardia,3,87.27766268442393,13255
104,453,10.4,45.3,Lombardia,3,87.12608557444095,12588
104,454,10.4,45.4,Lombardia,3,86.97423617924643,38864
104,455,10.4,45.5,Lombardia,3,86.82211492582321,48603
104,456,10.4,45.6,Lombardia,3,86.66972224219656,22018
104,457,10.4,45.7,Lombardia,3,86.5170585573659,13334
104,458,10.4,45.8,Lombardia,3,86.36412430138826,1301
104,459,10.4,45.9,Lombardia,3,86.21091990530586,11
104,460,10.4,46,Lombardia,3,86.05744580120039,1994
104,461,10.4,46.1,Lombardia,3,85.90370242214442,3094
104,462,10.4,46.2,Lombardia,3,85.74969020223236,3112
104,463,10.4,46.3,Lombardia,3,85.59540957656145,965
104,464,10.4,46.4,Lombardia,3,85.4408609812832,2269
104,465,10.4,46.5,Lombardia,3,82.0342054140377,7868
104,466,10.4,46.6,Trentino-Alto Adige,4,6.280183499757701,0
104,467,10.4,46.7,Trentino-Alto Adige,4,40.62063869515182,0
104,468,10.4,46.8,Trentino-Alto Adige,4,5.636452357513666,0
105,429,10.5,42.9,Toscana,9,11.844745357667994,28398
105,430,10.5,43,Toscana,9,40.01932038793699,1069
105,431,10.5,43.1,Toscana,9,11.61049353873413,5332
105,432,10.5,43.2,Toscana,9,14.968955915543786,549
105,433,10.5,43.3,Toscana,9,56.960646462402615,29671
105,434,10.5,43.4,Toscana,9,89.94619250020266,8794
105,435,10.5,43.5,Toscana,9,89.81659417865801,3365
105,436,10.5,43.6,Toscana,9,89.66968950251675,15120
105,437,10.5,43.7,Toscana,9,89.52250546845627,50954
105,438,10.5,43.8,Toscana,9,89.37504248652077,58047
105,439,10.5,43.9,Toscana,9,89.22730096774816,27641
105,440,10.5,44,Toscana,9,89.07928132419347,11371
105,441,10.5,44.1,Toscana,9,88.9309839689223,8008
105,442,10.5,44.2,Emilia-Romagna,8,88.78240931603824,609
105,443,10.5,44.3,Emilia-Romagna,8,88.63355778063726,1549
105,444,10.5,44.4,Emilia-Romagna,8,88.4844297788744,4251
105,445,10.5,44.5,Emilia-Romagna,8,88.33502572788525,8624
105,446,10.5,44.6,Emilia-Romagna,8,88.1853460458169,13903
105,447,10.5,44.7,Emilia-Romagna,8,88.03539115183688,31897
105,448,10.5,44.8,Emilia-Romagna,8,87.88516146617985,20433
105,449,10.5,44.9,Emilia-Romagna,8,87.73465741001785,26854
105,450,10.5,45,Lombardia,3,87.5838794056077,7480
105,451,10.5,45.1,Lombardia,3,87.43282787615729,8354
105,452,10.5,45.2,Lombardia,3,87.28150324595165,5715
105,453,10.5,45.3,Lombardia,3,87.12990594023657,19101
105,454,10.5,45.4,Lombardia,3,86.97803638531398,28787
105,455,10.5,45.5,Lombardia,3,86.82589500848007,38926
105,456,10.5,45.6,Lombardia,3,86.67348223805284,41849
105,457,10.5,45.7,Lombardia,3,86.5207985033331,4554
105,458,10.5,45.8,Lombardia,3,86.3678442346996,7092
105,459,10.5,45.9,Trentino-Alto Adige,4,86.21461986348588,31
105,460,10.5,46,Trentino-Alto Adige,4,86.06112582205515,7
105,461,10.5,46.1,Lombardia,3,85.90736254379206,4
105,462,10.5,46.2,Lombardia,3,85.75333046307433,579
105,463,10.5,46.3,Lombardia,3,85.59903001530594,2401
105,464,10.5,46.4,Lombardia,3,85.44446163693118,252
105,465,10.5,46.5,Trentino-Alto Adige,4,83.07557871513373,28
105,466,10.5,46.6,Trentino-Alto Adige,4,62.932482107771634,1237
105,467,10.5,46.7,Trentino-Alto Adige,4,84.97915329725885,3555
105,468,10.5,46.8,Trentino-Alto Adige,4,79.86465892960811,2012
105,469,10.5,46.9,Trentino-Alto Adige,4,1.0828133900169692,0
106,429,10.6,42.9,Toscana,9,0.7909692878619432,0
106,430,10.6,43,Toscana,9,87.66742801996661,11450
106,431,10.6,43.1,Toscana,9,90.4059783902812,3311
106,432,10.6,43.2,Toscana,9,90.26017290443134,8523
106,433,10.6,43.3,Toscana,9,90.11408646206141,5561
106,434,10.6,43.4,Toscana,9,89.96771946952724,2689
106,435,10.6,43.5,Toscana,9,89.82107233412886,5935
106,436,10.6,43.6,Toscana,9,89.67414546423007,30366
106,437,10.6,43.7,Toscana,9,89.52693926914263,61795
106,438,10.6,43.8,Toscana,9,89.37945415926504,26294
106,439,10.6,43.9,Toscana,9,89.23169054599475,26994
106,440,10.6,44,Toscana,9,89.08364884171057,6549
106,441,10.6,44.1,Toscana,9,88.93532945986139,416
106,442,10.6,44.2,Emilia-Romagna,8,88.78673281486878,2879
106,443,10.6,44.3,Emilia-Romagna,8,88.6378593221922,2611
106,444,10.6,44.4,Emilia-Romagna,8,88.48870939830398,5096
106,445,10.6,44.5,Emilia-Romagna,8,88.33928346068859,4630
106,446,10.6,44.6,Emilia-Romagna,8,88.18958192783785,15334
106,447,10.6,44.7,Emilia-Romagna,8,88.03960521928025,134389
106,448,10.6,44.8,Emilia-Romagna,8,87.88935375552798,19769
106,449,10.6,44.9,Emilia-Romagna,8,87.73882795814752,11857
106,450,10.6,45,Lombardia,3,87.5880282496953,4846
106,451,10.6,45.1,Lombardia,3,87.43695505372905,8322
106,452,10.6,45.2,Lombardia,3,87.28560879485273,7405
106,453,10.6,45.3,Lombardia,3,87.13398989864206,12537
106,454,10.6,45.4,Lombardia,3,86.98209879173379,12430
106,455,10.6,45.5,Lombardia,3,86.82993590174877,19775
106,456,10.6,45.6,Lombardia,3,86.67750165732097,11859
106,457,10.6,45.7,Lombardia,3,86.52479648808479,2957
106,458,10.6,45.8,Trentino-Alto Adige,4,86.37182082474709,2716
106,459,10.6,45.9,Trentino-Alto Adige,4,86.21857509892226,4487
106,460,10.6,46,Trentino-Alto Adige,4,86.0650597433524,26
106,461,10.6,46.1,Trentino-Alto Adige,4,85.91127519168577,0
106,462,10.6,46.2,Trentino-Alto Adige,4,85.75722187864625,0
106,463,10.6,46.3,Trentino-Alto Adige,4,85.60290023995603,309
106,464,10.6,46.4,Lombardia,3,85.44831071233989,0
106,465,10.6,46.5,Trentino-Alto Adige,4,85.29345373350954,373
106,466,10.6,46.6,Trentino-Alto Adige,4,85.1383297422309,5398
106,467,10.6,46.7,Trentino-Alto Adige,4,84.98293917824935,4604
106,468,10.6,46.8,Trentino-Alto Adige,4,83.11342672493744,339
106,469,10.6,46.9,Trentino-Alto Adige,4,5.953880351738929,0
107,428,10.7,42.8,Toscana,9,1.2932080770440662,186
107,429,10.7,42.9,Toscana,9,7.714449678451009,867
107,430,10.7,43,Toscana,9,90.21944752408838,2325
107,431,10.7,43.1,Toscana,9,90.41084049036694,2819
107,432,10.7,43.2,Toscana,9,90.26501124068452,742
107,433,10.7,43.3,Toscana,9,90.11890106784391,929
107,434,10.7,43.4,Toscana,9,89.97251037857247,831
107,435,10.7,43.5,Toscana,9,89.8258395805583,6138
107,436,10.7,43.6,Toscana,9,89.67888908252716,13756
107,437,10.7,43.7,Toscana,9,89.5316592941904,33742
107,438,10.7,43.8,Toscana,9,89.38415062628555,32076
107,439,10.7,43.9,Toscana,9,89.2363634906106,34791
107,440,10.7,44,Toscana,9,89.08829829990435,1826
107,441,10.7,44.1,Toscana,9,88.93995546797466,1429
107,442,10.7,44.2,Emilia-Romagna,8,88.79133540963414,1492
107,443,10.7,44.3,Emilia-Romagna,8,88.6424385406847,3240
107,444,10.7,44.4,Emilia-Romagna,8,88.49326527798128,3031
107,445,10.7,44.5,Emilia-Romagna,8,88.34381603934622,16264
107,446,10.7,44.6,Emilia-Romagna,8,88.1940912436595,39208
107,447,10.7,44.7,Emilia-Romagna,8,88.0440913107996,23277
107,448,10.7,44.8,Emilia-Romagna,8,87.8938166616392,23126
107,449,10.7,44.9,Emilia-Romagna,8,87.74326771808516,17718
107,450,10.7,45,Lombardia,3,87.59244490307569,21522
107,451,10.7,45.1,Lombardia,3,87.44134864049816,12069
107,452,10.7,45.2,Lombardia,3,87.28997935533047,11398
107,453,10.7,45.3,Lombardia,3,87.13833747347246,15996
107,454,10.7,45.4,Veneto,5,86.98642342193699,31688
107,455,10.7,45.5,Veneto,5,86.83423762866259,10304
107,456,10.7,45.6,Veneto,5,86.68178052267206,14269
107,457,10.7,45.7,Lombardia,3,86.52905253390647,3842
107,458,10.7,45.8,Lombardia,3,86.37605409341288,751
107,459,10.7,45.9,Trentino-Alto Adige,4,86.22278563317585,3756
107,460,10.7,46,Trentino-Alto Adige,4,86.06924758625127,6923
107,461,10.7,46.1,Trentino-Alto Adige,4,85.91544038663817,3510
107,462,10.7,46.2,Trentino-Alto Adige,4,85.76136446939468,8
107,463,10.7,46.3,Trentino-Alto Adige,4,85.60702027056598,3030
107,464,10.7,46.4,Trentino-Alto Adige,4,85.45240822722245,1115
107,465,10.7,46.5,Trentino-Alto Adige,4,85.29752877739907,30
107,466,10.7,46.6,Trentino-Alto Adige,4,85.1423823601985,2719
107,467,10.7,46.7,Trentino-Alto Adige,4,84.9869694156804,39
107,468,10.7,46.8,Trentino-Alto Adige,4,77.61510742924071,21
107,469,10.7,46.9,Trentino-Alto Adige,4,7.7067924315720795,0
108,428,10.8,42.8,Toscana,9,58.1991702454868,789
108,429,10.8,42.9,Toscana,9,74.55838510542715,23374
108,430,10.8,43,Toscana,9,90.56157063780546,1039
108,431,10.8,43.1,Toscana,9,90.41599747491645,169
108,432,10.8,43.2,Toscana,9,90.27014301825427,679
108,433,10.8,43.3,Toscana,9,90.12400767385579,325
108,434,10.8,43.4,Toscana,9,89.97759184882355,2205
108,435,10.8,43.5,Toscana,9,89.83089595125007,1680
108,436,10.8,43.6,Toscana,9,89.6839203902526,3146
108,437,10.8,43.7,Toscana,9,89.5366655759592,55162
108,438,10.8,43.8,Toscana,9,89.38913191949558,18456
108,439,10.8,43.9,Toscana,9,89.24131983304596,57390
108,440,10.8,44,Toscana,9,89.09322972975254,4674
108,441,10.8,44.1,Toscana,9,88.9448620238112,3585
108,442,10.8,44.2,Emilia-Romagna,8,88.79621713040767,4403
108,443,10.8,44.3,Emilia-Romagna,8,88.64729546575785,14199
108,444,10.8,44.4,Emilia-Romagna,8,88.49809744709205,9889
108,445,10.8,44.5,Emilia-Romagna,8,88.34862349261904,47248
108,446,10.8,44.6,Emilia-Romagna,8,88.19887402160502,55418
108,447,10.8,44.7,Emilia-Romagna,8,88.04884945428229,23646
108,448,10.8,44.8,Emilia-Romagna,8,87.89855021195412,32749
108,449,10.8,44.9,Emilia-Romagna,8,87.74797671686443,18708
108,450,10.8,45,Lombardia,3,87.59712939233923,15883
108,451,10.8,45.1,Lombardia,3,87.44600866265202,32886
108,452,10.8,45.2,Lombardia,3,87.29461495313167,62478
108,453,10.8,45.3,Veneto,5,87.1429486900804,23250
108,454,10.8,45.4,Veneto,5,86.99101030085993,35146
108,455,10.8,45.5,Veneto,5,86.83880021376562,44688
108,456,10.8,45.6,Veneto,5,86.68631885821628,14070
108,457,10.8,45.7,Veneto,5,86.53356666450263,2334
108,458,10.8,45.8,Lombardia,3,86.38054406403923,5381
108,459,10.8,45.9,Trentino-Alto Adige,4,86.22725148916007,15616
108,460,10.8,46,Trentino-Alto Adige,4,86.07368937328195,4109
108,461,10.8,46.1,Trentino-Alto Adige,4,85.91985815078974,2994
108,462,10.8,46.2,Trentino-Alto Adige,4,85.76575825706006,4451
108,463,10.8,46.3,Trentino-Alto Adige,4,85.61139012851763,2564
108,464,10.8,46.4,Trentino-Alto Adige,4,85.45675420257234,687
108,465,10.8,46.5,Trentino-Alto Adige,4,85.30185091762543,42
108,466,10.8,46.6,Trentino-Alto Adige,4,85.14668071310473,8883
108,467,10.8,46.7,Trentino-Alto Adige,4,84.99124402943802,50
108,468,10.8,46.8,Trentino-Alto Adige,4,30.658787720363616,18
109,423,10.9,42.3,Toscana,9,8.475556176932168,8
109,424,10.9,42.4,Toscana,9,12.977720955892197,1314
109,426,10.9,42.6,Toscana,9,0.05902859185508903,0
109,427,10.9,42.7,Toscana,9,1.4867468964583315,0
109,428,10.9,42.8,Toscana,9,84.45321421494103,5071
109,429,10.9,42.9,Toscana,9,90.71236742004442,6879
109,430,10.9,43,Toscana,9,90.5670492317915,2889
109,431,10.9,43.1,Toscana,9,90.42144938127375,4499
109,432,10.9,43.2,Toscana,9,90.2755682740016,2695
109,433,10.9,43.3,Toscana,9,90.12940631643058,4021
109,434,10.9,43.4,Toscana,9,89.98296391610431,7127
109,435,10.9,43.5,Toscana,9,89.83624148152398,2136
109,436,10.9,43.6,Toscana,9,89.68923942224788,4410
109,437,10.9,43.7,Toscana,9,89.54195814878797,48822
109,438,10.9,43.8,Toscana,9,89.39439807273244,22294
109,439,10.9,43.9,Toscana,9,89.24655960665083,71927
109,440,10.9,44,Toscana,9,89.09844316412354,15289
109,441,10.9,44.1,Emilia-Romagna,8,88.9500491597476,1495
109,442,10.9,44.2,Emilia-Romagna,8,88.80137800910806,4574
109,443,10.9,44.3,Emilia-Romagna,8,88.65243012885809,3505
109,444,10.9,44.4,Emilia-Romagna,8,88.50320593660497,3142
109,445,10.9,44.5,Emilia-Romagna,8,88.3537058510046,36588
109,446,10.9,44.6,Emilia-Romagna,8,88.20393029169321,142090
109,447,10.9,44.7,Emilia-Romagna,8,88.05387967931318,44086
109,448,10.9,44.8,Emilia-Romagna,8,87.90355443558883,70498
109,449,10.9,44.9,Emilia-Romagna,8,87.75295498313857,16190
109,450,10.9,45,Lombardia,3,87.6020817457056,11410
109,451,10.9,45.1,Lombardia,3,87.45093514794588,10360
109,452,10.9,45.2,Lombardia,3,87.29951561559177,6464
109,453,10.9,45.3,Veneto,5,87.14782357534366,20388
109,454,10.9,45.4,Veneto,5,86.99585945492744,47503
109,455,10.9,45.5,Veneto,5,86.84362368307018,56792
109,456,10.9,45.6,Veneto,5,86.691116689538,5460
109,457,10.9,45.7,Veneto,5,86.53833890503896,4231
109,458,10.9,45.8,Trentino-Alto Adige,4,86.38529076134574,677
109,459,10.9,45.9,Trentino-Alto Adige,4,86.23197269117546,28271
109,460,10.9,46,Trentino-Alto Adige,4,86.07838512835693,8588
109,461,10.9,46.1,Trentino-Alto Adige,4,85.92452850762463,2591
109,462,10.9,46.2,Trentino-Alto Adige,4,85.77040326472854,0
109,463,10.9,46.3,Trentino-Alto Adige,4,85.61600983648539,2922
109,464,10.9,46.4,Trentino-Alto Adige,4,85.46134866067075,4108
109,465,10.9,46.5,Trentino-Alto Adige,4,85.30642017605257,1114
109,466,10.9,46.6,Trentino-Alto Adige,4,85.15122482242631,5531
109,467,10.9,46.7,Trentino-Alto Adige,4,84.99576304059934,1234
109,468,10.9,46.8,Trentino-Alto Adige,4,17.565678862077117,2
110,426,11,42.6,Toscana,9,0.5831029223955478,0
110,427,11,42.7,Toscana,9,57.69757407867533,3321
110,428,11,42.8,Toscana,9,90.86323492608976,1296
110,429,11,42.9,Toscana,9,90.71817059398222,1509
110,430,11,43,Toscana,9,90.5728242332859,3057
110,431,11,43.1,Toscana,9,90.42719624892044,1600
110,432,11,43.2,Toscana,9,90.2812870468545,309
110,433,11,43.3,Toscana,9,90.13509703396893,1610
110,434,11,43.4,Toscana,9,89.98862661828184,1427
110,435,11,43.5,Toscana,9,89.84187620871687,16239
110,436,11,43.6,Toscana,9,89.694846215302,22268
110,437,11,43.7,Toscana,9,89.54753704896402,39369
110,438,11,43.8,Toscana,9,89.39994912176847,33417
110,439,11,43.9,Toscana,9,89.25208284668255,87141
110,440,11,44,Toscana,9,89.10393863775539,5041
110,441,11,44.1,Toscana,9,88.9555169100015,3945
110,442,11,44.2,Emilia-Romagna,8,88.80681807946063,10176
110,443,11,44.3,Emilia-Romagna,8,88.65784256319428,4597
110,444,11,44.4,Emilia-Romagna,8,88.50859077925014,7151
110,445,11,44.5,Emilia-Romagna,8,88.35906314672184,52238
110,446,11,44.6,Emilia-Romagna,8,88.20926008566285,39241
110,447,11,44.7,Emilia-Romagna,8,88.05918201713848,31974
110,448,11,44.8,Emilia-Romagna,8,87.90882936330462,17292
110,449,11,44.9,Emilia-Romagna,8,87.7582025472014,13576
110,450,11,45,Lombardia,3,87.6073019929812,8085
110,451,11,45.1,Lombardia,3,87.45612812572045,7397
110,452,11,45.2,Veneto,5,87.3046813715813,11892
110,453,11,45.3,Veneto,5,87.15296215765333,14759
110,454,11,45.4,Veneto,5,87.00097091210604,179876
110,455,11,45.5,Veneto,5,86.84870806405401,77128
110,456,11,45.6,Veneto,5,86.69617404367972,12786
110,457,11,45.7,Trentino-Alto Adige,4,86.54336928208542,2028
110,458,11,45.8,Trentino-Alto Adige,4,86.39029421145821,19166
110,459,11,45.9,Trentino-Alto Adige,4,86.23694926493692,51739
110,460,11,46,Trentino-Alto Adige,4,86.08333487671233,5418
110,461,11,46.1,Trentino-Alto Adige,4,85.92945148194647,6240
110,462,11,46.2,Trentino-Alto Adige,4,85.77529951677847,3043
110,463,11,46.3,Trentino-Alto Adige,4,85.62087941841888,7355
110,464,11,46.4,Trentino-Alto Adige,4,85.46619162503767,10179
110,465,11,46.5,Trentino-Alto Adige,4,85.31123657577514,2116
110,466,11,46.6,Trentino-Alto Adige,4,85.15601471085024,5807
110,467,11,46.7,Trentino-Alto Adige,4,85.00052647141838,1284
110,468,11,46.8,Trentino-Alto Adige,4,21.924911083548785,0
111,422,11.1,42.2,Toscana,9,1.0411252422736454,0
111,423,11.1,42.3,Toscana,9,1.3420992535349558,22
111,424,11.1,42.4,Toscana,9,28.248827003301066,8978
111,426,11.1,42.6,Toscana,9,47.65558455257782,447
111,427,11.1,42.7,Toscana,9,91.01417726049233,4170
111,428,11.1,42.8,Toscana,9,90.86936565986967,66375
111,429,11.1,42.9,Toscana,9,90.7242716664052,3189
111,430,11.1,43,Toscana,9,90.57889568447447,2209
111,431,11.1,43.1,Toscana,9,90.43323811947822,672
111,432,11.1,43.2,Toscana,9,90.2872993778448,1374
111,433,11.1,43.3,Toscana,9,90.14107986695004,2083
111,434,11.1,43.4,Toscana,9,89.99457999526358,21710
111,435,11.1,43.5,Toscana,9,89.8478001721878,13008
111,436,11.1,43.6,Toscana,9,89.70074080820513,9644
111,437,11.1,43.7,Toscana,9,89.55340231474494,13016
111,438,11.1,43.8,Toscana,9,89.40578510429383,101312
111,439,11.1,43.9,Toscana,9,89.25788959029532,171513
111,440,11.1,44,Toscana,9,89.1097161872592,11055
111,441,11.1,44.1,Emilia-Romagna,8,88.96126531066824,994
111,442,11.1,44.2,Emilia-Romagna,8,88.81253737699937,3289
111,443,11.1,44.3,Emilia-Romagna,8,88.66353280378485,8107
111,444,11.1,44.4,Emilia-Romagna,8,88.51425200953341,9347
111,445,11.1,44.5,Emilia-Romagna,8,88.36469541374349,27362
111,446,11.1,44.6,Emilia-Romagna,8,88.21486343696643,12918
111,447,11.1,44.7,Emilia-Romagna,8,88.06475650070954,24877
111,448,11.1,44.8,Emilia-Romagna,8,87.91437502753115,16574
111,449,11.1,44.9,Emilia-Romagna,8,87.76371944097184,24984
111,450,11.1,45,Lombardia,3,87.61279016557366,12207
111,451,11.1,45.1,Lombardia,3,87.46158762690268,12003
111,452,11.1,45.2,Veneto,5,87.3101122515208,16871
111,453,11.1,45.3,Veneto,5,87.15836446696758,23761
111,454,11.1,45.4,Veneto,5,87.00634470184374,56075
111,455,11.1,45.5,Veneto,5,86.85405338568735,12235
111,456,11.1,45.6,Veneto,5,86.70149094911432,4881
111,457,11.1,45.7,Veneto,5,86.54865782366133,245
111,458,11.1,45.8,Trentino-Alto Adige,4,86.39555444193601,1243
111,459,11.1,45.9,Trentino-Alto Adige,4,86.24218123750448,12362
111,460,11.1,46,Trentino-Alto Adige,4,86.0885386449728,24380
111,461,11.1,46.1,Trentino-Alto Adige,4,85.9346270999136,95815
111,462,11.1,46.2,Trentino-Alto Adige,4,85.78044703890228,24610
