anno,settore,lavoratori,settimane_retribuite,settimane_utili,giornate_retribuite,somma_retribuzioni,stipendio_annuo,stipendio_settimanale,stipendio_settimanale_fte,stipendio_annuo_fte,somma_retribuzioni_reale,stipendio_annuo_reale,stipendio_settimanale_reale,stipendio_settimanale_fte_reale,stipendio_annuo_fte_reale,vista
2014,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",1413271,55075495,43973197,301748663,19108447272,13520.72410174694,346.9500777432867,434.5476011671382,22596.475260691186,22851474806.799877,16169.209448718524,414.9118370483983,519.6682607998657,27022.749561593017,complessivo
2014,Sanita' e assistenza sociale,658373,30348171,25185131,171487633,11461604676,17408.983472894546,377.6703602994724,455.09410596276035,23664.89351006354,13706742718.070162,20819.114268158268,451.6497128630968,544.2394847209714,28300.453205490514,complessivo
2014,Servizi di informazione e comunicazione,484076,21453076,19884146,123572249,14199592353,29333.394659103116,661.8907401903577,714.1162790194761,37134.046509012755,16981056718.139378,35079.31960712652,791.5441458436719,853.9998005516243,44407.98962868446,complessivo
2014,Trasporto e magazzinaggio,970676,44354937,41699510,250691902,23371939192,24078.00253843713,526.9298250158714,560.4847441133002,29145.20669389161,27950114000.871742,28794.483433062876,630.1466283419982,670.2743989287103,34854.26874429294,complessivo
2015,Altre attivita' di servizi,469473,19697202,16226358,108645275,7385688662,15731.870974475636,374.9613098347674,455.1661353706112,23668.63903927178,8840669328.414,18831.049556447335,448.8286878722165,544.8338640386215,28331.36093000832,complessivo
2015,"Attivita' artistiche, sportive, di intrattenimento e divertimento",207410,6110500,5068290,32671057,2842111132,13702.864529193384,465.1192426151706,560.7633209622969,29159.69269003944,3402007025.0039997,16402.32884144448,556.7477334103592,671.2336951918693,34904.152149977206,complessivo
2015,Attivita' dei servizi di alloggio e di ristorazione,1362765,46562618,34711702,242682407,13516174233,9918.19883325445,290.27951634935994,389.38379434693235,20247.957306040484,16178860556.900997,11872.084003405575,347.4645810701838,466.09240183327796,24236.804895330457,complessivo
2015,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",43945,1936479,1646552,11187877,639770720,14558.44168847423,330.3783413091492,388.551785792371,20204.692861203293,765805551.8399999,17426.454701103652,395.46287454705157,465.096487593468,24185.017354860338,complessivo
2015,Attivita' finanziarie e assicurative,526060,26294583,25234925,155507071,24535266336,46639.672919438846,933.0920492635308,972.2741928497906,50558.258028189106,29368713804.191998,55827.688484568294,1116.9111829684462,1163.8122088411992,60518.234859742355,complessivo
2015,Attivita' immobiliari,44362,1831097,1487344,10461690,940052306,21190.48523511113,513.3820360144765,632.0342207317204,32865.779478049466,1125242610.2819998,25365.010826428017,614.5182971093283,756.5449622158693,39340.338035225206,complessivo
2015,Attivita' manifatturiere,3716067,173743453,165066405,993237694,100740294714,27109.38600245905,579.8221053774038,610.3016220290252,31735.68434550931,120586132772.65799,32449.93504494348,694.0470601367522,730.5310415687431,37987.61416157464,complessivo
2015,"Attivita' professionali, scientifiche e tecniche",454486,19667021,16960956,112726620,9855988495,21686.01121926748,501.1429283062239,581.0986417864654,30217.129372896197,11797618228.515,25958.155429463168,599.86808518255,695.575074218399,36169.903859356746,complessivo
2015,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",2201852,97403321,82921921,556045356,44492958004,20207.061148524062,456.79097537136334,536.5644870190598,27901.35332499111,53258070730.787994,24187.8521947833,546.7787975195218,642.2676909618145,33397.91993001435,complessivo
2015,Costruzioni,967233,36963664,35287796,196722719,16569301244,17130.62027867122,448.2591672730279,469.54763748917617,24416.47714943716,19833453589.067997,20505.35247356945,536.5662232258144,562.0485220745438,29226.523147876276,complessivo
2015,Estrazione di minerali da cave e miniere,45381,2210342,2173043,12788275,1963666025,43270.66448513695,888.3991821175184,903.6480295143723,46989.697534747356,2350508231.9249997,51794.98538870892,1063.4138209946693,1081.6666913287036,56246.667949092574,complessivo
2015,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",160278,7670637,7374772,44840954,4502921760,28094.446898513834,587.033614027101,610.5845387491302,31750.396014954767,5389997346.719999,33629.05293752105,702.6792359904398,730.8696928827087,38005.22402990085,complessivo
2015,"Fornitura di energia elettrica, gas, vapore e aria condizionata",80939,4086291,4036483,24271207,3755423660,46398.19691372515,919.0299124560635,930.370240627794,48379.25251264529,4495242121.0199995,55538.641705728995,1100.0788052099078,1113.6531780314692,57909.9652576364,complessivo
2015,Istruzione,473552,17238203,15296498,95849354,6311506132,13328.010718991789,366.1348072069925,412.61118276876186,21455.781503975617,7554872840.003999,15953.62883063317,438.26336422676997,493.89558577420786,25682.57046025881,complessivo
2015,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",1486149,56877239,45431173,312265260,19976398402,13441.71977506966,351.21955202502005,439.7068594728998,22864.75669259079,23911748887.193996,16089.73857075838,420.40980377394897,526.329110789061,27369.11376103117,complessivo
2015,Sanita' e assistenza sociale,705049,31553274,26035252,178300447,11864853182,16828.409347435427,376.0260561867526,455.72261724219146,23697.576096593955,14202229258.853998,20143.605988880205,450.1031892555428,545.4999728389031,28365.998587622962,complessivo
2015,Servizi di informazione e comunicazione,512274,21631544,20048960,125226577,14585206024,28471.493817761588,674.2563556258398,727.4794315515618,37828.930440681215,17458491610.727997,34080.378099860616,807.0848576841302,870.7928795672193,45281.22973749541,complessivo
2015,Trasporto e magazzinaggio,1005053,45637021,42838240,258298529,24285478979,24163.38141272152,532.1442646092083,566.9112218195705,29479.383534617667,29069718337.862995,28923.567551027656,636.9766847372223,678.5927325180259,35286.82209093734,complessivo
2016,Altre attivita' di servizi,468373,20165949,16437973,111797798,7523227161,16062.469785833086,373.06586270747783,457.6736536189712,23799.0299881865,9014317228.945948,19246.022355998204,447.0068445053564,548.3837471290376,28515.954850709953,complessivo
2016,"Attivita' artistiche, sportive, di intrattenimento e divertimento",208512,6473453,5343772,34981805,2979728223,14290.439989065377,460.29966124725087,557.6076642117216,28995.598539009523,3570304987.9189196,17122.779446357617,551.530224737697,668.1244985599909,34742.47392511952,complessivo
2016,Attivita' dei servizi di alloggio e di ristorazione,1418735,49750802,36943451,261882252,14580605864,10277.187680574596,293.07278029407445,394.6736287305699,20523.028693989632,17470455674.882885,12314.107761409203,351.1592772892965,472.89723082131354,24590.656002708303,complessivo
2016,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",43295,1913656,1625757,11073639,633448036,14630.974385032914,331.014579422843,389.632667120609,20260.898690271668,758996295.3873875,17530.80714603043,396.6210726417849,466.85715970307217,24276.57230455975,complessivo
2016,Attivita' finanziarie e assicurative,528815,26650922,25475298,157642789,24958758912,47197.52448776983,936.5063959888518,979.7239236220122,50945.644028344635,29905539957.621628,56551.98880066115,1122.1202762749306,1173.9034400155645,61042.97888080935,complessivo
2016,Attivita' immobiliari,45865,2039510,1634186,11717862,1019529421,22228.920113376214,499.88939549205446,623.8759975914614,32441.551874755995,1221598315.2522523,26634.652027739074,598.9665729769663,747.5270962131926,38871.40900308602,complessivo
2016,Attivita' manifatturiere,3715743,176844444,167755983,1016085062,103251998550,27787.71259207109,583.8577464723743,615.4892165604609,32005.43926114397,123716358622.97299,33295.18715986897,699.5772998272594,737.478070293165,38348.85965524458,complessivo
2016,"Attivita' professionali, scientifiche e tecniche",471442,21174320,18199695,121567618,10630371692,22548.630991723265,502.0407593726741,584.0961451277068,30372.999546640753,12737292207.531534,27017.729026118872,601.5443333023934,699.8629486665317,36392.87333065965,complessivo
2016,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",2241564,101629356,86193606,581841499,46791696995,20874.575517361984,460.4151677887244,542.8673792230018,28229.103719596093,56065727030.04505,25011.878773055352,551.6686244675708,650.4627156455788,33824.0612135701,complessivo
2016,Costruzioni,934776,37329522,35526865,200805172,16793810086,17965.5982673924,449.88012667293197,472.70734656716826,24580.78202149275,20122312985.927933,21526.34747354225,539.0455571846843,566.3970909318323,29452.64872845528,complessivo
2016,Estrazione di minerali da cave e miniere,43406,2130789,2092854,12325782,1897568171,43716.725130166335,890.547196836477,906.689224857539,47147.839692592024,2273662763.450451,52381.301282091204,1067.052046659923,1086.3933955500245,56492.456568601265,complessivo
2016,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",161724,7817840,7508710,45707084,4575524425,28292.179422967525,585.2670846423052,609.3622506395906,31686.83703325871,5482385121.846848,33899.63840769984,701.2659662831226,730.1367507663564,37967.11103985053,complessivo
2016,"Fornitura di energia elettrica, gas, vapore e aria condizionata",80576,4055219,4002603,24065473,3769944591,46787.437835087374,929.6525270275168,941.8732237496449,48977.40763498154,4517140816.243244,56060.623712311906,1113.9079828347726,1128.5507996279532,58684.641580653566,complessivo
2016,Istruzione,489345,17643307,15549363,98531440,6648535018,13586.60049249507,376.83043309284363,427.5760375521492,22233.95395271176,7966262679.225226,16279.440229746348,451.517545958092,512.3208377877104,26640.683564960942,complessivo
2016,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",1557678,60782769,48697909,333624359,21424021634,13753.819232216158,352.46866811875583,439.93719800166366,22876.73429608651,25670224120.01802,16479.801422385128,422.327323061212,527.1319579659574,27410.861814229786,complessivo
2016,Sanita' e assistenza sociale,741007,33768062,27715736,190723613,12670095038,17098.48225185457,375.20942238260517,457.1444553375743,23771.511677553863,15181285045.531534,20487.37062609602,449.5752538458243,547.7496627017783,28482.982460492472,complessivo
2016,Servizi di informazione e comunicazione,507688,22274102,20776151,128821768,15054279999,29652.62129299885,675.8647329081998,724.5942715279649,37678.90211945418,18038011169.972977,35529.71740512476,809.8199051963117,868.2075505695436,45146.79262961628,complessivo
2016,Trasporto e magazzinaggio,1041770,47681491,44725364,269949951,25258569202,24245.821248452154,529.735305508798,564.7482086898164,29366.90685187045,30264772106.900906,29051.299333730964,634.7278885826139,676.6802860877981,35187.374876565504,complessivo
2017,Altre attivita' di servizi,480081,20586202,16644959,113772087,7587645154,15804.926989403872,368.5791655012421,455.8524388074492,23704.326817987356,8992486385.483168,18731.185748828153,436.82105059899675,540.2528408440759,28093.147723891943,complessivo
2017,"Attivita' artistiche, sportive, di intrattenimento e divertimento",230550,7035632,5777307,37587490,3242307965,14063.36137497289,460.8410395825137,561.2144144321913,29183.14955047395,3842616469.410891,16667.17184736886,546.1650736438306,665.1224297775574,34586.36634843299,complessivo
2017,Attivita' dei servizi di alloggio e di ristorazione,1628723,55724183,41210381,287335424,15733620979,9660.096271127748,282.34816792199535,381.787806790721,19852.96595311749,18646677536.49802,11448.64874904942,334.62451188379055,452.4752522064287,23528.71311473429,complessivo
2017,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",42838,1887891,1599360,10919264,623315116,14550.518604976889,330.16477964035,389.7278386354542,20265.847609043616,738720984.0118811,17244.525515007263,391.2942982470286,461.88536915508774,24018.03919606456,complessivo
2017,Attivita' finanziarie e assicurative,517503,26031136,24926724,153947362,24588004317,47512.776383905024,944.5613252145431,986.4113839026741,51293.39196293905,29140436799.454453,56309.69636785575,1119.4454517641664,1169.0439866648524,60790.28730657232,complessivo
2017,Attivita' immobiliari,48569,2148291,1715947,12316630,1075063613,22134.769359056187,500.4273690109953,626.5132973221201,32578.691460750248,1274110044.3178217,26232.989032465597,593.0807531744172,742.5113038560175,38610.58780051291,complessivo
2017,Attivita' manifatturiere,3769695,179271317,169787394,1032967070,105550101011,27999.639496298772,588.7729435880699,621.6604102599042,32326.341333515018,125092545455.61089,33183.73116541548,697.7833796781382,736.7599119614904,38311.5154219975,complessivo
2017,"Attivita' professionali, scientifiche e tecniche",483905,21668218,18654513,124392092,11098569829,22935.431187939783,512.2050105366302,594.9536087594461,30937.587655491196,13153453549.814852,27181.892209865266,607.0390075369766,705.108385826789,36665.63606299303,complessivo
2017,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",2315891,104576049,88346405,597463486,48345351599,20875.486626529488,462.2985096616148,547.2248882000348,28455.694186401808,57296421647.52772,24740.55197223346,547.8923921435177,648.5427635400412,33724.22370408214,complessivo
2017,Costruzioni,923306,37035783,35165933,200395374,16766208766,18158.886399525185,452.7029647516835,476.77417704230965,24792.2572062001,19870447418.71485,21520.977247754105,536.5202463443219,565.0482078412323,29382.50680774408,complessivo
2017,Estrazione di minerali da cave e miniere,41034,2018226,1981131,11690221,1803989045,43963.27545450115,893.848877677723,910.5854408416203,47350.442923764254,2137994937.490099,52103.01061290879,1059.34366988142,1079.1789828588312,56117.30710865922,complessivo
2017,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",165772,7987264,7655792,46699811,4692551491,28307.262330188452,587.5042431300631,612.9413509405689,31872.950248909583,5561370430.422772,33548.30991013423,696.2797812145401,726.4265317582782,37774.179651430466,complessivo
2017,"Fornitura di energia elettrica, gas, vapore e aria condizionata",80590,4078370,4021517,24202938,3789785759,47025.50885966001,929.2402991881561,942.3771574259166,49003.612186147664,4491458963.884158,55732.21198516142,1101.2877605229928,1116.8568885532893,58076.55820477104,complessivo
2017,Istruzione,494157,18029028,15824464,100596530,6786462377,13733.413423264266,376.418649801864,428.8589096603841,22300.663302339974,8042965807.197029,16276.134522423095,446.1120037750804,508.2614998648314,26429.597992971234,complessivo
2017,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",1714250,66061222,53286131,360930994,23403497310,13652.32452092752,354.2698212576207,439.20428957396064,22838.623057845954,27736620079.277225,16180.032130247762,419.8623525201703,520.5223115049811,27067.160198259015,complessivo
2017,Sanita' e assistenza sociale,775171,35193745,28875103,198811016,13216098175,17049.268064723783,375.5240647166137,457.6987370400029,23800.334326080152,15663039124.232672,20205.914726212246,445.0517875898877,542.4409784523599,28206.930879522715,complessivo
2017,Servizi di informazione e comunicazione,515074,22569612,21075475,130531665,15370185555,29840.732700544,681.0123964470457,729.2924859344807,37923.209268593,18215952583.5,35365.700042129865,807.100830244667,864.3199065975974,44944.635143075066,complessivo
2017,Trasporto e magazzinaggio,1083640,49315095,46235703,278758341,26249115374,24223.095653538076,532.273442320247,567.7239377975933,29521.64476547485,31109100101.661385,28707.965838896114,630.8230796607284,672.8371817264546,34987.53344977564,complessivo
2018,Altre attivita' di servizi,484366,20712054,16682127,114354226,7655947885,15806.12157954935,369.63730806225203,458.93115937793783,23864.420287652767,8975680331.385895,18530.78112705247,433.35539446671464,538.0417216213433,27978.16952430985,complessivo
2018,"Attivita' artistiche, sportive, di intrattenimento e divertimento",238980,7220398,5900345,38396276,3232387347,13525.7651142355,447.67440063553283,547.8302280629352,28487.171859272632,3789586341.1939273,15857.336769578738,524.844522586418,642.2652135076723,33397.79110239896,complessivo
2018,Attivita' dei servizi di alloggio e di ristorazione,1709822,58870415,43546373,302147019,16635355415,9729.290777051647,282.5758135898991,382.01471830960526,19864.76535209947,19502958307.301662,11406.426111783368,331.28623787180135,447.8664229349632,23289.053992618086,complessivo
2018,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",42251,1860126,1574878,10764507,615113879,14558.563797306573,330.68398538593624,390.5787489570621,20310.09494576723,721147221.5112634,17068.169309868725,387.68729726441296,457.90672135318636,23811.14951036569,complessivo
2018,Attivita' finanziarie e assicurative,513814,25825141,24728265,152715613,24797012883,48260.679707053525,960.1888672360008,1002.7801337052963,52144.566952675406,29071522449.51126,56579.856620316416,1125.706242978935,1175.6393927965128,61133.248425418664,complessivo
2018,Attivita' immobiliari,50361,2217176,1767259,12705932,1119948207,22238.402871269434,505.12372811179625,633.7204716456388,32953.46452557322,1313004900.8609204,26071.859193838893,592.1969662583938,742.9612189616352,38633.983386005035,complessivo
2018,Attivita' manifatturiere,3836652,182698959,173070282,1053714143,108780571623,28352.99412691065,595.4088201619146,628.5340866492608,32683.77250576156,127532168690.23602,33240.48380990406,698.0454042446736,736.8808048179873,38317.80185053534,complessivo
2018,"Attivita' professionali, scientifiche e tecniche",492922,22060045,19064364,126667407,11537454217,23406.247270359207,523.0022974567821,605.1843228024811,31469.584785729017,13526280800.92948,27441.016633320243,613.1574437372851,709.5060082219097,36894.312427539306,complessivo
2018,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",2366971,106667759,89993593,608993243,49983551905,21117.095184098158,468.59100044466106,555.4123381316712,28881.4415828469,58599717561.49363,24757.26046558814,549.3667262803714,651.1543278585801,33860.02504864617,complessivo
2018,Costruzioni,937738,37789045,35880736,204681457,17265690765,18412.062607039494,456.8967213910804,481.1966723592292,25022.226962679917,20241950877.282074,21585.9343199082,535.6565871744596,564.1453641665007,29335.55893665804,complessivo
2018,Estrazione di minerali da cave e miniere,41048,2013620,1975871,11682491,1869714736,45549.47222763594,928.5340511119277,946.27368689555135,49206.23171856867,2192016198.816846,53401.291142487964,1088.5947690313196,1109.3923635788196,57688.40290609862,complessivo
2018,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",171063,8212582,7858557,47967667,4841003186,28299.534007938597,589.4617777941213,616.0168063933365,32032.873932453498,5675495410.031342,33177.80823457639,691.0732105970255,722.2057955463504,37554.70136841022,complessivo
2018,"Fornitura di energia elettrica, gas, vapore e aria condizionata",81117,4075512,4017363,24165011,3803839871,46893.25136531184,933.3403682776544,946.849928921036,49236.19630389388,4459545862.475024,54976.710954239235,1094.2295992442234,1110.067938215945,57723.53278722915,complessivo
2018,Istruzione,513102,19085312,16888771,106609058,7451810848,14523.059446269943,390.44742092767467,441.2287222083833,22943.893554835933,8736354147.949068,17026.544718104917,457.7527549955206,517.2877379857343,26898.962375258187,complessivo
2018,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",1778382,68820860,55760017,376922862,24667689964,13870.86124578409,358.43332913886866,442.3902877217559,23004.29496153131,28919906843.20078,16261.920579043637,420.22007343704774,518.6495341850556,26969.775777622894,complessivo
2018,Sanita' e assistenza sociale,805078,36452736,29918503,206020746,13709079678,17028.262700011677,376.0782092735097,458.21409172778465,23827.1327698448,16072251101.435846,19963.59495780017,440.9065783549374,537.2010458356103,27934.454383451735,complessivo
2018,Servizi di informazione e comunicazione,538243,23269841,21751881,134719669,16079138962,29873.38239791321,690.9861980578208,739.2068282278668,38438.75506784907,18850861251.238,35022.95664084438,810.0984124145068,866.6313157578418,45064.82841940777,complessivo
2018,Trasporto e magazzinaggio,1112180,50584598,47439430,286105668,27346147708,24587.879397219873,540.6022542276604,576.4434291896004,29975.058317859217,32060077185.578842,28826.338529355715,633.7912814010866,675.8107588050456,35142.15945786237,complessivo
2019,Altre attivita' di servizi,492031,21094596,16950540,116566275,7823196423,15899.803920891163,370.8625859912178,461.53080804505345,23999.60201834278,9127062493.499998,18549.77124103969,432.6730169897541,538.4526093858956,27999.53568806657,complessivo
2019,"Attivita' artistiche, sportive, di intrattenimento e divertimento",243840,7370071,6038831,39194154,3319842596,13614.840042650918,450.44920137133005,549.7492140449037,28586.959130334995,3873149695.333333,15883.980049759402,525.5240682665517,641.3740830523876,33351.45231872416,complessivo
2019,Attivita' dei servizi di alloggio e di ristorazione,1783811,61460510,45493470,315752978,17546981193,9836.793916507972,285.5000909201697,385.703293087997,20056.571240575842,20471478058.499996,11476.259569259299,333.0834394068646,449.9871752693298,23399.333114005145,complessivo
2019,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",41243,1820204,1544341,10553676,608667515,14758.080522755377,334.39521888755326,394.1276667523559,20494.638671122506,710112100.8333333,17217.760609881272,390.1277553688121,459.8156112110818,23910.411782976254,complessivo
2019,Attivita' finanziarie e assicurative,510551,25692773,24602564,151932325,24974717697,48917.18495703661,972.0522458591761,1015.1266224528467,52786.58436754803,29137170646.499996,57070.04911654271,1134.060953502372,1184.3143928616544,61584.34842880603,complessivo
2019,Attivita' immobiliari,52104,2305089,1839461,13227918,1193970788,22915.146399508674,517.9716653022942,649.0873076406622,33752.53999731443,1392965919.3333333,26734.33746609345,604.3002761860099,757.2685255807725,39377.96333020016,complessivo
2019,Attivita' manifatturiere,3867292,184364095,174695679,1062804679,111418997404,28810.598580091704,604.3421708766016,637.789085807898,33165.0324620107,129988830304.66666,33612.36501010699,705.0658660227018,744.087266775881,38692.53787234581,complessivo
2019,"Attivita' professionali, scientifiche e tecniche",503649,22599859,19626126,129821396,12106531862,24037.637048817727,535.6905926713968,616.8579505705812,32076.613429670226,14124287172.333332,28043.909890287345,624.9723581166295,719.6676089990113,37422.71566794859,complessivo
2019,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",2395064,107870872,90964588,616633954,51304031156,21420.734959900863,475.60597411319714,564.0000387403503,29328.002014498215,59854703015.33333,24990.85745321767,554.8736364653965,658.0000451970752,34216.002350247916,complessivo
2019,Costruzioni,955682,39093529,37140448,212759398,18112121137,18952.037536544583,463.3022804618125,487.66566135658894,25358.614390542625,21130807993.166664,22110.710459302012,540.5193272054478,568.943271582687,29585.050122299726,complessivo
2019,Estrazione di minerali da cave e miniere,41507,2036121,2000399,11856596,1943875674,46832.47823258727,954.6955578769631,971.7439740771716,50530.686652012926,2267854952.9999995,54637.891271351815,1113.8114841897902,1133.7013030900334,58952.46776068174,complessivo
2019,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",177631,8521758,8164160,49787280,5055871343,28462.77588371399,593.2897112309455,619.2763668276957,32202.371075040177,5898516566.833333,33206.57186433299,692.1713297694363,722.4890946323115,37569.4329208802,complessivo
2019,"Fornitura di energia elettrica, gas, vapore e aria condizionata",81104,4070900,4013076,24132550,3850170781,47472.02087443283,945.7787666118057,959.4063957423184,49889.132578600555,4491865911.166666,55384.02435350496,1103.4085610471066,1119.3074616993713,58203.988008367305,complessivo
2019,Istruzione,555467,20569608,18339916,115714957,7905083282,14231.418395692273,384.30889310092834,431.03159698223266,22413.6430430761,9222597162.333332,16603.321461640982,448.36037528441636,502.8701964792714,26149.25021692211,complessivo
2019,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",1763908,68397247,55592508,376840664,25037811033,14194.51073015146,366.06460246857597,450.38103035394624,23419.813578405206,29210779538.499996,16560.262518510033,427.07536954667194,525.4445354129372,27323.115841472736,complessivo
2019,Sanita' e assistenza sociale,824162,37269464,30594895,210850822,14132441417,17147.649875873918,379.1962615024461,461.9215531545377,24019.92076403596,16487848319.833332,20005.5915218529,442.39563841952037,538.9084786802939,28023.240891375284,complessivo
2019,Servizi di informazione e comunicazione,565089,24162895,22638891,139770851,16839842112,29800.33607449446,696.9298220267067,743.8457171775773,38679.97729323402,19646482463.999996,34767.058753576865,813.084792364491,867.8200033738401,45126.64017543969,complessivo
2019,Trasporto e magazzinaggio,1142918,51596577,48367319,292109132,27885074703,24398.141164108012,540.4442760418002,576.5271939716155,29979.414086524004,32532587153.499996,28464.498024792676,630.5183220487668,672.6150596335513,34975.983100944664,complessivo
2020,Altre attivita' di servizi,469305,19367028,15141937,98439360,6799512462,14488.472234474382,351.08703627629393,449.051694112847,23350.688093868044,7956027778.117303,16952.787159986154,410.8027198658102,525.4299881261758,27322.359382561146,complessivo
2020,"Attivita' artistiche, sportive, di intrattenimento e divertimento",210962,5680460,4617991,28237447,2608667420,12365.579677856676,459.23524151213104,564.8922702534501,29374.398053179404,3052370382.9325514,14468.816104002388,537.3456344965991,660.9736534637143,34370.629980113146,complessivo
2020,Attivita' dei servizi di alloggio e di ristorazione,1547932,43578188,29966925,195417885,10634387812,6870.061354116331,244.03005953345283,354.8708388331469,18453.283619323636,12443169316.680353,8038.57618854081,285.5366385743334,415.23010174318364,21591.965290645545,complessivo
2020,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",40079,1768703,1498520,10211439,600201614,14975.46380897727,339.3456187952415,400.5295985372234,20827.539123935618,702288692.0410558,17522.61014598807,397.064228443699,468.65486749663387,24370.053109824963,complessivo
2020,Attivita' finanziarie e assicurative,505825,25249769,24147020,148455104,24914341676,49254.86418425345,986.71562801228,1031.7770754320823,53652.40792246828,29151971638.486805,57632.52436808542,1154.5440926008791,1207.2699504322604,62778.03742247755,complessivo
2020,Attivita' immobiliari,51870,2142690,1685232,11666997,1091356150,21040.21881627145,509.33926512934676,647.5999446960418,33675.19712419417,1276982709.2375367,24618.907060681257,595.9717501073588,757.7489088965416,39402.94326262016,complessivo
2020,Attivita' manifatturiere,3799145,177852567,167899648,965384552,102652954809,27020.014979423002,577.1800572830641,611.3946993444561,31792.524365911715,120112988178.27274,31615.79465334246,675.3514453253449,715.3855866229853,37200.050504395236,complessivo
2020,"Attivita' professionali, scientifiche e tecniche",492300,21796466,18813971,120674584,11556877721,23475.274671948,530.2179592324737,614.2710500085283,31942.09460044347,13522563667.680353,27468.136639610708,620.4016590432758,718.7511699513278,37375.06083746905,complessivo
2020,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",2342774,102401841,85195236,553530498,46211835767,19725.264053212133,451.27934532934813,542.4227684162997,28205.983957647586,54071913404.78886,23080.294302732087,528.0365360305276,634.6823595252305,33003.482695311985,complessivo
2020,Costruzioni,973941,38847997,36792759,197803178,17063942263,17520.50921257037,439.24895955382203,463.7853405611686,24116.837709180767,19966313674.302055,20500.5371724797,513.9599262814517,542.6696506859422,28218.821835668994,complessivo
2020,Estrazione di minerali da cave e miniere,40851,1991920,1955715,11309083,1850101211,45289.00665834374,928.802969496767,945.9973518636407,49191.86229690931,2164781182.372434,52992.12216034942,1086.7811871824342,1106.9001272539374,57558.80661720474,complessivo
2020,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",180346,8637076,8275077,49777390,5049512368,27999.026138644604,584.6321565307518,610.2072969230377,31730.77943999796,5908373709.1847515,32761.323839645742,684.0710570550439,713.9962213263697,37127.80350897122,complessivo
2020,"Fornitura di energia elettrica, gas, vapore e aria condizionata",80037,4012582,3950927,23645110,3746640999,46811.36223246749,933.7232233509496,948.2941595731837,49311.29629780555,4383899585.340177,54773.41211364965,1092.5383170587359,1109.587594339297,57698.55490564345,complessivo
2020,Istruzione,691762,24118136,21710832,128526739,8980445944,12981.987943830392,372.3524050117306,413.6389588386111,21509.225859607777,10507911823.038124,15190.068004657851,435.68507213982554,483.993972365413,25167.686563001476,complessivo
2020,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",1718049,64123972,51636420,343835979,22950450961,13358.437949674311,357.9075070552398,444.4624735990605,23112.048627151147,26854046725.627567,15630.547630264078,418.7832707185944,520.0601963813054,27043.130211827884,complessivo
2020,Sanita' e assistenza sociale,842641,36553689,29636065,199417988,13663110765,16214.628489475352,373.78199406905276,461.0298555155686,23973.552486809567,15987041628.255133,18972.541839591395,437.3578171071908,539.445490764551,28051.16551975665,complessivo
2020,Servizi di informazione e comunicazione,565381,24096403,22612139,136925468,16823116958,29755.363123274394,698.1588479409147,743.9860933987713,38687.27685673611,19684526880.475075,34816.39262811286,816.9072736903959,870.5291825985624,45267.51749512525,complessivo
2020,Trasporto e magazzinaggio,1131916,50009775,46750588,272249657,26125533924,23080.806282444988,522.4085476089424,558.8279215653929,29059.05192140043,30569173125.149563,27006.5739199283,611.2639603987333,653.877831978275,34001.6472628703,complessivo
2021,Altre attivita' di servizi,467788,19736325,15736849,105676720,7307305368,15620.976527828845,370.24650577045117,464.3436159297201,24145.868028345445,8394284573.412668,17944.63426469398,425.3215618111613,533.4158428674424,27737.623829107004,complessivo
