"Osservatorio: Osservatorio sui Lavoratori Dipendenti - Anni 2019-2023 (classificazione dell'attività economica ISTAT ATECO 2007)"
"Filtri:"


"
                                
                                    
                                
                            ";"
                                
                                    
                                        
                                            
                                        
                                        
                                        
                                            
                                                Cerca
                                            
                                        
                                    
                                
                            ";"
                                
                                    
                                        
                                            
                                            
" ";" ";"Femmine";"";"85.987 ";"3.602.920 ";"192.373.983 ";"614.369 ";"953.391 ";"86.053 ";"10.274.246 ";"566.985.725 ";"1.583.488 ";"2.440.647 ";"354.759 ";"87.745.138 ";"6.116.528.309 ";"13.307.391 ";"17.128.481 ";"333.761 ";"103.647.079 ";"10.249.893.382 ";"15.052.235 ";"17.355.553 ";"860.560 ";"205.269.383 ";"17.125.781.399 ";"30.557.484 ";"37.878.072 "
" ";"2020";"Totale";"";"176.748 ";"7.261.693 ";"460.217.967 ";"1.362.608 ";"1.888.785 ";"172.410 ";"20.560.292 ";"1.350.064.740 ";"3.615.418 ";"4.878.045 ";"872.267 ";"219.113.972 ";"18.531.575.371 ";"37.378.501 ";"42.570.235 ";"824.420 ";"255.908.807 ";"32.299.644.306 ";"40.031.005 ";"42.869.817 ";"2.045.845 ";"502.844.764 ";"52.641.502.384 ";"82.387.532 ";"92.206.882 "
" ";"2021";"Maschi";"";"80.328 ";"2.930.339 ";"223.838.342 ";"640.177 ";"792.946 ";"73.118 ";"8.735.955 ";"689.489.296 ";"1.682.122 ";"1.991.381 ";"306.367 ";"76.586.160 ";"6.980.481.456 ";"13.742.958 ";"14.811.208 ";"754.240 ";"234.423.094 ";"30.673.910.210 ";"38.292.428 ";"39.220.464 ";"1.214.053 ";"322.675.548 ";"38.567.719.304 ";"54.357.685 ";"56.815.999 "
" ";" ";"Femmine";"";"77.903 ";"2.832.343 ";"155.136.604 ";"520.830 ";"810.058 ";"72.021 ";"8.626.445 ";"504.263.226 ";"1.388.068 ";"1.991.484 ";"251.298 ";"61.970.286 ";"4.148.543.892 ";"9.189.661 ";"11.984.033 ";"491.794 ";"152.914.504 ";"14.302.519.969 ";"22.002.268 ";"25.573.269 ";"893.016 ";"226.343.578 ";"19.110.463.691 ";"33.100.826 ";"40.358.844 "
" ";"2021";"Totale";"";"158.231 ";"5.762.682 ";"378.974.946 ";"1.161.007 ";"1.603.004 ";"145.139 ";"17.362.400 ";"1.193.752.522 ";"3.070.190 ";"3.982.865 ";"557.665 ";"138.556.446 ";"11.129.025.348 ";"22.932.619 ";"26.795.241 ";"1.246.034 ";"387.337.598 ";"44.976.430.179 ";"60.294.696 ";"64.793.733 ";"2.107.069 ";"549.019.126 ";"57.678.182.995 ";"87.458.511 ";"97.174.843 "
" ";"2022";"Maschi";"";"67.371 ";"2.493.843 ";"200.698.970 ";"526.901 ";"649.102 ";"61.362 ";"7.379.094 ";"600.634.544 ";"1.391.314 ";"1.639.600 ";"283.121 ";"71.382.875 ";"6.515.010.687 ";"12.704.011 ";"13.651.928 ";"834.537 ";"259.398.374 ";"33.890.862.931 ";"42.227.829 ";"43.395.916 ";"1.246.391 ";"340.654.186 ";"41.207.207.132 ";"56.850.055 ";"59.336.546 "
" ";" ";"Femmine";"";"68.285 ";"2.491.601 ";"142.028.307 ";"449.160 ";"681.811 ";"65.171 ";"7.858.240 ";"464.890.455 ";"1.246.728 ";"1.772.985 ";"224.744 ";"55.465.166 ";"3.726.395.890 ";"8.177.591 ";"10.585.858 ";"578.052 ";"179.722.214 ";"16.652.185.443 ";"25.820.186 ";"30.058.687 ";"936.252 ";"245.537.221 ";"20.985.500.095 ";"35.693.666 ";"43.099.341 "
" ";"2022";"Totale";"";"135.656 ";"4.985.444 ";"342.727.277 ";"976.061 ";"1.330.913 ";"126.533 ";"15.237.334 ";"1.065.524.999 ";"2.638.043 ";"3.412.585 ";"507.865 ";"126.848.041 ";"10.241.406.577 ";"20.881.603 ";"24.237.786 ";"1.412.589 ";"439.120.588 ";"50.543.048.374 ";"68.048.016 ";"73.454.603 ";"2.182.643 ";"586.191.407 ";"62.192.707.227 ";"92.543.721 ";"102.435.887 "
" ";"2023";"Maschi";"";"66.724 ";"2.487.333 ";"204.405.897 ";"523.961 ";"641.706 ";"60.221 ";"7.245.773 ";"608.740.912 ";"1.358.534 ";"1.601.698 ";"279.213 ";"70.459.141 ";"6.619.253.658 ";"12.541.486 ";"13.469.891 ";"858.022 ";"266.756.349 ";"35.743.686.808 ";"43.410.238 ";"44.617.116 ";"1.264.180 ";"346.948.596 ";"43.176.087.275 ";"57.834.219 ";"60.330.411 "
" ";" ";"Femmine";"";"66.084 ";"2.448.314 ";"139.861.644 ";"441.712 ";"670.846 ";"63.675 ";"7.675.811 ";"458.475.016 ";"1.211.970 ";"1.736.612 ";"227.805 ";"56.169.790 ";"3.871.247.573 ";"8.307.762 ";"10.710.019 ";"610.197 ";"189.809.376 ";"18.052.515.184 ";"27.284.424 ";"31.730.189 ";"967.761 ";"256.103.291 ";"22.522.099.417 ";"37.245.869 ";"44.847.666 "
" ";"2023";"Totale";"";"132.808 ";"4.935.647 ";"344.267.541 ";"965.673 ";"1.312.552 ";"123.896 ";"14.921.584 ";"1.067.215.928 ";"2.570.504 ";"3.338.310 ";"507.018 ";"126.628.931 ";"10.490.501.231 ";"20.849.248 ";"24.179.910 ";"1.468.219 ";"456.565.725 ";"53.796.201.992 ";"70.694.662 ";"76.347.305 ";"2.231.941 ";"603.051.887 ";"65.698.186.692 ";"95.080.088 ";"105.178.077 "
"55  - 59";"2019";"Maschi";"";"62.582 ";"2.308.698 ";"188.676.855 ";"498.655 ";"597.517 ";"54.292 ";"6.588.343 ";"554.043.696 ";"1.249.070 ";"1.451.709 ";"203.065 ";"50.619.137 ";"4.657.142.926 ";"8.942.695 ";"9.650.567 ";"637.861 ";"198.401.725 ";"26.371.585.246 ";"32.238.895 ";"33.168.741 ";"957.800 ";"257.917.903 ";"31.771.448.723 ";"42.929.314 ";"44.868.534 "
" ";" ";"Femmine";"";"45.311 ";"1.708.858 ";"96.519.383 ";"332.456 ";"486.074 ";"42.536 ";"5.196.885 ";"304.350.622 ";"836.587 ";"1.189.851 ";"138.888 ";"34.206.480 ";"2.245.776.148 ";"4.912.781 ";"6.516.828 ";"387.101 ";"120.449.045 ";"10.820.751.031 ";"17.167.689 ";"20.129.241 ";"613.836 ";"161.561.268 ";"13.467.397.184 ";"23.249.513 ";"28.321.994 "
" ";"2019";"Totale";"";"107.893 ";"4.017.556 ";"285.196.238 ";"831.111 ";"1.083.591 ";"96.828 ";"11.785.228 ";"858.394.318 ";"2.085.657 ";"2.641.560 ";"341.953 ";"84.825.617 ";"6.902.919.074 ";"13.855.476 ";"16.167.395 ";"1.024.962 ";"318.850.770 ";"37.192.336.277 ";"49.406.584 ";"53.297.982 ";"1.571.636 ";"419.479.171 ";"45.238.845.907 ";"66.178.828 ";"73.190.528 "
" ";"2020";"Maschi";"";"80.756 ";"3.275.061 ";"261.280.403 ";"687.066 ";"837.980 ";"76.101 ";"9.090.560 ";"738.754.811 ";"1.821.368 ";"2.149.959 ";"420.053 ";"106.108.759 ";"10.264.219.738 ";"19.450.699 ";"20.562.129 ";"418.372 ";"129.896.825 ";"19.683.896.355 ";"21.295.424 ";"21.755.335 ";"995.282 ";"248.371.205 ";"30.948.151.307 ";"43.254.557 ";"45.305.403 "
" ";" ";"Femmine";"";"65.353 ";"2.749.275 ";"152.366.308 ";"485.099 ";"738.758 ";"66.539 ";"7.982.941 ";"452.809.748 ";"1.243.034 ";"1.898.454 ";"257.649 ";"63.582.054 ";"4.475.081.676 ";"9.643.917 ";"12.414.997 ";"258.707 ";"80.373.033 ";"8.062.868.758 ";"11.711.420 ";"13.452.757 ";"648.248 ";"154.687.303 ";"13.143.126.490 ";"23.083.470 ";"28.504.966 "
" ";"2020";"Totale";"";"146.109 ";"6.024.336 ";"413.646.711 ";"1.172.166 ";"1.576.738 ";"142.640 ";"17.073.501 ";"1.191.564.559 ";"3.064.402 ";"4.048.413 ";"677.702 ";"169.690.813 ";"14.739.301.414 ";"29.094.616 ";"32.977.126 ";"677.079 ";"210.269.858 ";"27.746.765.113 ";"33.006.844 ";"35.208.092 ";"1.643.530 ";"403.058.508 ";"44.091.277.797 ";"66.338.028 ";"73.810.369 "
" ";"2021";"Maschi";"";"74.725 ";"2.732.956 ";"227.355.090 ";"616.977 ";"744.368 ";"66.571 ";"8.003.936 ";"671.958.020 ";"1.561.787 ";"1.820.440 ";"266.905 ";"66.640.306 ";"6.301.124.986 ";"11.976.149 ";"12.860.439 ";"644.201 ";"200.263.707 ";"27.182.244.634 ";"32.671.956 ";"33.498.436 ";"1.052.402 ";"277.640.905 ";"34.382.682.730 ";"46.826.868 ";"48.923.683 "
" ";" ";"Femmine";"";"61.495 ";"2.234.228 ";"131.017.693 ";"432.718 ";"657.763 ";"56.287 ";"6.770.742 ";"411.242.586 ";"1.105.385 ";"1.569.712 ";"193.854 ";"47.852.371 ";"3.254.156.783 ";"7.057.551 ";"9.247.326 ";"380.134 ";"118.214.351 ";"11.131.810.899 ";"16.987.255 ";"19.766.936 ";"691.770 ";"175.071.692 ";"14.928.227.961 ";"25.582.909 ";"31.241.737 "
" ";"2021";"Totale";"";"136.220 ";"4.967.184 ";"358.372.783 ";"1.049.695 ";"1.402.131 ";"122.858 ";"14.774.678 ";"1.083.200.606 ";"2.667.172 ";"3.390.152 ";"460.759 ";"114.492.677 ";"9.555.281.769 ";"19.033.700 ";"22.107.765 ";"1.024.335 ";"318.478.058 ";"38.314.055.533 ";"49.659.210 ";"53.265.372 ";"1.744.172 ";"452.712.597 ";"49.310.910.691 ";"72.409.777 ";"80.165.420 "
" ";"2022";"Maschi";"";"63.761 ";"2.375.212 ";"210.962.895 ";"517.664 ";"619.774 ";"57.204 ";"6.919.819 ";"595.898.803 ";"1.316.586 ";"1.531.813 ";"254.363 ";"64.030.637 ";"6.035.642.088 ";"11.409.646 ";"12.222.433 ";"730.884 ";"227.228.370 ";"30.510.117.800 ";"36.955.693 ";"38.005.955 ";"1.106.212 ";"300.554.038 ";"37.352.621.586 ";"50.199.588 ";"52.379.975 "
" ";" ";"Femmine";"";"55.277 ";"2.011.408 ";"122.583.187 ";"381.582 ";"565.630 ";"52.107 ";"6.308.264 ";"385.084.982 ";"1.013.338 ";"1.435.455 ";"179.163 ";"44.223.875 ";"3.008.411.457 ";"6.472.857 ";"8.437.329 ";"455.857 ";"141.758.242 ";"13.164.231.541 ";"20.301.544 ";"23.704.542 ";"742.404 ";"194.301.789 ";"16.680.311.167 ";"28.169.320 ";"34.142.956 "
" ";"2022";"Totale";"";"119.038 ";"4.386.620 ";"333.546.082 ";"899.245 ";"1.185.404 ";"109.311 ";"13.228.083 ";"980.983.785 ";"2.329.924 ";"2.967.268 ";"433.526 ";"108.254.512 ";"9.044.053.545 ";"17.882.503 ";"20.659.762 ";"1.186.741 ";"368.986.612 ";"43.674.349.341 ";"57.257.236 ";"61.710.497 ";"1.848.616 ";"494.855.827 ";"54.032.932.753 ";"78.368.908 ";"86.522.931 "
" ";"2023";"Maschi";"";"63.458 ";"2.402.447 ";"211.374.767 ";"517.199 ";"620.332 ";"57.401 ";"6.941.639 ";"612.774.338 ";"1.312.929 ";"1.529.318 ";"258.552 ";"65.142.718 ";"6.331.225.249 ";"11.632.648 ";"12.440.490 ";"763.274 ";"237.341.313 ";"32.524.176.542 ";"38.580.674 ";"39.690.235 ";"1.142.685 ";"311.828.117 ";"39.679.550.896 ";"52.043.450 ";"54.280.375 "
" ";" ";"Femmine";"";"53.857 ";"1.982.283 ";"118.951.950 ";"377.907 ";"561.915 ";"51.206 ";"6.200.522 ";"380.715.797 ";"998.744 ";"1.424.404 ";"184.666 ";"45.535.594 ";"3.172.717.145 ";"6.694.813 ";"8.694.432 ";"495.175 ";"154.050.118 ";"14.595.064.824 ";"22.027.769 ";"25.749.049 ";"784.904 ";"207.768.517 ";"18.267.449.716 ";"30.099.233 ";"36.429.800 "
" ";"2023";"Totale";"";"117.315 ";"4.384.730 ";"330.326.717 ";"895.106 ";"1.182.247 ";"108.607 ";"13.142.161 ";"993.490.135 ";"2.311.674 ";"2.953.722 ";"443.218 ";"110.678.312 ";"9.503.942.394 ";"18.327.460 ";"21.134.922 ";"1.258.449 ";"391.391.431 ";"47.119.241.366 ";"60.608.443 ";"65.439.284 ";"1.927.589 ";"519.596.634 ";"57.947.000.612 ";"82.142.683 ";"90.710.175 "
"60  - 64";"2019";"Maschi";"";"55.786 ";"2.342.886 ";"227.280.624 ";"509.198 ";"589.857 ";"51.041 ";"6.350.932 ";"651.102.938 ";"1.182.143 ";"1.332.820 ";"116.918 ";"28.220.494 ";"2.826.856.457 ";"4.861.330 ";"5.329.451 ";"279.243 ";"86.890.783 ";"12.230.950.608 ";"13.915.633 ";"14.520.620 ";"502.988 ";"123.805.095 ";"15.936.190.627 ";"20.468.305 ";"21.772.748 "
" ";" ";"Femmine";"";"25.953 ";"1.018.777 ";"65.526.007 ";"211.584 ";"297.268 ";"26.161 ";"3.249.611 ";"221.205.508 ";"529.685 ";"725.231 ";"67.061 ";"16.212.951 ";"1.091.480.864 ";"2.291.605 ";"3.077.631 ";"154.389 ";"48.050.805 ";"4.241.295.431 ";"6.719.221 ";"8.028.208 ";"273.564 ";"68.532.144 ";"5.619.507.810 ";"9.752.095 ";"12.128.338 "
" ";"2019";"Totale";"";"81.739 ";"3.361.663 ";"292.806.631 ";"720.783 ";"887.125 ";"77.202 ";"9.600.543 ";"872.308.446 ";"1.711.828 ";"2.058.051 ";"183.979 ";"44.433.445 ";"3.918.337.321 ";"7.152.935 ";"8.407.082 ";"433.632 ";"134.941.588 ";"16.472.246.039 ";"20.634.854 ";"22.548.828 ";"776.552 ";"192.337.239 ";"21.555.698.437 ";"30.220.400 ";"33.901.086 "
" ";"2020";"Maschi";"";"68.429 ";"2.807.954 ";"264.559.133 ";"600.375 ";"712.003 ";"57.648 ";"6.927.633 ";"665.841.604 ";"1.354.497 ";"1.576.250 ";"189.834 ";"46.677.009 ";"4.625.554.670 ";"8.335.830 ";"9.043.380 ";"195.967 ";"60.909.707 ";"9.804.757.651 ";"9.889.291 ";"10.190.280 ";"511.878 ";"117.322.303 ";"15.360.713.058 ";"20.179.992 ";"21.521.913 "
" ";" ";"Femmine";"";"39.970 ";"1.691.305 ";"112.306.500 ";"310.934 ";"454.658 ";"37.395 ";"4.499.251 ";"290.703.893 ";"703.841 ";"1.046.609 ";"106.237 ";"25.812.023 ";"1.820.895.961 ";"3.807.432 ";"5.024.821 ";"110.137 ";"34.240.408 ";"3.421.039.053 ";"4.948.010 ";"5.727.116 ";"293.739 ";"66.242.987 ";"5.644.945.407 ";"9.770.217 ";"12.253.204 "
" ";"2020";"Totale";"";"108.399 ";"4.499.259 ";"376.865.633 ";"911.309 ";"1.166.661 ";"95.043 ";"11.426.884 ";"956.545.497 ";"2.058.337 ";"2.622.859 ";"296.071 ";"72.489.032 ";"6.446.450.631 ";"12.143.262 ";"14.068.201 ";"306.104 ";"95.150.115 ";"13.225.796.704 ";"14.837.301 ";"15.917.396 ";"805.617 ";"183.565.290 ";"21.005.658.465 ";"29.950.209 ";"33.775.117 "
" ";"2021";"Maschi";"";"65.352 ";"2.457.986 ";"246.942.159 ";"562.906 ";"659.461 ";"54.742 ";"6.653.429 ";"661.939.187 ";"1.279.249 ";"1.467.811 ";"145.535 ";"35.434.380 ";"3.533.537.193 ";"6.218.880 ";"6.793.690 ";"286.204 ";"89.017.226 ";"12.841.744.862 ";"14.314.202 ";"14.882.595 ";"551.833 ";"133.563.021 ";"17.284.163.401 ";"22.375.236 ";"23.803.557 "
" ";" ";"Femmine";"";"37.598 ";"1.392.599 ";"99.113.590 ";"281.793 ";"405.132 ";"33.862 ";"4.111.548 ";"295.431.747 ";"669.531 ";"928.402 ";"90.424 ";"21.946.334 ";"1.548.427.356 ";"3.175.507 ";"4.218.766 ";"157.550 ";"49.010.439 ";"4.619.231.369 ";"6.946.038 ";"8.192.586 ";"319.434 ";"76.460.920 ";"6.562.204.062 ";"11.072.868 ";"13.744.886 "
" ";"2021";"Totale";"";"102.950 ";"3.850.585 ";"346.055.749 ";"844.699 ";"1.064.593 ";"88.604 ";"10.764.977 ";"957.370.934 ";"1.948.780 ";"2.396.213 ";"235.959 ";"57.380.714 ";"5.081.964.549 ";"9.394.386 ";"11.012.456 ";"443.754 ";"138.027.665 ";"17.460.976.231 ";"21.260.240 ";"23.075.181 ";"871.267 ";"210.023.941 ";"23.846.367.463 ";"33.448.105 ";"37.548.443 "
" ";"2022";"Maschi";"";"58.867 ";"2.269.866 ";"240.813.406 ";"507.871 ";"591.488 ";"46.939 ";"5.701.465 ";"557.232.800 ";"1.085.587 ";"1.260.850 ";"146.249 ";"36.046.238 ";"3.503.023.471 ";"6.286.870 ";"6.874.926 ";"344.626 ";"107.176.025 ";"14.984.939.920 ";"17.166.617 ";"17.920.539 ";"596.681 ";"151.193.594 ";"19.286.009.597 ";"25.046.945 ";"26.647.803 "
" ";" ";"Femmine";"";"36.500 ";"1.388.436 ";"105.918.845 ";"274.364 ";"386.121 ";"31.576 ";"3.853.034 ";"272.157.138 ";"623.711 ";"866.956 ";"88.118 ";"21.479.141 ";"1.501.575.673 ";"3.079.530 ";"4.086.792 ";"193.723 ";"60.253.377 ";"5.523.627.337 ";"8.487.272 ";"10.073.576 ";"349.917 ";"86.973.988 ";"7.403.278.993 ";"12.464.877 ";"15.413.445 "
" ";"2022";"Totale";"";"95.367 ";"3.658.302 ";"346.732.251 ";"782.235 ";"977.609 ";"78.515 ";"9.554.499 ";"829.389.938 ";"1.709.298 ";"2.127.806 ";"234.367 ";"57.525.379 ";"5.004.599.144 ";"9.366.400 ";"10.961.718 ";"538.349 ";"167.429.402 ";"20.508.567.257 ";"25.653.889 ";"27.994.115 ";"946.598 ";"238.167.582 ";"26.689.288.590 ";"37.511.822 ";"42.061.248 "
" ";"2023";"Maschi";"";"58.768 ";"2.321.529 ";"236.489.937 ";"522.262 ";"610.390 ";"52.439 ";"6.416.344 ";"648.420.397 ";"1.218.529 ";"1.406.646 ";"161.252 ";"39.735.345 ";"3.969.565.446 ";"6.936.266 ";"7.574.906 ";"387.323 ";"120.474.128 ";"17.089.988.389 ";"19.269.668 ";"20.140.765 ";"659.782 ";"168.947.346 ";"21.944.464.169 ";"27.946.725 ";"29.732.707 "
" ";" ";"Femmine";"";"35.125 ";"1.336.587 ";"99.847.147 ";"273.935 ";"384.442 ";"32.846 ";"4.027.126 ";"286.252.486 ";"659.393 ";"918.235 ";"94.936 ";"23.167.006 ";"1.635.438.432 ";"3.322.420 ";"4.411.761 ";"224.628 ";"69.896.455 ";"6.519.648.941 ";"9.813.666 ";"11.680.620 ";"387.535 ";"98.427.174 ";"8.541.187.006 ";"14.069.415 ";"17.395.058 "
" ";"2023";"Totale";"";"93.893 ";"3.658.116 ";"336.337.084 ";"796.197 ";"994.832 ";"85.285 ";"10.443.470 ";"934.672.883 ";"1.877.922 ";"2.324.881 ";"256.188 ";"62.902.351 ";"5.605.003.878 ";"10.258.686 ";"11.986.667 ";"611.951 ";"190.370.583 ";"23.609.637.330 ";"29.083.334 ";"31.821.385 ";"1.047.317 ";"267.374.520 ";"30.485.651.175 ";"42.016.140 ";"47.127.765 "
"65 ed oltre";"2019";"Maschi";"";"36.832 ";"1.342.267 ";"117.691.656 ";"329.319 ";"407.049 ";"22.254 ";"2.680.250 ";"241.912.669 ";"492.674 ";"628.911 ";"35.206 ";"8.245.774 ";"727.992.037 ";"1.252.764 ";"1.574.939 ";"57.076 ";"17.763.057 ";"2.107.954.342 ";"2.499.014 ";"2.967.934 ";"151.368 ";"30.031.348 ";"3.195.550.704 ";"4.573.770 ";"5.578.833 "
" ";" ";"Femmine";"";"14.063 ";"475.113 ";"27.356.547 ";"116.498 ";"166.757 ";"9.444 ";"1.147.422 ";"65.717.524 ";"186.133 ";"280.135 ";"17.903 ";"4.232.494 ";"235.293.233 ";"538.705 ";"812.060 ";"33.313 ";"10.369.146 ";"712.510.892 ";"1.271.953 ";"1.732.256 ";"74.723 ";"16.224.175 ";"1.040.878.196 ";"2.113.289 ";"2.991.208 "
" ";"2019";"Totale";"";"50.895 ";"1.817.380 ";"145.048.203 ";"445.817 ";"573.806 ";"31.698 ";"3.827.672 ";"307.630.193 ";"678.807 ";"909.046 ";"53.109 ";"12.478.268 ";"963.285.270 ";"1.791.469 ";"2.386.999 ";"90.389 ";"28.132.203 ";"2.820.465.234 ";"3.770.967 ";"4.700.190 ";"226.091 ";"46.255.523 ";"4.236.428.900 ";"6.687.059 ";"8.570.041 "
" ";"2020";"Maschi";"";"43.302 ";"1.547.274 ";"131.191.399 ";"347.087 ";"454.856 ";"23.851 ";"2.817.918 ";"244.632.135 ";"502.482 ";"675.638 ";"49.846 ";"11.873.985 ";"1.039.363.084 ";"1.822.505 ";"2.314.453 ";"36.922 ";"11.480.083 ";"1.655.050.079 ";"1.695.224 ";"1.919.937 ";"153.921 ";"27.719.260 ";"3.070.236.697 ";"4.367.298 ";"5.364.884 "
" ";" ";"Femmine";"";"20.257 ";"768.922 ";"43.816.839 ";"147.186 ";"229.573 ";"13.497 ";"1.599.012 ";"91.167.153 ";"235.080 ";"381.022 ";"27.753 ";"6.561.902 ";"393.376.210 ";"854.700 ";"1.281.125 ";"21.853 ";"6.794.149 ";"525.417.643 ";"874.088 ";"1.136.343 ";"83.360 ";"15.723.985 ";"1.053.777.845 ";"2.111.053 ";"3.028.063 "
" ";"2020";"Totale";"";"63.559 ";"2.316.196 ";"175.008.238 ";"494.273 ";"684.429 ";"37.348 ";"4.416.930 ";"335.799.288 ";"737.562 ";"1.056.660 ";"77.599 ";"18.435.887 ";"1.432.739.294 ";"2.677.205 ";"3.595.578 ";"58.775 ";"18.274.232 ";"2.180.467.722 ";"2.569.313 ";"3.056.280 ";"237.281 ";"43.443.245 ";"4.124.014.542 ";"6.478.352 ";"8.392.947 "
" ";"2021";"Maschi";"";"41.570 ";"1.360.903 ";"118.395.829 ";"335.414 ";"430.998 ";"24.274 ";"2.884.629 ";"268.870.710 ";"532.274 ";"682.801 ";"42.226 ";"9.943.805 ";"893.372.956 ";"1.545.389 ";"1.927.473 ";"59.640 ";"18.554.219 ";"2.298.787.394 ";"2.659.206 ";"3.101.248 ";"167.710 ";"32.743.556 ";"3.579.426.889 ";"5.072.282 ";"6.142.520 "
" ";" ";"Femmine";"";"19.405 ";"637.955 ";"39.983.218 ";"136.026 ";"206.957 ";"12.832 ";"1.542.477 ";"95.642.900 ";"236.398 ";"360.449 ";"24.783 ";"5.859.544 ";"348.614.615 ";"760.131 ";"1.130.180 ";"33.720 ";"10.490.663 ";"796.796.928 ";"1.325.995 ";"1.753.425 ";"90.740 ";"18.530.639 ";"1.281.037.661 ";"2.458.550 ";"3.451.011 "
" ";"2021";"Totale";"";"60.975 ";"1.998.858 ";"158.379.047 ";"471.440 ";"637.955 ";"37.106 ";"4.427.106 ";"364.513.610 ";"768.672 ";"1.043.250 ";"67.009 ";"15.803.349 ";"1.241.987.571 ";"2.305.520 ";"3.057.653 ";"93.360 ";"29.044.882 ";"3.095.584.322 ";"3.985.201 ";"4.854.673 ";"258.450 ";"51.274.195 ";"4.860.464.550 ";"7.530.833 ";"9.593.531 "
" ";"2022";"Maschi";"";"42.396 ";"1.435.214 ";"134.236.512 ";"354.219 ";"447.115 ";"26.509 ";"3.166.105 ";"296.220.704 ";"588.897 ";"752.767 ";"47.182 ";"11.195.829 ";"992.405.614 ";"1.737.618 ";"2.154.281 ";"72.461 ";"22.538.169 ";"2.689.136.141 ";"3.208.101 ";"3.767.936 ";"188.548 ";"38.335.317 ";"4.111.998.971 ";"5.888.835 ";"7.122.099 "
" ";" ";"Femmine";"";"19.269 ";"671.991 ";"45.172.680 ";"143.775 ";"209.508 ";"13.611 ";"1.653.878 ";"104.721.372 ";"260.434 ";"385.135 ";"25.743 ";"6.076.778 ";"368.942.021 ";"789.714 ";"1.161.600 ";"42.335 ";"13.169.668 ";"993.139.589 ";"1.658.628 ";"2.201.411 ";"100.958 ";"21.572.315 ";"1.511.975.662 ";"2.852.551 ";"3.957.654 "
" ";"2022";"Totale";"";"61.665 ";"2.107.205 ";"179.409.192 ";"497.994 ";"656.623 ";"40.120 ";"4.819.983 ";"400.942.076 ";"849.331 ";"1.137.902 ";"72.925 ";"17.272.607 ";"1.361.347.635 ";"2.527.332 ";"3.315.881 ";"114.796 ";"35.707.837 ";"3.682.275.730 ";"4.866.729 ";"5.969.347 ";"289.506 ";"59.907.632 ";"5.623.974.633 ";"8.741.387 ";"11.079.753 "
" ";"2023";"Maschi";"";"44.641 ";"1.521.356 ";"142.089.850 ";"381.482 ";"479.493 ";"28.100 ";"3.356.106 ";"306.730.046 ";"625.657 ";"804.743 ";"51.157 ";"12.182.908 ";"1.084.872.845 ";"1.893.022 ";"2.344.054 ";"83.661 ";"26.024.877 ";"3.151.214.264 ";"3.707.427 ";"4.350.337 ";"207.559 ";"43.085.247 ";"4.684.907.005 ";"6.607.588 ";"7.978.627 "
" ";" ";"Femmine";"";"20.339 ";"703.845 ";"48.576.845 ";"157.427 ";"224.879 ";"14.806 ";"1.804.770 ";"115.332.513 ";"285.619 ";"425.308 ";"27.650 ";"6.541.172 ";"408.550.895 ";"858.066 ";"1.249.439 ";"48.559 ";"15.112.610 ";"1.158.897.425 ";"1.897.849 ";"2.525.049 ";"111.354 ";"24.162.397 ";"1.731.357.678 ";"3.198.960 ";"4.424.675 "
" ";"2023";"Totale";"";"64.980 ";"2.225.201 ";"190.666.695 ";"538.908 ";"704.372 ";"42.906 ";"5.160.876 ";"422.062.559 ";"911.276 ";"1.230.051 ";"78.807 ";"18.724.080 ";"1.493.423.740 ";"2.751.088 ";"3.593.493 ";"132.220 ";"41.137.487 ";"4.310.111.689 ";"5.605.276 ";"6.875.386 ";"318.913 ";"67.247.644 ";"6.416.264.683 ";"9.806.548 ";"12.403.302 "
"Totale";"2019";"Maschi";"";"1.032.011 ";"37.928.449 ";"2.519.921.325 ";"7.649.158 ";"9.847.598 ";"765.578 ";"91.433.743 ";"6.450.525.371 ";"16.346.282 ";"20.042.814 ";"2.142.747 ";"523.346.761 ";"41.313.322.125 ";"89.245.163 ";"100.067.364 ";"5.254.344 ";"1.633.252.216 ";"182.086.505.773 ";"262.580.681 ";"273.225.710 ";"9.194.680 ";"2.285.961.169 ";"232.370.274.594 ";"375.821.283 ";"403.183.486 "
" ";" ";"Femmine";"";"932.304 ";"33.925.626 ";"1.779.724.425 ";"6.537.828 ";"9.612.634 ";"697.078 ";"83.707.163 ";"4.582.081.273 ";"13.445.680 ";"19.034.382 ";"1.723.318 ";"413.982.685 ";"25.250.668.731 ";"59.987.078 ";"79.082.855 ";"3.449.673 ";"1.072.732.962 ";"87.076.479.093 ";"152.815.343 ";"179.382.811 ";"6.802.373 ";"1.604.348.436 ";"118.688.953.522 ";"232.785.929 ";"287.112.682 "
" ";"2019";"Totale";"";"1.964.315 ";"71.854.075 ";"4.299.645.750 ";"14.186.985 ";"19.460.232 ";"1.462.656 ";"175.140.906 ";"11.032.606.644 ";"29.791.962 ";"39.077.196 ";"3.866.065 ";"937.329.446 ";"66.563.990.856 ";"149.232.241 ";"179.150.219 ";"8.704.017 ";"2.705.985.178 ";"269.162.984.866 ";"415.396.023 ";"452.608.521 ";"15.997.053 ";"3.890.309.605 ";"351.059.228.116 ";"608.607.212 ";"690.296.168 "
