"Osservatorio: Osservatorio sui Lavoratori Dipendenti - Anno 2024 (classificazione dell'attività economica ISTAT ATECO 2007)"
"Filtri:"


"
                                
                                    
                                
                            ";"
                                
                                    
                                        
                                            
                                        
                                        
                                        
                                            
                                                Cerca
                                            
                                        
                                    
                                
                            ";"
                                
                                    
                                        
                                            
                                            
" ";" ";"Stagionale";"";"13.751 ";"129.789 ";"35.578.838 ";"97.459 ";"511.133 ";"17.987 ";"445.622 ";"152.504.959 ";"369.216 ";"2.131.485 ";"22.726 ";"916.936 ";"378.069.416 ";"810.018 ";"4.721.545 ";"770 ";"40.040 ";"17.098.953 ";"35.121 ";"237.513 ";"55.234 ";"1.532.387 ";"583.252.166 ";"1.311.814 ";"7.601.676 "
" ";"35  - 39";"Totale";"";"167.206 ";"1.684.381 ";"455.222.530 ";"1.235.217 ";"6.439.282 ";"161.739 ";"4.305.203 ";"1.378.713.712 ";"3.369.056 ";"19.570.804 ";"534.995 ";"24.913.556 ";"10.432.101.024 ";"21.368.397 ";"130.983.317 ";"1.078.663 ";"56.090.429 ";"34.788.441.777 ";"52.052.776 ";"334.989.724 ";"1.942.603 ";"86.993.569 ";"47.054.479.043 ";"78.025.447 ";"491.983.127 "
" ";"40  - 44";"Tempo determinato";"";"99.179 ";"921.839 ";"239.854.383 ";"684.460 ";"3.697.246 ";"82.767 ";"2.124.392 ";"662.460.913 ";"1.688.576 ";"10.050.400 ";"170.737 ";"7.434.310 ";"2.811.743.831 ";"6.391.754 ";"39.596.130 ";"50.498 ";"2.625.882 ";"1.231.843.403 ";"2.331.782 ";"15.621.984 ";"403.181 ";"13.106.423 ";"4.945.902.530 ";"11.096.572 ";"68.965.760 "
" ";" ";"Tempo indeterminato";"";"35.167 ";"407.181 ";"130.215.443 ";"296.007 ";"1.466.654 ";"41.361 ";"1.187.819 ";"411.015.071 ";"881.661 ";"5.033.383 ";"324.428 ";"15.964.679 ";"7.338.729.525 ";"13.712.277 ";"83.720.377 ";"1.133.381 ";"58.935.745 ";"39.343.381.798 ";"54.472.314 ";"352.240.491 ";"1.534.337 ";"76.495.424 ";"47.223.341.837 ";"69.362.259 ";"442.460.905 "
" ";" ";"Stagionale";"";"12.874 ";"123.127 ";"33.605.660 ";"92.522 ";"485.651 ";"18.019 ";"446.809 ";"153.931.734 ";"371.639 ";"2.144.237 ";"22.846 ";"915.680 ";"376.284.132 ";"808.596 ";"4.723.588 ";"718 ";"37.336 ";"16.535.267 ";"32.779 ";"221.504 ";"54.457 ";"1.522.952 ";"580.356.793 ";"1.305.536 ";"7.574.980 "
" ";"40  - 44";"Totale";"";"147.220 ";"1.452.147 ";"403.675.486 ";"1.072.989 ";"5.649.551 ";"142.147 ";"3.759.020 ";"1.227.407.718 ";"2.941.876 ";"17.228.020 ";"518.011 ";"24.314.669 ";"10.526.757.488 ";"20.912.626 ";"128.040.095 ";"1.184.597 ";"61.598.963 ";"40.591.760.468 ";"56.836.874 ";"368.083.979 ";"1.991.975 ";"91.124.799 ";"52.749.601.160 ";"81.764.366 ";"519.001.645 "
" ";"45  - 49";"Tempo determinato";"";"97.078 ";"898.966 ";"230.357.655 ";"667.709 ";"3.557.829 ";"78.923 ";"2.041.520 ";"638.501.356 ";"1.623.338 ";"9.600.066 ";"163.305 ";"7.122.140 ";"2.707.974.236 ";"6.108.784 ";"37.864.174 ";"49.334 ";"2.565.364 ";"1.182.272.964 ";"2.261.362 ";"15.263.008 ";"388.640 ";"12.627.990 ";"4.759.106.211 ";"10.661.194 ";"66.285.077 "
" ";" ";"Tempo indeterminato";"";"33.021 ";"384.198 ";"126.903.873 ";"280.181 ";"1.387.294 ";"38.585 ";"1.116.058 ";"393.377.200 ";"820.781 ";"4.703.701 ";"355.040 ";"17.587.693 ";"8.252.206.231 ";"15.177.498 ";"92.186.764 ";"1.337.859 ";"69.568.628 ";"48.209.331.677 ";"64.353.865 ";"415.981.922 ";"1.764.505 ";"88.656.577 ";"56.981.818.981 ";"80.632.325 ";"514.259.681 "
" ";" ";"Stagionale";"";"13.188 ";"129.842 ";"35.548.133 ";"97.107 ";"512.240 ";"19.787 ";"490.769 ";"169.990.601 ";"409.102 ";"2.357.535 ";"25.001 ";"1.000.470 ";"413.754.291 ";"886.194 ";"5.164.828 ";"711 ";"36.972 ";"16.860.210 ";"32.174 ";"219.639 ";"58.687 ";"1.658.053 ";"636.153.235 ";"1.424.577 ";"8.254.242 "
" ";"45  - 49";"Totale";"";"143.287 ";"1.413.006 ";"392.809.661 ";"1.044.997 ";"5.457.363 ";"137.295 ";"3.648.347 ";"1.201.869.157 ";"2.853.221 ";"16.661.302 ";"543.346 ";"25.710.303 ";"11.373.934.758 ";"22.172.477 ";"135.215.766 ";"1.387.904 ";"72.170.964 ";"49.408.464.851 ";"66.647.401 ";"431.464.569 ";"2.211.832 ";"102.942.620 ";"62.377.078.427 ";"92.718.096 ";"588.799.000 "
