geo,indicatore,sitc,partner,anno,valore_mln_eur
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2008,-133787.5
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2009,-9200.1
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2010,-35454.4
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2011,-41665.5
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2012,68382.1
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2013,149369.3
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2014,171399.4
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2015,228216.3
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2016,264401.8
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2017,222204.8
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2018,148055.9
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2019,191678.9
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2020,216957.8
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2021,57392.5
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2022,-431947.4
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2023,40333.4
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2024,140241.6
EU27_2020,MIO_BAL_VAL,TOTAL,EXT_EU27_2020,2025,129335.3
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2002,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2003,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2004,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2005,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2006,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2007,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2008,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2009,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2010,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2011,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2012,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2013,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2014,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2015,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2016,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2017,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2018,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2019,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2020,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2021,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2022,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2023,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2024,NA
EU27_2020,MIO_BAL_VAL,TOTAL,WORLD,2025,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2002,64749.5
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2003,63910.4
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2004,65188.6
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2005,69654.1
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2006,77558.1
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2007,84365.4
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2008,91051.1
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2009,82811.4
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2010,97114
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2011,109762.9
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2012,121769
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2013,129266.9
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2014,132885
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2015,140633.4
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2016,142843.3
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2017,149500.8
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2018,150829.3
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2019,163144
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2020,166557.2
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2021,175688.2
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2022,203993.4
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2023,204185.9
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2024,209770.7
EU27_2020,MIO_EXP_VAL,SITC0_1,EXT_EU27_2020,2025,214371.6
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2002,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2003,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2004,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2005,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2006,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2007,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2008,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2009,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2010,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2011,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2012,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2013,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2014,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2015,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2016,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2017,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2018,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2019,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2020,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2021,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2022,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2023,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2024,NA
EU27_2020,MIO_EXP_VAL,SITC0_1,WORLD,2025,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2002,21658.7
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2003,21104.3
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2004,23891.2
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2005,26826.2
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2006,31524
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2007,33566
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2008,34541.5
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2009,29742.6
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2010,39506.2
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2011,45999.7
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2012,48526.8
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2013,47113.4
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2014,45529
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2015,45471.8
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2016,44926.1
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2017,51247.9
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2018,53210.8
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2019,54646.7
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2020,53593.4
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2021,71243.4
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2022,76265.1
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2023,67624.2
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2024,68530.5
EU27_2020,MIO_EXP_VAL,SITC2_4,EXT_EU27_2020,2025,69068.7
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2002,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2003,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2004,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2005,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2006,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2007,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2008,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2009,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2010,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2011,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2012,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2013,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2014,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2015,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2016,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2017,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2018,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2019,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2020,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2021,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2022,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2023,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2024,NA
EU27_2020,MIO_EXP_VAL,SITC2_4,WORLD,2025,NA
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2002,24064.9
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2003,25067.9
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2004,30641.6
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2005,43772.3
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2006,60364
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2007,68120.3
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2008,86442.7
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2009,57914.1
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2010,78139.5
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2011,102551.9
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2012,129698.2
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2013,125801.5
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2014,113013.2
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2015,88186.6
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2016,75790.6
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2017,99057.6
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2018,113063.8
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2019,103466.5
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2020,64077.8
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2021,104512.8
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2022,180968.4
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2023,141963.5
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2024,131498
EU27_2020,MIO_EXP_VAL,SITC3,EXT_EU27_2020,2025,115915.8
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2002,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2003,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2004,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2005,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2006,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2007,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2008,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2009,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2010,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2011,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2012,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2013,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2014,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2015,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2016,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2017,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2018,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2019,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2020,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2021,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2022,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2023,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2024,NA
EU27_2020,MIO_EXP_VAL,SITC3,WORLD,2025,NA
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2002,152122.9
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2003,150803.1
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2004,166062
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2005,179872.4
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2006,198573.7
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2007,213411.8
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2008,221604.4
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2009,211149.6
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2010,251083.3
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2011,269507.3
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2012,291795.6
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2013,293510.7
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2014,303526.9
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2015,331583.3
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2016,334844.9
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2017,356623.1
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2018,375934.1
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2019,408813.5
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2020,412599.3
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2021,457731
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2022,552025
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2023,525619
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2024,562417.6
EU27_2020,MIO_EXP_VAL,SITC5,EXT_EU27_2020,2025,604301.9
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2002,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2003,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2004,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2005,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2006,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2007,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2008,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2009,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2010,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2011,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2012,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2013,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2014,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2015,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2016,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2017,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2018,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2019,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2020,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2021,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2022,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2023,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2024,NA
EU27_2020,MIO_EXP_VAL,SITC5,WORLD,2025,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2002,260267.8
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2003,248160.2
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2004,272855.6
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2005,289793.5
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2006,321387.4
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2007,340698.1
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2008,343360.4
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2009,282379.1
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2010,334452.9
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2011,377500
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2012,404983.3
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2013,408562.5
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2014,417123.7
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2015,432034.9
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2016,429562.5
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2017,461207.3
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2018,475862.8
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2019,488609.1
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2020,435058.3
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2021,499430.5
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2022,571089.6
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2023,553308.5
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2024,558255.8
EU27_2020,MIO_EXP_VAL,SITC6_8,EXT_EU27_2020,2025,554776.5
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2002,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2003,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2004,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2005,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2006,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2007,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2008,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2009,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2010,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2011,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2012,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2013,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2014,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2015,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2016,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2017,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2018,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2019,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2020,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2021,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2022,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2023,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2024,NA
EU27_2020,MIO_EXP_VAL,SITC6_8,WORLD,2025,NA
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2002,456477.2
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2003,438841.2
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2004,482990.2
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2005,516651.8
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2006,558563.3
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2007,604130.5
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2008,620810.9
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2009,496728
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2010,607430.4
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2011,683211.3
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2012,735738.4
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2013,741129.7
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2014,750927.1
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2015,803409.5
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2016,799481.5
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2017,843608.3
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2018,858136.4
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2019,876488.3
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2020,763894.5
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2021,837669.7
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2022,955566
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2023,1031577.5
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2024,1016924.3
EU27_2020,MIO_EXP_VAL,SITC7,EXT_EU27_2020,2025,1028570.9
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2002,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2003,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2004,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2005,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2006,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2007,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2008,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2009,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2010,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2011,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2012,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2013,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2014,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2015,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2016,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2017,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2018,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2019,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2020,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2021,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2022,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2023,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2024,NA
EU27_2020,MIO_EXP_VAL,SITC7,WORLD,2025,NA
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2002,20111.7
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2003,20209.3
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2004,19310.1
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2005,17405
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2006,18547.5
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2007,17083.7
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2008,23037.8
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2009,23391.7
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2010,27851.4
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2011,35928
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2012,38368.4
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2013,34747.1
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2014,33778.8
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2015,34991.5
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2016,39370.7
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2017,32904
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2018,31432.5
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2019,36880
EU27_2020,MIO_EXP_VAL,SITC9,EXT_EU27_2020,2020,36295.9
