nace_r2,unit,anno,valore
N77,CLV15_MEUR,1981,NA
N77,CLV15_MEUR,1982,NA
N77,CLV15_MEUR,1983,NA
N77,CLV15_MEUR,1984,NA
N77,CLV15_MEUR,1985,NA
N77,CLV15_MEUR,1986,NA
N77,CLV15_MEUR,1987,NA
N77,CLV15_MEUR,1988,NA
N77,CLV15_MEUR,1989,NA
N77,CLV15_MEUR,1990,NA
N77,CLV15_MEUR,1991,NA
N77,CLV15_MEUR,1992,NA
N77,CLV15_MEUR,1993,NA
N77,CLV15_MEUR,1994,NA
N77,CLV15_MEUR,1995,4125.8
N77,CLV15_MEUR,1996,4249.6
N77,CLV15_MEUR,1997,3805.8
N77,CLV15_MEUR,1998,4460.6
N77,CLV15_MEUR,1999,4597.7
N77,CLV15_MEUR,2000,4733.6
N77,CLV15_MEUR,2001,5485.4
N77,CLV15_MEUR,2002,5800
N77,CLV15_MEUR,2003,6167.8
N77,CLV15_MEUR,2004,6049.7
N77,CLV15_MEUR,2005,6738.1
N77,CLV15_MEUR,2006,6730
N77,CLV15_MEUR,2007,7170.1
N77,CLV15_MEUR,2008,7149.3
N77,CLV15_MEUR,2009,7276.6
N77,CLV15_MEUR,2010,7055.2
N77,CLV15_MEUR,2011,6893.5
N77,CLV15_MEUR,2012,6609.4
N77,CLV15_MEUR,2013,7217
N77,CLV15_MEUR,2014,7408.5
N77,CLV15_MEUR,2015,7142.1
N77,CLV15_MEUR,2016,7515.3
N77,CLV15_MEUR,2017,8191.3
N77,CLV15_MEUR,2018,9118.2
N77,CLV15_MEUR,2019,9617.6
N77,CLV15_MEUR,2020,9001
N77,CLV15_MEUR,2021,9623.1
N77,CLV15_MEUR,2022,10810
N77,CLV15_MEUR,2023,10368.6
N77,CLV15_MEUR,2024,NA
N77,CLV15_MEUR,2025,NA
N77,CP_MEUR,1975,NA
N77,CP_MEUR,1976,NA
N77,CP_MEUR,1977,NA
N77,CP_MEUR,1978,NA
N77,CP_MEUR,1979,NA
N77,CP_MEUR,1980,NA
N77,CP_MEUR,1981,NA
N77,CP_MEUR,1982,NA
N77,CP_MEUR,1983,NA
N77,CP_MEUR,1984,NA
N77,CP_MEUR,1985,NA
N77,CP_MEUR,1986,NA
N77,CP_MEUR,1987,NA
N77,CP_MEUR,1988,NA
N77,CP_MEUR,1989,NA
N77,CP_MEUR,1990,NA
N77,CP_MEUR,1991,NA
N77,CP_MEUR,1992,NA
N77,CP_MEUR,1993,NA
N77,CP_MEUR,1994,NA
N77,CP_MEUR,1995,3843.5
N77,CP_MEUR,1996,4428.4
N77,CP_MEUR,1997,3885.5
N77,CP_MEUR,1998,4667.4
N77,CP_MEUR,1999,4803.9
N77,CP_MEUR,2000,4821.9
N77,CP_MEUR,2001,5628.8
N77,CP_MEUR,2002,5976.8
N77,CP_MEUR,2003,6563.5
N77,CP_MEUR,2004,6376.1
N77,CP_MEUR,2005,7058.5
N77,CP_MEUR,2006,6900.3
N77,CP_MEUR,2007,7480.7
N77,CP_MEUR,2008,7681.5
N77,CP_MEUR,2009,7814.4
N77,CP_MEUR,2010,7358.5
N77,CP_MEUR,2011,7233.4
N77,CP_MEUR,2012,7174
N77,CP_MEUR,2013,6805
N77,CP_MEUR,2014,7136.2
N77,CP_MEUR,2015,7142.1
N77,CP_MEUR,2016,7657.4
N77,CP_MEUR,2017,8219
N77,CP_MEUR,2018,9137.3
N77,CP_MEUR,2019,9468.9
N77,CP_MEUR,2020,8958.9
N77,CP_MEUR,2021,9636.4
N77,CP_MEUR,2022,11661.1
N77,CP_MEUR,2023,12251.6
N77,CP_MEUR,2024,NA
N77,CP_MEUR,2025,NA
N78,CLV15_MEUR,1975,NA
N78,CLV15_MEUR,1976,NA
N78,CLV15_MEUR,1977,NA
N78,CLV15_MEUR,1978,NA
N78,CLV15_MEUR,1979,NA
N78,CLV15_MEUR,1980,NA
N78,CLV15_MEUR,1981,NA
N78,CLV15_MEUR,1982,NA
N78,CLV15_MEUR,1983,NA
N78,CLV15_MEUR,1984,NA
N78,CLV15_MEUR,1985,NA
N78,CLV15_MEUR,1986,NA
N78,CLV15_MEUR,1987,NA
N78,CLV15_MEUR,1988,NA
N78,CLV15_MEUR,1989,NA
N78,CLV15_MEUR,1990,NA
N78,CLV15_MEUR,1991,NA
N78,CLV15_MEUR,1992,NA
N78,CLV15_MEUR,1993,NA
N78,CLV15_MEUR,1994,NA
N78,CLV15_MEUR,1995,763.1
N78,CLV15_MEUR,1996,782.4
N78,CLV15_MEUR,1997,852.1
N78,CLV15_MEUR,1998,770.6
N78,CLV15_MEUR,1999,2467.7
N78,CLV15_MEUR,2000,2761.2
N78,CLV15_MEUR,2001,3980.5
N78,CLV15_MEUR,2002,4481.5
N78,CLV15_MEUR,2003,5094.7
N78,CLV15_MEUR,2004,5627.9
N78,CLV15_MEUR,2005,5926.9
N78,CLV15_MEUR,2006,6908.9
N78,CLV15_MEUR,2007,7501.4
N78,CLV15_MEUR,2008,7236.2
N78,CLV15_MEUR,2009,4223.2
N78,CLV15_MEUR,2010,5488
N78,CLV15_MEUR,2011,6528.6
N78,CLV15_MEUR,2012,5821.6
N78,CLV15_MEUR,2013,6573.9
N78,CLV15_MEUR,2014,7196.2
N78,CLV15_MEUR,2015,8347.9
N78,CLV15_MEUR,2016,8922
N78,CLV15_MEUR,2017,11021.6
N78,CLV15_MEUR,2018,11895.3
N78,CLV15_MEUR,2019,11816.8
N78,CLV15_MEUR,2020,10850
N78,CLV15_MEUR,2021,13867.2
N78,CLV15_MEUR,2022,15034
N78,CLV15_MEUR,2023,14811.6
N78,CLV15_MEUR,2024,NA
N78,CLV15_MEUR,2025,NA
N78,CP_MEUR,1975,NA
N78,CP_MEUR,1976,NA
N78,CP_MEUR,1977,NA
N78,CP_MEUR,1978,NA
N78,CP_MEUR,1979,NA
N78,CP_MEUR,1980,NA
N78,CP_MEUR,1981,NA
N78,CP_MEUR,1982,NA
N78,CP_MEUR,1983,NA
N78,CP_MEUR,1984,NA
N78,CP_MEUR,1985,NA
N78,CP_MEUR,1986,NA
N78,CP_MEUR,1987,NA
N78,CP_MEUR,1988,NA
N78,CP_MEUR,1989,NA
N78,CP_MEUR,1990,NA
N78,CP_MEUR,1991,NA
N78,CP_MEUR,1992,NA
N78,CP_MEUR,1993,NA
N78,CP_MEUR,1994,NA
N78,CP_MEUR,1995,499
N78,CP_MEUR,1996,546.9
N78,CP_MEUR,1997,623.4
N78,CP_MEUR,1998,564.5
N78,CP_MEUR,1999,1874.4
N78,CP_MEUR,2000,2105.3
N78,CP_MEUR,2001,3020.6
N78,CP_MEUR,2002,3477.2
N78,CP_MEUR,2003,4110.8
N78,CP_MEUR,2004,4732.8
N78,CP_MEUR,2005,5178.3
N78,CP_MEUR,2006,6074.6
N78,CP_MEUR,2007,6840
N78,CP_MEUR,2008,6936.3
N78,CP_MEUR,2009,4108.4
N78,CP_MEUR,2010,5373.5
N78,CP_MEUR,2011,6541.7
N78,CP_MEUR,2012,6210.8
N78,CP_MEUR,2013,6529.4
N78,CP_MEUR,2014,7195.9
N78,CP_MEUR,2015,8347.9
N78,CP_MEUR,2016,8934.8
N78,CP_MEUR,2017,11046.8
N78,CP_MEUR,2018,12044
N78,CP_MEUR,2019,11973.9
N78,CP_MEUR,2020,11009.2
N78,CP_MEUR,2021,14003.7
N78,CP_MEUR,2022,15320.8
N78,CP_MEUR,2023,15522.5
N78,CP_MEUR,2024,NA
N78,CP_MEUR,2025,NA
N79,CLV15_MEUR,1975,NA
N79,CLV15_MEUR,1976,NA
N79,CLV15_MEUR,1977,NA
N79,CLV15_MEUR,1978,NA
N79,CLV15_MEUR,1979,NA
N79,CLV15_MEUR,1980,NA
N79,CLV15_MEUR,1981,NA
N79,CLV15_MEUR,1982,NA
N79,CLV15_MEUR,1983,NA
N79,CLV15_MEUR,1984,NA
N79,CLV15_MEUR,1985,NA
N79,CLV15_MEUR,1986,NA
N79,CLV15_MEUR,1987,NA
N79,CLV15_MEUR,1988,NA
N79,CLV15_MEUR,1989,NA
N79,CLV15_MEUR,1990,NA
N79,CLV15_MEUR,1991,NA
N79,CLV15_MEUR,1992,NA
N79,CLV15_MEUR,1993,NA
N79,CLV15_MEUR,1994,NA
N79,CLV15_MEUR,1995,3228.8
N79,CLV15_MEUR,1996,3167.9
N79,CLV15_MEUR,1997,3251.6
N79,CLV15_MEUR,1998,3056.7
N79,CLV15_MEUR,1999,3224.6
N79,CLV15_MEUR,2000,3651
N79,CLV15_MEUR,2001,3811.7
N79,CLV15_MEUR,2002,3617.1
N79,CLV15_MEUR,2003,3272.5
N79,CLV15_MEUR,2004,3039.5
N79,CLV15_MEUR,2005,3151.8
N79,CLV15_MEUR,2006,3392
N79,CLV15_MEUR,2007,3397.3
N79,CLV15_MEUR,2008,3316.9
N79,CLV15_MEUR,2009,2116.7
N79,CLV15_MEUR,2010,2399.8
N79,CLV15_MEUR,2011,2157.5
N79,CLV15_MEUR,2012,2090.9
N79,CLV15_MEUR,2013,2139.5
N79,CLV15_MEUR,2014,2121.7
N79,CLV15_MEUR,2015,2231.4
N79,CLV15_MEUR,2016,1985.4
N79,CLV15_MEUR,2017,1726.7
N79,CLV15_MEUR,2018,1508.8
N79,CLV15_MEUR,2019,1517.3
N79,CLV15_MEUR,2020,399.7
N79,CLV15_MEUR,2021,517.8
N79,CLV15_MEUR,2022,1126.5
N79,CLV15_MEUR,2023,784.3
N79,CLV15_MEUR,2024,NA
N79,CLV15_MEUR,2025,NA
N79,CP_MEUR,1975,NA
N79,CP_MEUR,1976,NA
N79,CP_MEUR,1977,NA
N79,CP_MEUR,1978,NA
N79,CP_MEUR,1979,NA
N79,CP_MEUR,1980,NA
N79,CP_MEUR,1981,NA
N79,CP_MEUR,1982,NA
N79,CP_MEUR,1983,NA
N79,CP_MEUR,1984,NA
N79,CP_MEUR,1985,NA
N79,CP_MEUR,1986,NA
N79,CP_MEUR,1987,NA
N79,CP_MEUR,1988,NA
N79,CP_MEUR,1989,NA
N79,CP_MEUR,1990,NA
N79,CP_MEUR,1991,NA
N79,CP_MEUR,1992,NA
N79,CP_MEUR,1993,NA
N79,CP_MEUR,1994,NA
N79,CP_MEUR,1995,1646.4
N79,CP_MEUR,1996,2004.2
N79,CP_MEUR,1997,2115.5
N79,CP_MEUR,1998,2229.2
N79,CP_MEUR,1999,2287.6
N79,CP_MEUR,2000,2459
N79,CP_MEUR,2001,2440.4
N79,CP_MEUR,2002,2314.7
N79,CP_MEUR,2003,2240
N79,CP_MEUR,2004,2252.7
N79,CP_MEUR,2005,2508.1
N79,CP_MEUR,2006,2682.3
N79,CP_MEUR,2007,2676.2
N79,CP_MEUR,2008,2565.3
N79,CP_MEUR,2009,2147.4
N79,CP_MEUR,2010,2338.3
N79,CP_MEUR,2011,2227.5
N79,CP_MEUR,2012,2094.4
N79,CP_MEUR,2013,2052
N79,CP_MEUR,2014,2244.7
N79,CP_MEUR,2015,2231.4
N79,CP_MEUR,2016,2397.8
N79,CP_MEUR,2017,2470.9
N79,CP_MEUR,2018,2723.5
N79,CP_MEUR,2019,2817
N79,CP_MEUR,2020,1105.9
N79,CP_MEUR,2021,1261.5
N79,CP_MEUR,2022,2105
N79,CP_MEUR,2023,2989.5
N79,CP_MEUR,2024,NA
N79,CP_MEUR,2025,NA
N80-N82,CLV15_MEUR,1975,NA
N80-N82,CLV15_MEUR,1976,NA
N80-N82,CLV15_MEUR,1977,NA
N80-N82,CLV15_MEUR,1978,NA
N80-N82,CLV15_MEUR,1979,NA
N80-N82,CLV15_MEUR,1980,NA
N80-N82,CLV15_MEUR,1981,NA
N80-N82,CLV15_MEUR,1982,NA
N80-N82,CLV15_MEUR,1983,NA
N80-N82,CLV15_MEUR,1984,NA
N80-N82,CLV15_MEUR,1985,NA
N80-N82,CLV15_MEUR,1986,NA
N80-N82,CLV15_MEUR,1987,NA
N80-N82,CLV15_MEUR,1988,NA
N80-N82,CLV15_MEUR,1989,NA
N80-N82,CLV15_MEUR,1990,NA
N80-N82,CLV15_MEUR,1991,NA
N80-N82,CLV15_MEUR,1992,NA
N80-N82,CLV15_MEUR,1993,NA
N80-N82,CLV15_MEUR,1994,NA
N80-N82,CLV15_MEUR,1995,23601.4
N80-N82,CLV15_MEUR,1996,23716.2
N80-N82,CLV15_MEUR,1997,24726.5
N80-N82,CLV15_MEUR,1998,25569.5
N80-N82,CLV15_MEUR,1999,26584
N80-N82,CLV15_MEUR,2000,28442.1
N80-N82,CLV15_MEUR,2001,30377.6
N80-N82,CLV15_MEUR,2002,31759.8
N80-N82,CLV15_MEUR,2003,32112
N80-N82,CLV15_MEUR,2004,31661.4
N80-N82,CLV15_MEUR,2005,31449.5
N80-N82,CLV15_MEUR,2006,31852
N80-N82,CLV15_MEUR,2007,32842.2
N80-N82,CLV15_MEUR,2008,32877.3
N80-N82,CLV15_MEUR,2009,33451.3
N80-N82,CLV15_MEUR,2010,33087.5
N80-N82,CLV15_MEUR,2011,34712.6
N80-N82,CLV15_MEUR,2012,32610.4
N80-N82,CLV15_MEUR,2013,31270.6
N80-N82,CLV15_MEUR,2014,30979.2
N80-N82,CLV15_MEUR,2015,31008.5
N80-N82,CLV15_MEUR,2016,31344.9
N80-N82,CLV15_MEUR,2017,31904.2
N80-N82,CLV15_MEUR,2018,34019.9
N80-N82,CLV15_MEUR,2019,34626.9
N80-N82,CLV15_MEUR,2020,32685.6
N80-N82,CLV15_MEUR,2021,35934.7
N80-N82,CLV15_MEUR,2022,37808.4
N80-N82,CLV15_MEUR,2023,37159.3
N80-N82,CLV15_MEUR,2024,NA
N80-N82,CLV15_MEUR,2025,NA
N80-N82,CP_MEUR,1975,NA
N80-N82,CP_MEUR,1976,NA
N80-N82,CP_MEUR,1977,NA
N80-N82,CP_MEUR,1978,NA
N80-N82,CP_MEUR,1979,NA
N80-N82,CP_MEUR,1980,NA
N80-N82,CP_MEUR,1981,NA
N80-N82,CP_MEUR,1982,NA
N80-N82,CP_MEUR,1983,NA
N80-N82,CP_MEUR,1984,NA
N80-N82,CP_MEUR,1985,NA
N80-N82,CP_MEUR,1986,NA
N80-N82,CP_MEUR,1987,NA
N80-N82,CP_MEUR,1988,NA
N80-N82,CP_MEUR,1989,NA
N80-N82,CP_MEUR,1990,NA
N80-N82,CP_MEUR,1991,NA
N80-N82,CP_MEUR,1992,NA
N80-N82,CP_MEUR,1993,NA
N80-N82,CP_MEUR,1994,NA
N80-N82,CP_MEUR,1995,12144.8
N80-N82,CP_MEUR,1996,14429.2
N80-N82,CP_MEUR,1997,16334.5
N80-N82,CP_MEUR,1998,16781.8
N80-N82,CP_MEUR,1999,17533
N80-N82,CP_MEUR,2000,18669.7
N80-N82,CP_MEUR,2001,19937.3
N80-N82,CP_MEUR,2002,21261.7
N80-N82,CP_MEUR,2003,22508.6
N80-N82,CP_MEUR,2004,23060.3
N80-N82,CP_MEUR,2005,24004.8
N80-N82,CP_MEUR,2006,24136.1
N80-N82,CP_MEUR,2007,25056
N80-N82,CP_MEUR,2008,26441.6
N80-N82,CP_MEUR,2009,28337.8
N80-N82,CP_MEUR,2010,29083.7
N80-N82,CP_MEUR,2011,31450.8
N80-N82,CP_MEUR,2012,31102.9
N80-N82,CP_MEUR,2013,30842.7
N80-N82,CP_MEUR,2014,31044.4
N80-N82,CP_MEUR,2015,31008.5
N80-N82,CP_MEUR,2016,31485.5
N80-N82,CP_MEUR,2017,32260.9
N80-N82,CP_MEUR,2018,34413
N80-N82,CP_MEUR,2019,34944.5
N80-N82,CP_MEUR,2020,32715.6
N80-N82,CP_MEUR,2021,36010.7
N80-N82,CP_MEUR,2022,36881.4
N80-N82,CP_MEUR,2023,39112.1
N80-N82,CP_MEUR,2024,NA
N80-N82,CP_MEUR,2025,NA
O,CLV15_MEUR,1975,NA
O,CLV15_MEUR,1976,NA
O,CLV15_MEUR,1977,NA
O,CLV15_MEUR,1978,NA
O,CLV15_MEUR,1979,NA
O,CLV15_MEUR,1980,NA
O,CLV15_MEUR,1981,NA
O,CLV15_MEUR,1982,NA
O,CLV15_MEUR,1983,NA
O,CLV15_MEUR,1984,NA
O,CLV15_MEUR,1985,NA
O,CLV15_MEUR,1986,NA
O,CLV15_MEUR,1987,NA
O,CLV15_MEUR,1988,NA
O,CLV15_MEUR,1989,NA
O,CLV15_MEUR,1990,NA
O,CLV15_MEUR,1991,NA
O,CLV15_MEUR,1992,NA
O,CLV15_MEUR,1993,NA
O,CLV15_MEUR,1994,NA
O,CLV15_MEUR,1995,99638.9
O,CLV15_MEUR,1996,99769.9
O,CLV15_MEUR,1997,99586.3
O,CLV15_MEUR,1998,103693
O,CLV15_MEUR,1999,104536.2
O,CLV15_MEUR,2000,107288.4
O,CLV15_MEUR,2001,108402.4
O,CLV15_MEUR,2002,108813.7
O,CLV15_MEUR,2003,107800.5
O,CLV15_MEUR,2004,108099
O,CLV15_MEUR,2005,107457.4
O,CLV15_MEUR,2006,108150.6
O,CLV15_MEUR,2007,106181.7
O,CLV15_MEUR,2008,107606.7
O,CLV15_MEUR,2009,108417.1
O,CLV15_MEUR,2010,108198.5
O,CLV15_MEUR,2011,108023.6
O,CLV15_MEUR,2012,105673
O,CLV15_MEUR,2013,104621.9
O,CLV15_MEUR,2014,103506.8
O,CLV15_MEUR,2015,102263
O,CLV15_MEUR,2016,101608.9
O,CLV15_MEUR,2017,100097.4
O,CLV15_MEUR,2018,99051.8
O,CLV15_MEUR,2019,99069.3
O,CLV15_MEUR,2020,96570.5
O,CLV15_MEUR,2021,96393.1
O,CLV15_MEUR,2022,96717.3
O,CLV15_MEUR,2023,98021.3
O,CLV15_MEUR,2024,99811.9
O,CLV15_MEUR,2025,101063.4
O,CP_MEUR,1975,NA
O,CP_MEUR,1976,NA
O,CP_MEUR,1977,NA
O,CP_MEUR,1978,NA
O,CP_MEUR,1979,NA
O,CP_MEUR,1980,NA
O,CP_MEUR,1981,NA
O,CP_MEUR,1982,NA
O,CP_MEUR,1983,NA
O,CP_MEUR,1984,NA
O,CP_MEUR,1985,NA
O,CP_MEUR,1986,NA
O,CP_MEUR,1987,NA
O,CP_MEUR,1988,NA
O,CP_MEUR,1989,NA
O,CP_MEUR,1990,NA
O,CP_MEUR,1991,NA
O,CP_MEUR,1992,NA
O,CP_MEUR,1993,NA
O,CP_MEUR,1994,NA
O,CP_MEUR,1995,52592.1
O,CP_MEUR,1996,61849.3
O,CP_MEUR,1997,65666.3
O,CP_MEUR,1998,66730.8
O,CP_MEUR,1999,68546
O,CP_MEUR,2000,72011
O,CP_MEUR,2001,75728
O,CP_MEUR,2002,79480
O,CP_MEUR,2003,85340
O,CP_MEUR,2004,90004
O,CP_MEUR,2005,92587
O,CP_MEUR,2006,96127
O,CP_MEUR,2007,97180
O,CP_MEUR,2008,101940
O,CP_MEUR,2009,103603
O,CP_MEUR,2010,105901
O,CP_MEUR,2011,107458
O,CP_MEUR,2012,105776
O,CP_MEUR,2013,104461
O,CP_MEUR,2014,102746
O,CP_MEUR,2015,102263
O,CP_MEUR,2016,102906
O,CP_MEUR,2017,103301
O,CP_MEUR,2018,104767
O,CP_MEUR,2019,105133
O,CP_MEUR,2020,104455
O,CP_MEUR,2021,106850
O,CP_MEUR,2022,109527
O,CP_MEUR,2023,112753
O,CP_MEUR,2024,116337
O,CP_MEUR,2025,120515
O-Q,CLV15_MEUR,1975,NA
O-Q,CLV15_MEUR,1976,NA
O-Q,CLV15_MEUR,1977,NA
O-Q,CLV15_MEUR,1978,NA
O-Q,CLV15_MEUR,1979,NA
O-Q,CLV15_MEUR,1980,NA
O-Q,CLV15_MEUR,1981,NA
O-Q,CLV15_MEUR,1982,NA
O-Q,CLV15_MEUR,1983,NA
O-Q,CLV15_MEUR,1984,NA
O-Q,CLV15_MEUR,1985,NA
O-Q,CLV15_MEUR,1986,NA
O-Q,CLV15_MEUR,1987,NA
O-Q,CLV15_MEUR,1988,NA
O-Q,CLV15_MEUR,1989,NA
O-Q,CLV15_MEUR,1990,NA
O-Q,CLV15_MEUR,1991,NA
O-Q,CLV15_MEUR,1992,NA
O-Q,CLV15_MEUR,1993,NA
O-Q,CLV15_MEUR,1994,NA
O-Q,CLV15_MEUR,1995,252442.7
O-Q,CLV15_MEUR,1996,255433.6
O-Q,CLV15_MEUR,1997,256756.8
O-Q,CLV15_MEUR,1998,257017.9
O-Q,CLV15_MEUR,1999,257508.4
O-Q,CLV15_MEUR,2000,262290.4
O-Q,CLV15_MEUR,2001,266296.2
O-Q,CLV15_MEUR,2002,269201.3
O-Q,CLV15_MEUR,2003,269080
O-Q,CLV15_MEUR,2004,270247.2
O-Q,CLV15_MEUR,2005,270110.9
O-Q,CLV15_MEUR,2006,270161.7
O-Q,CLV15_MEUR,2007,268729.6
O-Q,CLV15_MEUR,2008,269347.3
O-Q,CLV15_MEUR,2009,271425.6
O-Q,CLV15_MEUR,2010,269525.1
O-Q,CLV15_MEUR,2011,267609.9
O-Q,CLV15_MEUR,2012,259948.7
O-Q,CLV15_MEUR,2013,257736.9
O-Q,CLV15_MEUR,2014,258526.5
O-Q,CLV15_MEUR,2015,257408.4
O-Q,CLV15_MEUR,2016,256106.1
O-Q,CLV15_MEUR,2017,255436.7
O-Q,CLV15_MEUR,2018,254546.8
O-Q,CLV15_MEUR,2019,252152.4
O-Q,CLV15_MEUR,2020,241855.3
O-Q,CLV15_MEUR,2021,252714.8
O-Q,CLV15_MEUR,2022,255988.5
O-Q,CLV15_MEUR,2023,257546.3
O-Q,CLV15_MEUR,2024,260568.5
O-Q,CLV15_MEUR,2025,258272.6
O-Q,CP_MEUR,1975,NA
O-Q,CP_MEUR,1976,NA
O-Q,CP_MEUR,1977,NA
O-Q,CP_MEUR,1978,NA
O-Q,CP_MEUR,1979,NA
O-Q,CP_MEUR,1980,NA
O-Q,CP_MEUR,1981,NA
O-Q,CP_MEUR,1982,NA
O-Q,CP_MEUR,1983,NA
O-Q,CP_MEUR,1984,NA
O-Q,CP_MEUR,1985,NA
O-Q,CP_MEUR,1986,NA
O-Q,CP_MEUR,1987,NA
O-Q,CP_MEUR,1988,NA
O-Q,CP_MEUR,1989,NA
O-Q,CP_MEUR,1990,NA
O-Q,CP_MEUR,1991,NA
O-Q,CP_MEUR,1992,NA
O-Q,CP_MEUR,1993,NA
O-Q,CP_MEUR,1994,NA
O-Q,CP_MEUR,1995,128659
O-Q,CP_MEUR,1996,151436
O-Q,CP_MEUR,1997,163680.8
O-Q,CP_MEUR,1998,166118.6
O-Q,CP_MEUR,1999,171445.6
O-Q,CP_MEUR,2000,181170.3
O-Q,CP_MEUR,2001,191648.4
O-Q,CP_MEUR,2002,200593.4
O-Q,CP_MEUR,2003,211207.7
O-Q,CP_MEUR,2004,220177.7
O-Q,CP_MEUR,2005,230063.3
O-Q,CP_MEUR,2006,239406.3
O-Q,CP_MEUR,2007,242947.3
O-Q,CP_MEUR,2008,251931.1
O-Q,CP_MEUR,2009,257244.8
O-Q,CP_MEUR,2010,260216.9
O-Q,CP_MEUR,2011,261111.2
O-Q,CP_MEUR,2012,258329
O-Q,CP_MEUR,2013,257133.5
O-Q,CP_MEUR,2014,257870.2
O-Q,CP_MEUR,2015,257408.4
O-Q,CP_MEUR,2016,260119.5
O-Q,CP_MEUR,2017,263715.9
O-Q,CP_MEUR,2018,266829.3
O-Q,CP_MEUR,2019,267841.2
O-Q,CP_MEUR,2020,265914.2
O-Q,CP_MEUR,2021,281129.6
O-Q,CP_MEUR,2022,287943.2
O-Q,CP_MEUR,2023,297371.6
O-Q,CP_MEUR,2024,310189.9
O-Q,CP_MEUR,2025,317339.1
O84,CLV15_MEUR,1975,NA
O84,CLV15_MEUR,1976,NA
O84,CLV15_MEUR,1977,NA
O84,CLV15_MEUR,1978,NA
O84,CLV15_MEUR,1979,NA
O84,CLV15_MEUR,1980,NA
O84,CLV15_MEUR,1981,NA
O84,CLV15_MEUR,1982,NA
O84,CLV15_MEUR,1983,NA
O84,CLV15_MEUR,1984,NA
O84,CLV15_MEUR,1985,NA
O84,CLV15_MEUR,1986,NA
O84,CLV15_MEUR,1987,NA
O84,CLV15_MEUR,1988,NA
O84,CLV15_MEUR,1989,NA
O84,CLV15_MEUR,1990,NA
O84,CLV15_MEUR,1991,NA
O84,CLV15_MEUR,1992,NA
O84,CLV15_MEUR,1993,NA
O84,CLV15_MEUR,1994,NA
O84,CLV15_MEUR,1995,99638.9
O84,CLV15_MEUR,1996,99769.9
O84,CLV15_MEUR,1997,99586.3
O84,CLV15_MEUR,1998,103693
O84,CLV15_MEUR,1999,104536.2
O84,CLV15_MEUR,2000,107288.4
O84,CLV15_MEUR,2001,108402.4
O84,CLV15_MEUR,2002,108813.7
O84,CLV15_MEUR,2003,107800.5
O84,CLV15_MEUR,2004,108099
O84,CLV15_MEUR,2005,107457.4
O84,CLV15_MEUR,2006,108150.6
O84,CLV15_MEUR,2007,106181.7
O84,CLV15_MEUR,2008,107606.7
O84,CLV15_MEUR,2009,108417.1
O84,CLV15_MEUR,2010,108198.5
O84,CLV15_MEUR,2011,108023.6
O84,CLV15_MEUR,2012,105673
O84,CLV15_MEUR,2013,104621.9
O84,CLV15_MEUR,2014,103506.8
O84,CLV15_MEUR,2015,102263
O84,CLV15_MEUR,2016,101608.9
O84,CLV15_MEUR,2017,100097.4
O84,CLV15_MEUR,2018,99051.8
O84,CLV15_MEUR,2019,99069.3
O84,CLV15_MEUR,2020,96570.5
O84,CLV15_MEUR,2021,96393.1
O84,CLV15_MEUR,2022,96717.3
O84,CLV15_MEUR,2023,98021.3
O84,CLV15_MEUR,2024,99811.9
O84,CLV15_MEUR,2025,101063.4
O84,CP_MEUR,1975,NA
O84,CP_MEUR,1976,NA
O84,CP_MEUR,1977,NA
O84,CP_MEUR,1978,NA
O84,CP_MEUR,1979,NA
O84,CP_MEUR,1980,NA
O84,CP_MEUR,1981,NA
O84,CP_MEUR,1982,NA
O84,CP_MEUR,1983,NA
O84,CP_MEUR,1984,NA
O84,CP_MEUR,1985,NA
O84,CP_MEUR,1986,NA
O84,CP_MEUR,1987,NA
O84,CP_MEUR,1988,NA
O84,CP_MEUR,1989,NA
O84,CP_MEUR,1990,NA
O84,CP_MEUR,1991,NA
O84,CP_MEUR,1992,NA
O84,CP_MEUR,1993,NA
O84,CP_MEUR,1994,NA
O84,CP_MEUR,1995,52592.1
O84,CP_MEUR,1996,61849.3
O84,CP_MEUR,1997,65666.3
O84,CP_MEUR,1998,66730.8
O84,CP_MEUR,1999,68546
O84,CP_MEUR,2000,72011
O84,CP_MEUR,2001,75728
O84,CP_MEUR,2002,79480
O84,CP_MEUR,2003,85340
O84,CP_MEUR,2004,90004
O84,CP_MEUR,2005,92587
O84,CP_MEUR,2006,96127
O84,CP_MEUR,2007,97180
O84,CP_MEUR,2008,101940
O84,CP_MEUR,2009,103603
O84,CP_MEUR,2010,105901
O84,CP_MEUR,2011,107458
O84,CP_MEUR,2012,105776
O84,CP_MEUR,2013,104461
O84,CP_MEUR,2014,102746
O84,CP_MEUR,2015,102263
O84,CP_MEUR,2016,102906
O84,CP_MEUR,2017,103301
O84,CP_MEUR,2018,104767
O84,CP_MEUR,2019,105133
O84,CP_MEUR,2020,104455
O84,CP_MEUR,2021,106850
O84,CP_MEUR,2022,109527
O84,CP_MEUR,2023,112753
O84,CP_MEUR,2024,116337
O84,CP_MEUR,2025,120515
P,CLV15_MEUR,1975,NA
P,CLV15_MEUR,1976,NA
P,CLV15_MEUR,1977,NA
P,CLV15_MEUR,1978,NA
P,CLV15_MEUR,1979,NA
P,CLV15_MEUR,1980,NA
P,CLV15_MEUR,1981,NA
P,CLV15_MEUR,1982,NA
P,CLV15_MEUR,1983,NA
P,CLV15_MEUR,1984,NA
P,CLV15_MEUR,1985,NA
