geo,nace_r2,unit,anno,valore
FR,TOTAL,CP_MEUR,1990,886047.4
FR,TOTAL,CP_MEUR,1991,912421.1
FR,TOTAL,CP_MEUR,1992,966848.7
FR,TOTAL,CP_MEUR,1993,1010544.9
FR,TOTAL,CP_MEUR,1994,1045477.2
FR,TOTAL,CP_MEUR,1995,1090855.3
FR,TOTAL,CP_MEUR,1996,1121816.4
FR,TOTAL,CP_MEUR,1997,1140069.5
FR,TOTAL,CP_MEUR,1998,1192374.1
FR,TOTAL,CP_MEUR,1999,1243960.6
FR,TOTAL,CP_MEUR,2000,1319254.3
FR,TOTAL,CP_MEUR,2001,1373817.1
FR,TOTAL,CP_MEUR,2002,1417481.7
FR,TOTAL,CP_MEUR,2003,1457776.7
FR,TOTAL,CP_MEUR,2004,1521910
FR,TOTAL,CP_MEUR,2005,1579667.7
FR,TOTAL,CP_MEUR,2006,1649439.9
FR,TOTAL,CP_MEUR,2007,1736159.9
FR,TOTAL,CP_MEUR,2008,1787460.6
FR,TOTAL,CP_MEUR,2009,1743573.3
FR,TOTAL,CP_MEUR,2010,1792597.6
FR,TOTAL,CP_MEUR,2011,1845782.1
FR,TOTAL,CP_MEUR,2012,1866716.6
FR,TOTAL,CP_MEUR,2013,1894345
FR,TOTAL,CP_MEUR,2014,1921806.4
FR,TOTAL,CP_MEUR,2015,1960327.3
FR,TOTAL,CP_MEUR,2016,1983737.7
FR,TOTAL,CP_MEUR,2017,2029705.8
FR,TOTAL,CP_MEUR,2018,2081977.9
FR,TOTAL,CP_MEUR,2019,2150689.8
FR,TOTAL,CP_MEUR,2020,2056545.2
FR,TOTAL,CP_MEUR,2021,2212764.4
FR,TOTAL,CP_MEUR,2022,2368609.4
FR,TOTAL,CP_MEUR,2023,2538450.4
FR,TOTAL,CP_MEUR,2024,2611095
FR,TOTAL,CP_MEUR,2025,2652328.5
IT,A,CLV15_MEUR,1975,NA
IT,A,CLV15_MEUR,1976,NA
IT,A,CLV15_MEUR,1977,NA
IT,A,CLV15_MEUR,1978,NA
IT,A,CLV15_MEUR,1979,NA
IT,A,CLV15_MEUR,1980,NA
IT,A,CLV15_MEUR,1981,NA
IT,A,CLV15_MEUR,1982,NA
IT,A,CLV15_MEUR,1983,NA
IT,A,CLV15_MEUR,1984,NA
IT,A,CLV15_MEUR,1985,NA
IT,A,CLV15_MEUR,1986,NA
IT,A,CLV15_MEUR,1987,NA
IT,A,CLV15_MEUR,1988,NA
IT,A,CLV15_MEUR,1989,NA
IT,A,CLV15_MEUR,1990,NA
IT,A,CLV15_MEUR,1991,NA
IT,A,CLV15_MEUR,1992,NA
IT,A,CLV15_MEUR,1993,NA
IT,A,CLV15_MEUR,1994,NA
IT,A,CLV15_MEUR,1995,30368.3
IT,A,CLV15_MEUR,1996,30740.7
IT,A,CLV15_MEUR,1997,31452
IT,A,CLV15_MEUR,1998,32265.5
IT,A,CLV15_MEUR,1999,34063.6
IT,A,CLV15_MEUR,2000,34342.4
IT,A,CLV15_MEUR,2001,33368.5
IT,A,CLV15_MEUR,2002,31796.1
IT,A,CLV15_MEUR,2003,30559.3
IT,A,CLV15_MEUR,2004,34135.3
IT,A,CLV15_MEUR,2005,32441.2
IT,A,CLV15_MEUR,2006,32196.9
IT,A,CLV15_MEUR,2007,32547
IT,A,CLV15_MEUR,2008,33232.1
IT,A,CLV15_MEUR,2009,32893.8
IT,A,CLV15_MEUR,2010,32975.3
IT,A,CLV15_MEUR,2011,33230.8
IT,A,CLV15_MEUR,2012,31913.4
IT,A,CLV15_MEUR,2013,32317.8
IT,A,CLV15_MEUR,2014,31628.6
IT,A,CLV15_MEUR,2015,33124.6
IT,A,CLV15_MEUR,2016,33015.9
IT,A,CLV15_MEUR,2017,31695.8
IT,A,CLV15_MEUR,2018,32622.9
IT,A,CLV15_MEUR,2019,31967.8
IT,A,CLV15_MEUR,2020,30634.6
IT,A,CLV15_MEUR,2021,30550.3
IT,A,CLV15_MEUR,2022,31362.4
IT,A,CLV15_MEUR,2023,29741.8
IT,A,CLV15_MEUR,2024,30603.5
IT,A,CLV15_MEUR,2025,30559.7
IT,A,CLV_PCH_PRE,1975,NA
IT,A,CLV_PCH_PRE,1976,NA
IT,A,CLV_PCH_PRE,1977,NA
IT,A,CLV_PCH_PRE,1978,NA
IT,A,CLV_PCH_PRE,1979,NA
IT,A,CLV_PCH_PRE,1980,NA
IT,A,CLV_PCH_PRE,1981,NA
IT,A,CLV_PCH_PRE,1982,NA
IT,A,CLV_PCH_PRE,1983,NA
IT,A,CLV_PCH_PRE,1984,NA
IT,A,CLV_PCH_PRE,1985,NA
IT,A,CLV_PCH_PRE,1986,NA
IT,A,CLV_PCH_PRE,1987,NA
IT,A,CLV_PCH_PRE,1988,NA
IT,A,CLV_PCH_PRE,1989,NA
IT,A,CLV_PCH_PRE,1990,NA
IT,A,CLV_PCH_PRE,1991,NA
IT,A,CLV_PCH_PRE,1992,NA
IT,A,CLV_PCH_PRE,1993,NA
IT,A,CLV_PCH_PRE,1994,NA
IT,A,CLV_PCH_PRE,1995,NA
IT,A,CLV_PCH_PRE,1996,1.2
IT,A,CLV_PCH_PRE,1997,2.3
IT,A,CLV_PCH_PRE,1998,2.6
IT,A,CLV_PCH_PRE,1999,5.6
IT,A,CLV_PCH_PRE,2000,0.8
IT,A,CLV_PCH_PRE,2001,-2.8
IT,A,CLV_PCH_PRE,2002,-4.7
IT,A,CLV_PCH_PRE,2003,-3.9
IT,A,CLV_PCH_PRE,2004,11.7
IT,A,CLV_PCH_PRE,2005,-5
IT,A,CLV_PCH_PRE,2006,-0.8
IT,A,CLV_PCH_PRE,2007,1.1
IT,A,CLV_PCH_PRE,2008,2.1
IT,A,CLV_PCH_PRE,2009,-1
IT,A,CLV_PCH_PRE,2010,0.2
IT,A,CLV_PCH_PRE,2011,0.8
IT,A,CLV_PCH_PRE,2012,-4
IT,A,CLV_PCH_PRE,2013,1.3
IT,A,CLV_PCH_PRE,2014,-2.1
IT,A,CLV_PCH_PRE,2015,4.7
IT,A,CLV_PCH_PRE,2016,-0.3
IT,A,CLV_PCH_PRE,2017,-4
IT,A,CLV_PCH_PRE,2018,2.9
IT,A,CLV_PCH_PRE,2019,-2
IT,A,CLV_PCH_PRE,2020,-4.2
IT,A,CLV_PCH_PRE,2021,-0.3
IT,A,CLV_PCH_PRE,2022,2.7
IT,A,CLV_PCH_PRE,2023,-5.2
IT,A,CLV_PCH_PRE,2024,2.9
IT,A,CLV_PCH_PRE,2025,-0.1
IT,A,CP_MEUR,1975,NA
IT,A,CP_MEUR,1976,NA
IT,A,CP_MEUR,1977,NA
IT,A,CP_MEUR,1978,NA
IT,A,CP_MEUR,1979,NA
IT,A,CP_MEUR,1980,NA
IT,A,CP_MEUR,1981,NA
IT,A,CP_MEUR,1982,NA
IT,A,CP_MEUR,1983,NA
IT,A,CP_MEUR,1984,NA
IT,A,CP_MEUR,1985,NA
IT,A,CP_MEUR,1986,NA
IT,A,CP_MEUR,1987,NA
IT,A,CP_MEUR,1988,NA
IT,A,CP_MEUR,1989,NA
IT,A,CP_MEUR,1990,NA
IT,A,CP_MEUR,1991,NA
IT,A,CP_MEUR,1992,NA
IT,A,CP_MEUR,1993,NA
IT,A,CP_MEUR,1994,NA
IT,A,CP_MEUR,1995,26778.9
IT,A,CP_MEUR,1996,30781.7
IT,A,CP_MEUR,1997,31419
IT,A,CP_MEUR,1998,31440.5
IT,A,CP_MEUR,1999,32007.3
IT,A,CP_MEUR,2000,31836
IT,A,CP_MEUR,2001,32478.6
IT,A,CP_MEUR,2002,32062.5
IT,A,CP_MEUR,2003,32918.9
IT,A,CP_MEUR,2004,34135.6
IT,A,CP_MEUR,2005,30432.1
IT,A,CP_MEUR,2006,30286.1
IT,A,CP_MEUR,2007,30717.7
IT,A,CP_MEUR,2008,30787
IT,A,CP_MEUR,2009,28546.9
IT,A,CP_MEUR,2010,28626
IT,A,CP_MEUR,2011,30646.3
IT,A,CP_MEUR,2012,31169.9
IT,A,CP_MEUR,2013,33362.2
IT,A,CP_MEUR,2014,31220.3
IT,A,CP_MEUR,2015,33124.6
IT,A,CP_MEUR,2016,31525.4
IT,A,CP_MEUR,2017,33030.8
IT,A,CP_MEUR,2018,33022.6
IT,A,CP_MEUR,2019,32810
IT,A,CP_MEUR,2020,32198.1
IT,A,CP_MEUR,2021,33780.4
IT,A,CP_MEUR,2022,37771
IT,A,CP_MEUR,2023,39847.4
IT,A,CP_MEUR,2024,44214.5
IT,A,CP_MEUR,2025,46639.9
IT,B-E,CLV15_MEUR,1975,NA
IT,B-E,CLV15_MEUR,1976,NA
IT,B-E,CLV15_MEUR,1977,NA
IT,B-E,CLV15_MEUR,1978,NA
IT,B-E,CLV15_MEUR,1979,NA
IT,B-E,CLV15_MEUR,1980,NA
IT,B-E,CLV15_MEUR,1981,NA
IT,B-E,CLV15_MEUR,1982,NA
IT,B-E,CLV15_MEUR,1983,NA
IT,B-E,CLV15_MEUR,1984,NA
IT,B-E,CLV15_MEUR,1985,NA
IT,B-E,CLV15_MEUR,1986,NA
IT,B-E,CLV15_MEUR,1987,NA
IT,B-E,CLV15_MEUR,1988,NA
IT,B-E,CLV15_MEUR,1989,NA
IT,B-E,CLV15_MEUR,1990,NA
IT,B-E,CLV15_MEUR,1991,NA
IT,B-E,CLV15_MEUR,1992,NA
IT,B-E,CLV15_MEUR,1993,NA
IT,B-E,CLV15_MEUR,1994,NA
IT,B-E,CLV15_MEUR,1995,297564.1
IT,B-E,CLV15_MEUR,1996,297436.7
IT,B-E,CLV15_MEUR,1997,299657.5
IT,B-E,CLV15_MEUR,1998,303884.3
IT,B-E,CLV15_MEUR,1999,303722
IT,B-E,CLV15_MEUR,2000,311951.4
IT,B-E,CLV15_MEUR,2001,309827.3
IT,B-E,CLV15_MEUR,2002,309676.6
IT,B-E,CLV15_MEUR,2003,301907.1
IT,B-E,CLV15_MEUR,2004,307498
IT,B-E,CLV15_MEUR,2005,307432.9
IT,B-E,CLV15_MEUR,2006,318301.6
IT,B-E,CLV15_MEUR,2007,325792.7
IT,B-E,CLV15_MEUR,2008,316742.2
IT,B-E,CLV15_MEUR,2009,262707.9
IT,B-E,CLV15_MEUR,2010,282850
IT,B-E,CLV15_MEUR,2011,287237.6
IT,B-E,CLV15_MEUR,2012,276600.7
IT,B-E,CLV15_MEUR,2013,272557.2
IT,B-E,CLV15_MEUR,2014,270217.9
IT,B-E,CLV15_MEUR,2015,274001.5
IT,B-E,CLV15_MEUR,2016,281340.4
IT,B-E,CLV15_MEUR,2017,291208.6
IT,B-E,CLV15_MEUR,2018,294969.4
IT,B-E,CLV15_MEUR,2019,295610.1
IT,B-E,CLV15_MEUR,2020,259968
IT,B-E,CLV15_MEUR,2021,297953.5
IT,B-E,CLV15_MEUR,2022,297832.3
IT,B-E,CLV15_MEUR,2023,295985.4
IT,B-E,CLV15_MEUR,2024,301728.3
IT,B-E,CLV15_MEUR,2025,302619.3
IT,B-E,CLV_PCH_PRE,1975,NA
IT,B-E,CLV_PCH_PRE,1976,NA
IT,B-E,CLV_PCH_PRE,1977,NA
IT,B-E,CLV_PCH_PRE,1978,NA
IT,B-E,CLV_PCH_PRE,1979,NA
IT,B-E,CLV_PCH_PRE,1980,NA
IT,B-E,CLV_PCH_PRE,1981,NA
IT,B-E,CLV_PCH_PRE,1982,NA
IT,B-E,CLV_PCH_PRE,1983,NA
IT,B-E,CLV_PCH_PRE,1984,NA
IT,B-E,CLV_PCH_PRE,1985,NA
IT,B-E,CLV_PCH_PRE,1986,NA
IT,B-E,CLV_PCH_PRE,1987,NA
IT,B-E,CLV_PCH_PRE,1988,NA
IT,B-E,CLV_PCH_PRE,1989,NA
IT,B-E,CLV_PCH_PRE,1990,NA
IT,B-E,CLV_PCH_PRE,1991,NA
IT,B-E,CLV_PCH_PRE,1992,NA
IT,B-E,CLV_PCH_PRE,1993,NA
IT,B-E,CLV_PCH_PRE,1994,NA
IT,B-E,CLV_PCH_PRE,1995,NA
IT,B-E,CLV_PCH_PRE,1996,0
IT,B-E,CLV_PCH_PRE,1997,0.7
IT,B-E,CLV_PCH_PRE,1998,1.4
IT,B-E,CLV_PCH_PRE,1999,-0.1
IT,B-E,CLV_PCH_PRE,2000,2.7
IT,B-E,CLV_PCH_PRE,2001,-0.7
IT,B-E,CLV_PCH_PRE,2002,0
IT,B-E,CLV_PCH_PRE,2003,-2.5
IT,B-E,CLV_PCH_PRE,2004,1.9
IT,B-E,CLV_PCH_PRE,2005,0
IT,B-E,CLV_PCH_PRE,2006,3.5
IT,B-E,CLV_PCH_PRE,2007,2.4
IT,B-E,CLV_PCH_PRE,2008,-2.8
IT,B-E,CLV_PCH_PRE,2009,-17.1
IT,B-E,CLV_PCH_PRE,2010,7.7
IT,B-E,CLV_PCH_PRE,2011,1.6
IT,B-E,CLV_PCH_PRE,2012,-3.7
IT,B-E,CLV_PCH_PRE,2013,-1.5
IT,B-E,CLV_PCH_PRE,2014,-0.9
IT,B-E,CLV_PCH_PRE,2015,1.4
IT,B-E,CLV_PCH_PRE,2016,2.7
IT,B-E,CLV_PCH_PRE,2017,3.5
IT,B-E,CLV_PCH_PRE,2018,1.3
IT,B-E,CLV_PCH_PRE,2019,0.2
IT,B-E,CLV_PCH_PRE,2020,-12.1
IT,B-E,CLV_PCH_PRE,2021,14.6
IT,B-E,CLV_PCH_PRE,2022,0
IT,B-E,CLV_PCH_PRE,2023,-0.6
IT,B-E,CLV_PCH_PRE,2024,1.9
IT,B-E,CLV_PCH_PRE,2025,0.3
IT,B-E,CP_MEUR,1975,NA
IT,B-E,CP_MEUR,1976,NA
IT,B-E,CP_MEUR,1977,NA
IT,B-E,CP_MEUR,1978,NA
IT,B-E,CP_MEUR,1979,NA
IT,B-E,CP_MEUR,1980,NA
IT,B-E,CP_MEUR,1981,NA
IT,B-E,CP_MEUR,1982,NA
IT,B-E,CP_MEUR,1983,NA
IT,B-E,CP_MEUR,1984,NA
IT,B-E,CP_MEUR,1985,NA
IT,B-E,CP_MEUR,1986,NA
IT,B-E,CP_MEUR,1987,NA
IT,B-E,CP_MEUR,1988,NA
IT,B-E,CP_MEUR,1989,NA
IT,B-E,CP_MEUR,1990,NA
IT,B-E,CP_MEUR,1991,NA
IT,B-E,CP_MEUR,1992,NA
IT,B-E,CP_MEUR,1993,NA
IT,B-E,CP_MEUR,1994,NA
IT,B-E,CP_MEUR,1995,193565.9
IT,B-E,CP_MEUR,1996,218650.3
IT,B-E,CP_MEUR,1997,229653.1
IT,B-E,CP_MEUR,1998,236709
IT,B-E,CP_MEUR,1999,238294.3
IT,B-E,CP_MEUR,2000,246194.3
IT,B-E,CP_MEUR,2001,252455.7
IT,B-E,CP_MEUR,2002,257286.7
IT,B-E,CP_MEUR,2003,254749.9
IT,B-E,CP_MEUR,2004,261411.5
IT,B-E,CP_MEUR,2005,264148.6
IT,B-E,CP_MEUR,2006,276081.8
IT,B-E,CP_MEUR,2007,293101.7
IT,B-E,CP_MEUR,2008,292730
IT,B-E,CP_MEUR,2009,254476.5
IT,B-E,CP_MEUR,2010,265448.2
IT,B-E,CP_MEUR,2011,270502.4
IT,B-E,CP_MEUR,2012,264048.9
IT,B-E,CP_MEUR,2013,263541.9
IT,B-E,CP_MEUR,2014,265877.4
IT,B-E,CP_MEUR,2015,274001.5
IT,B-E,CP_MEUR,2016,287784.7
IT,B-E,CP_MEUR,2017,297225.4
IT,B-E,CP_MEUR,2018,306498.3
IT,B-E,CP_MEUR,2019,309885.1
IT,B-E,CP_MEUR,2020,284141.8
IT,B-E,CP_MEUR,2021,330290.1
IT,B-E,CP_MEUR,2022,362965.3
IT,B-E,CP_MEUR,2023,390458.7
IT,B-E,CP_MEUR,2024,389541.7
IT,B-E,CP_MEUR,2025,396829.9
IT,C,CLV15_MEUR,1975,NA
IT,C,CLV15_MEUR,1976,NA
IT,C,CLV15_MEUR,1977,NA
IT,C,CLV15_MEUR,1978,NA
IT,C,CLV15_MEUR,1979,NA
IT,C,CLV15_MEUR,1980,NA
IT,C,CLV15_MEUR,1981,NA
IT,C,CLV15_MEUR,1982,NA
IT,C,CLV15_MEUR,1983,NA
IT,C,CLV15_MEUR,1984,NA
IT,C,CLV15_MEUR,1985,NA
IT,C,CLV15_MEUR,1986,NA
IT,C,CLV15_MEUR,1987,NA
IT,C,CLV15_MEUR,1988,NA
IT,C,CLV15_MEUR,1989,NA
IT,C,CLV15_MEUR,1990,NA
IT,C,CLV15_MEUR,1991,NA
IT,C,CLV15_MEUR,1992,NA
IT,C,CLV15_MEUR,1993,NA
IT,C,CLV15_MEUR,1994,NA
IT,C,CLV15_MEUR,1995,248265.6
IT,C,CLV15_MEUR,1996,247222.5
IT,C,CLV15_MEUR,1997,249891.8
IT,C,CLV15_MEUR,1998,253441.4
IT,C,CLV15_MEUR,1999,252852.7
IT,C,CLV15_MEUR,2000,260177.6
IT,C,CLV15_MEUR,2001,259475
IT,C,CLV15_MEUR,2002,258422.3
IT,C,CLV15_MEUR,2003,252111.4
IT,C,CLV15_MEUR,2004,255977.1
IT,C,CLV15_MEUR,2005,256611
IT,C,CLV15_MEUR,2006,269057.1
IT,C,CLV15_MEUR,2007,277677.4
IT,C,CLV15_MEUR,2008,268441.9
IT,C,CLV15_MEUR,2009,217690.2
IT,C,CLV15_MEUR,2010,239144.3
IT,C,CLV15_MEUR,2011,243840.8
IT,C,CLV15_MEUR,2012,234170.5
IT,C,CLV15_MEUR,2013,231882.7
IT,C,CLV15_MEUR,2014,231426.5
IT,C,CLV15_MEUR,2015,237222.4
IT,C,CLV15_MEUR,2016,242021.8
IT,C,CLV15_MEUR,2017,250900.2
IT,C,CLV15_MEUR,2018,253478.2
IT,C,CLV15_MEUR,2019,253869.9
IT,C,CLV15_MEUR,2020,219066.2
IT,C,CLV15_MEUR,2021,253297.3
IT,C,CLV15_MEUR,2022,260009.3
IT,C,CLV15_MEUR,2023,257306.7
IT,C,CLV15_MEUR,2024,259570.1
IT,C,CLV15_MEUR,2025,258841.5
IT,C,CLV_PCH_PRE,1975,NA
IT,C,CLV_PCH_PRE,1976,NA
IT,C,CLV_PCH_PRE,1977,NA
IT,C,CLV_PCH_PRE,1978,NA
IT,C,CLV_PCH_PRE,1979,NA
IT,C,CLV_PCH_PRE,1980,NA
IT,C,CLV_PCH_PRE,1981,NA
IT,C,CLV_PCH_PRE,1982,NA
IT,C,CLV_PCH_PRE,1983,NA
IT,C,CLV_PCH_PRE,1984,NA
IT,C,CLV_PCH_PRE,1985,NA
IT,C,CLV_PCH_PRE,1986,NA
IT,C,CLV_PCH_PRE,1987,NA
IT,C,CLV_PCH_PRE,1988,NA
IT,C,CLV_PCH_PRE,1989,NA
IT,C,CLV_PCH_PRE,1990,NA
IT,C,CLV_PCH_PRE,1991,NA
IT,C,CLV_PCH_PRE,1992,NA
IT,C,CLV_PCH_PRE,1993,NA
IT,C,CLV_PCH_PRE,1994,NA
IT,C,CLV_PCH_PRE,1995,NA
IT,C,CLV_PCH_PRE,1996,-0.4
IT,C,CLV_PCH_PRE,1997,1.1
IT,C,CLV_PCH_PRE,1998,1.4
IT,C,CLV_PCH_PRE,1999,-0.2
IT,C,CLV_PCH_PRE,2000,2.9
IT,C,CLV_PCH_PRE,2001,-0.3
IT,C,CLV_PCH_PRE,2002,-0.4
IT,C,CLV_PCH_PRE,2003,-2.4
IT,C,CLV_PCH_PRE,2004,1.5
IT,C,CLV_PCH_PRE,2005,0.2
IT,C,CLV_PCH_PRE,2006,4.9
IT,C,CLV_PCH_PRE,2007,3.2
IT,C,CLV_PCH_PRE,2008,-3.3
IT,C,CLV_PCH_PRE,2009,-18.9
IT,C,CLV_PCH_PRE,2010,9.9
IT,C,CLV_PCH_PRE,2011,2
IT,C,CLV_PCH_PRE,2012,-4
IT,C,CLV_PCH_PRE,2013,-1
IT,C,CLV_PCH_PRE,2014,-0.2
IT,C,CLV_PCH_PRE,2015,2.5
IT,C,CLV_PCH_PRE,2016,2
IT,C,CLV_PCH_PRE,2017,3.7
IT,C,CLV_PCH_PRE,2018,1
IT,C,CLV_PCH_PRE,2019,0.2
IT,C,CLV_PCH_PRE,2020,-13.7
IT,C,CLV_PCH_PRE,2021,15.6
IT,C,CLV_PCH_PRE,2022,2.6
IT,C,CLV_PCH_PRE,2023,-1
IT,C,CLV_PCH_PRE,2024,0.9
IT,C,CLV_PCH_PRE,2025,-0.3
IT,C,CP_MEUR,1975,NA
IT,C,CP_MEUR,1976,NA
IT,C,CP_MEUR,1977,NA
IT,C,CP_MEUR,1978,NA
IT,C,CP_MEUR,1979,NA
IT,C,CP_MEUR,1980,NA
IT,C,CP_MEUR,1981,NA
IT,C,CP_MEUR,1982,NA
IT,C,CP_MEUR,1983,NA
IT,C,CP_MEUR,1984,NA
IT,C,CP_MEUR,1985,NA
IT,C,CP_MEUR,1986,NA
IT,C,CP_MEUR,1987,NA
IT,C,CP_MEUR,1988,NA
IT,C,CP_MEUR,1989,NA
IT,C,CP_MEUR,1990,NA
IT,C,CP_MEUR,1991,NA
IT,C,CP_MEUR,1992,NA
IT,C,CP_MEUR,1993,NA
IT,C,CP_MEUR,1994,NA
IT,C,CP_MEUR,1995,172737.2
IT,C,CP_MEUR,1996,195143.8
IT,C,CP_MEUR,1997,204723.3
IT,C,CP_MEUR,1998,210784.6
IT,C,CP_MEUR,1999,211684.1
IT,C,CP_MEUR,2000,219982.9
IT,C,CP_MEUR,2001,225044.5
IT,C,CP_MEUR,2002,228127.8
IT,C,CP_MEUR,2003,225779.8
IT,C,CP_MEUR,2004,231337.8
IT,C,CP_MEUR,2005,232700.6
IT,C,CP_MEUR,2006,242915.1
IT,C,CP_MEUR,2007,258795.9
IT,C,CP_MEUR,2008,254456.4
IT,C,CP_MEUR,2009,216351
IT,C,CP_MEUR,2010,229150.8
IT,C,CP_MEUR,2011,234216.9
IT,C,CP_MEUR,2012,224658
IT,C,CP_MEUR,2013,223074.9
IT,C,CP_MEUR,2014,226342.7
IT,C,CP_MEUR,2015,237222.4
IT,C,CP_MEUR,2016,249997.8
IT,C,CP_MEUR,2017,258477.6
IT,C,CP_MEUR,2018,265738.5
IT,C,CP_MEUR,2019,267061.1
IT,C,CP_MEUR,2020,241771.9
IT,C,CP_MEUR,2021,283106.8
IT,C,CP_MEUR,2022,307348.6
IT,C,CP_MEUR,2023,331429.4
IT,C,CP_MEUR,2024,332148.8
IT,C,CP_MEUR,2025,338743.2
IT,F,CLV15_MEUR,1975,NA
IT,F,CLV15_MEUR,1976,NA
IT,F,CLV15_MEUR,1977,NA
IT,F,CLV15_MEUR,1978,NA
IT,F,CLV15_MEUR,1979,NA
IT,F,CLV15_MEUR,1980,NA
IT,F,CLV15_MEUR,1981,NA
IT,F,CLV15_MEUR,1982,NA
IT,F,CLV15_MEUR,1983,NA
IT,F,CLV15_MEUR,1984,NA
IT,F,CLV15_MEUR,1985,NA
IT,F,CLV15_MEUR,1986,NA
IT,F,CLV15_MEUR,1987,NA
IT,F,CLV15_MEUR,1988,NA
IT,F,CLV15_MEUR,1989,NA
IT,F,CLV15_MEUR,1990,NA
IT,F,CLV15_MEUR,1991,NA
IT,F,CLV15_MEUR,1992,NA
IT,F,CLV15_MEUR,1993,NA
IT,F,CLV15_MEUR,1994,NA
IT,F,CLV15_MEUR,1995,85304.1
IT,F,CLV15_MEUR,1996,87072.8
IT,F,CLV15_MEUR,1997,84957.8
IT,F,CLV15_MEUR,1998,84031.3
IT,F,CLV15_MEUR,1999,84497.6
IT,F,CLV15_MEUR,2000,87586.4
IT,F,CLV15_MEUR,2001,92165.1
IT,F,CLV15_MEUR,2002,94776.2
IT,F,CLV15_MEUR,2003,97468.9
IT,F,CLV15_MEUR,2004,99951
IT,F,CLV15_MEUR,2005,101684
IT,F,CLV15_MEUR,2006,103544
IT,F,CLV15_MEUR,2007,103325.1
IT,F,CLV15_MEUR,2008,100433.9
IT,F,CLV15_MEUR,2009,91780.1
IT,F,CLV15_MEUR,2010,86461.3
IT,F,CLV15_MEUR,2011,83177.3
IT,F,CLV15_MEUR,2012,76069.4
IT,F,CLV15_MEUR,2013,70637.9
IT,F,CLV15_MEUR,2014,64822.1
IT,F,CLV15_MEUR,2015,63469.7
IT,F,CLV15_MEUR,2016,63799.1
IT,F,CLV15_MEUR,2017,64380
IT,F,CLV15_MEUR,2018,65096.8
IT,F,CLV15_MEUR,2019,67036.1
IT,F,CLV15_MEUR,2020,62952.8
IT,F,CLV15_MEUR,2021,76711.6
IT,F,CLV15_MEUR,2022,89449.9
IT,F,CLV15_MEUR,2023,99589.4
IT,F,CLV15_MEUR,2024,95281.9
IT,F,CLV15_MEUR,2025,97597.2
IT,F,CLV_PCH_PRE,1975,NA
IT,F,CLV_PCH_PRE,1976,NA
IT,F,CLV_PCH_PRE,1977,NA
IT,F,CLV_PCH_PRE,1978,NA
IT,F,CLV_PCH_PRE,1979,NA
IT,F,CLV_PCH_PRE,1980,NA
IT,F,CLV_PCH_PRE,1981,NA
IT,F,CLV_PCH_PRE,1982,NA
IT,F,CLV_PCH_PRE,1983,NA
IT,F,CLV_PCH_PRE,1984,NA
IT,F,CLV_PCH_PRE,1985,NA
IT,F,CLV_PCH_PRE,1986,NA
IT,F,CLV_PCH_PRE,1987,NA
IT,F,CLV_PCH_PRE,1988,NA
IT,F,CLV_PCH_PRE,1989,NA
IT,F,CLV_PCH_PRE,1990,NA
IT,F,CLV_PCH_PRE,1991,NA
IT,F,CLV_PCH_PRE,1992,NA
IT,F,CLV_PCH_PRE,1993,NA
IT,F,CLV_PCH_PRE,1994,NA
IT,F,CLV_PCH_PRE,1995,NA
IT,F,CLV_PCH_PRE,1996,2.1
IT,F,CLV_PCH_PRE,1997,-2.4
IT,F,CLV_PCH_PRE,1998,-1.1
IT,F,CLV_PCH_PRE,1999,0.6
IT,F,CLV_PCH_PRE,2000,3.7
IT,F,CLV_PCH_PRE,2001,5.2
IT,F,CLV_PCH_PRE,2002,2.8
IT,F,CLV_PCH_PRE,2003,2.8
IT,F,CLV_PCH_PRE,2004,2.5
IT,F,CLV_PCH_PRE,2005,1.7
IT,F,CLV_PCH_PRE,2006,1.8
IT,F,CLV_PCH_PRE,2007,-0.2
IT,F,CLV_PCH_PRE,2008,-2.8
IT,F,CLV_PCH_PRE,2009,-8.6
IT,F,CLV_PCH_PRE,2010,-5.8
IT,F,CLV_PCH_PRE,2011,-3.8
IT,F,CLV_PCH_PRE,2012,-8.5
IT,F,CLV_PCH_PRE,2013,-7.1
IT,F,CLV_PCH_PRE,2014,-8.2
IT,F,CLV_PCH_PRE,2015,-2.1
IT,F,CLV_PCH_PRE,2016,0.5
IT,F,CLV_PCH_PRE,2017,0.9
IT,F,CLV_PCH_PRE,2018,1.1
IT,F,CLV_PCH_PRE,2019,3
IT,F,CLV_PCH_PRE,2020,-6.1
IT,F,CLV_PCH_PRE,2021,21.9
IT,F,CLV_PCH_PRE,2022,16.6
IT,F,CLV_PCH_PRE,2023,11.3
IT,F,CLV_PCH_PRE,2024,-4.3
IT,F,CLV_PCH_PRE,2025,2.4
IT,F,CP_MEUR,1975,NA
IT,F,CP_MEUR,1976,NA
IT,F,CP_MEUR,1977,NA
IT,F,CP_MEUR,1978,NA
IT,F,CP_MEUR,1979,NA
IT,F,CP_MEUR,1980,NA
IT,F,CP_MEUR,1981,NA
IT,F,CP_MEUR,1982,NA
IT,F,CP_MEUR,1983,NA
IT,F,CP_MEUR,1984,NA
IT,F,CP_MEUR,1985,NA
IT,F,CP_MEUR,1986,NA
IT,F,CP_MEUR,1987,NA
IT,F,CP_MEUR,1988,NA
IT,F,CP_MEUR,1989,NA
IT,F,CP_MEUR,1990,NA
IT,F,CP_MEUR,1991,NA
