geo,nace_r2,anno,indice
DE,B-D,1953,NA
DE,B-D,1954,NA
DE,B-D,1955,NA
DE,B-D,1956,NA
DE,B-D,1957,NA
DE,B-D,1958,NA
DE,B-D,1959,NA
DE,B-D,1960,NA
DE,B-D,1961,NA
DE,B-D,1962,NA
DE,B-D,1963,NA
DE,B-D,1964,NA
DE,B-D,1965,NA
DE,B-D,1966,NA
DE,B-D,1967,NA
DE,B-D,1968,NA
DE,B-D,1969,NA
DE,B-D,1970,NA
DE,B-D,1971,NA
DE,B-D,1972,NA
DE,B-D,1973,NA
DE,B-D,1974,NA
DE,B-D,1975,NA
DE,B-D,1976,NA
DE,B-D,1977,NA
DE,B-D,1978,NA
DE,B-D,1979,NA
DE,B-D,1980,NA
DE,B-D,1981,NA
DE,B-D,1982,NA
DE,B-D,1983,NA
DE,B-D,1984,NA
DE,B-D,1985,NA
DE,B-D,1986,NA
DE,B-D,1987,NA
DE,B-D,1988,NA
DE,B-D,1989,NA
DE,B-D,1990,NA
DE,B-D,1991,79.7
DE,B-D,1992,77.9
DE,B-D,1993,72.1
DE,B-D,1994,74.2
DE,B-D,1995,75
DE,B-D,1996,75.1
DE,B-D,1997,77.3
DE,B-D,1998,80.1
DE,B-D,1999,81
DE,B-D,2000,85.6
DE,B-D,2001,85.8
DE,B-D,2002,84.9
DE,B-D,2003,85.3
DE,B-D,2004,87.9
DE,B-D,2005,91
DE,B-D,2006,96.1
DE,B-D,2007,102
DE,B-D,2008,101.9
DE,B-D,2009,85.3
DE,B-D,2010,94.7
DE,B-D,2011,101.5
DE,B-D,2012,101.1
DE,B-D,2013,101.2
DE,B-D,2014,102.6
DE,B-D,2015,103.5
DE,B-D,2016,104.3
DE,B-D,2017,107.6
DE,B-D,2018,108.6
DE,B-D,2019,105.1
DE,B-D,2020,95
DE,B-D,2021,99.3
DE,B-D,2022,99.1
DE,B-D,2023,97.2
DE,B-D,2024,92.7
DE,B-D,2025,91.9
DE,C,1953,NA
DE,C,1954,NA
DE,C,1955,NA
DE,C,1956,NA
DE,C,1957,NA
DE,C,1958,NA
DE,C,1959,NA
DE,C,1960,NA
DE,C,1961,NA
DE,C,1962,NA
DE,C,1963,NA
DE,C,1964,NA
DE,C,1965,NA
DE,C,1966,NA
DE,C,1967,NA
DE,C,1968,NA
DE,C,1969,NA
DE,C,1970,NA
DE,C,1971,NA
DE,C,1972,NA
DE,C,1973,NA
DE,C,1974,NA
DE,C,1975,NA
DE,C,1976,NA
DE,C,1977,NA
DE,C,1978,NA
DE,C,1979,NA
DE,C,1980,NA
DE,C,1981,NA
DE,C,1982,NA
DE,C,1983,NA
DE,C,1984,NA
DE,C,1985,NA
DE,C,1986,NA
DE,C,1987,NA
DE,C,1988,NA
DE,C,1989,NA
DE,C,1990,NA
DE,C,1991,76
DE,C,1992,74.2
DE,C,1993,68.2
DE,C,1994,70.6
DE,C,1995,71.3
DE,C,1996,71.2
DE,C,1997,73.7
DE,C,1998,76.8
DE,C,1999,77.8
DE,C,2000,82.6
DE,C,2001,83
DE,C,2002,82.1
DE,C,2003,82.3
DE,C,2004,85
DE,C,2005,88.3
DE,C,2006,93.8
DE,C,2007,99.9
DE,C,2008,100.1
DE,C,2009,83
DE,C,2010,92.7
DE,C,2011,100.7
DE,C,2012,100.1
DE,C,2013,100.3
DE,C,2014,102.3
DE,C,2015,102.7
DE,C,2016,103.7
DE,C,2017,107.2
DE,C,2018,108.4
DE,C,2019,105.2
DE,C,2020,94.9
DE,C,2021,99.3
DE,C,2022,99.3
DE,C,2023,98.6
DE,C,2024,94
DE,C,2025,92.9
DE,MIG_CAG,1953,NA
DE,MIG_CAG,1954,NA
DE,MIG_CAG,1955,NA
DE,MIG_CAG,1956,NA
DE,MIG_CAG,1957,NA
DE,MIG_CAG,1958,NA
DE,MIG_CAG,1959,NA
DE,MIG_CAG,1960,NA
DE,MIG_CAG,1961,NA
DE,MIG_CAG,1962,NA
DE,MIG_CAG,1963,NA
DE,MIG_CAG,1964,NA
DE,MIG_CAG,1965,NA
DE,MIG_CAG,1966,NA
DE,MIG_CAG,1967,NA
DE,MIG_CAG,1968,NA
DE,MIG_CAG,1969,NA
DE,MIG_CAG,1970,NA
DE,MIG_CAG,1971,NA
DE,MIG_CAG,1972,NA
DE,MIG_CAG,1973,NA
DE,MIG_CAG,1974,NA
DE,MIG_CAG,1975,NA
DE,MIG_CAG,1976,NA
DE,MIG_CAG,1977,NA
DE,MIG_CAG,1978,NA
DE,MIG_CAG,1979,NA
DE,MIG_CAG,1980,NA
DE,MIG_CAG,1981,NA
DE,MIG_CAG,1982,NA
DE,MIG_CAG,1983,NA
DE,MIG_CAG,1984,NA
DE,MIG_CAG,1985,NA
DE,MIG_CAG,1986,NA
DE,MIG_CAG,1987,NA
DE,MIG_CAG,1988,NA
DE,MIG_CAG,1989,NA
DE,MIG_CAG,1990,NA
DE,MIG_CAG,1991,71.7
DE,MIG_CAG,1992,69.4
DE,MIG_CAG,1993,61
DE,MIG_CAG,1994,62.8
DE,MIG_CAG,1995,63.8
DE,MIG_CAG,1996,64.3
DE,MIG_CAG,1997,66.8
DE,MIG_CAG,1998,72
DE,MIG_CAG,1999,72.8
DE,MIG_CAG,2000,79.6
DE,MIG_CAG,2001,81.4
DE,MIG_CAG,2002,80.5
DE,MIG_CAG,2003,81.3
DE,MIG_CAG,2004,84.3
DE,MIG_CAG,2005,88.6
DE,MIG_CAG,2006,94.2
DE,MIG_CAG,2007,102.2
DE,MIG_CAG,2008,103.8
DE,MIG_CAG,2009,81.8
DE,MIG_CAG,2010,92.3
DE,MIG_CAG,2011,103.9
DE,MIG_CAG,2012,105.2
DE,MIG_CAG,2013,105.9
DE,MIG_CAG,2014,108.3
DE,MIG_CAG,2015,109.3
DE,MIG_CAG,2016,110.1
DE,MIG_CAG,2017,113.6
DE,MIG_CAG,2018,114.7
DE,MIG_CAG,2019,112.5
DE,MIG_CAG,2020,96.7
DE,MIG_CAG,2021,99.1
DE,MIG_CAG,2022,101.1
DE,MIG_CAG,2023,106.4
DE,MIG_CAG,2024,100.5
DE,MIG_CAG,2025,99.4
DE,MIG_COG,1953,NA
DE,MIG_COG,1954,NA
DE,MIG_COG,1955,NA
DE,MIG_COG,1956,NA
DE,MIG_COG,1957,NA
DE,MIG_COG,1958,NA
DE,MIG_COG,1959,NA
DE,MIG_COG,1960,NA
DE,MIG_COG,1961,NA
DE,MIG_COG,1962,NA
DE,MIG_COG,1963,NA
DE,MIG_COG,1964,NA
DE,MIG_COG,1965,NA
DE,MIG_COG,1966,NA
DE,MIG_COG,1967,NA
DE,MIG_COG,1968,NA
DE,MIG_COG,1969,NA
DE,MIG_COG,1970,NA
DE,MIG_COG,1971,NA
DE,MIG_COG,1972,NA
DE,MIG_COG,1973,NA
DE,MIG_COG,1974,NA
DE,MIG_COG,1975,NA
DE,MIG_COG,1976,NA
DE,MIG_COG,1977,NA
DE,MIG_COG,1978,NA
DE,MIG_COG,1979,NA
DE,MIG_COG,1980,NA
DE,MIG_COG,1981,NA
DE,MIG_COG,1982,NA
DE,MIG_COG,1983,NA
DE,MIG_COG,1984,NA
DE,MIG_COG,1985,NA
DE,MIG_COG,1986,NA
DE,MIG_COG,1987,NA
DE,MIG_COG,1988,NA
DE,MIG_COG,1989,NA
DE,MIG_COG,1990,NA
DE,MIG_COG,1991,101.3
DE,MIG_COG,1992,98.4
DE,MIG_COG,1993,94.3
DE,MIG_COG,1994,93.6
DE,MIG_COG,1995,93.5
DE,MIG_COG,1996,93.1
DE,MIG_COG,1997,92.9
DE,MIG_COG,1998,93.3
DE,MIG_COG,1999,94.4
DE,MIG_COG,2000,95.9
DE,MIG_COG,2001,95.3
DE,MIG_COG,2002,93.4
DE,MIG_COG,2003,92
DE,MIG_COG,2004,92.2
DE,MIG_COG,2005,95.2
DE,MIG_COG,2006,98.1
DE,MIG_COG,2007,101.5
DE,MIG_COG,2008,99.6
DE,MIG_COG,2009,94
DE,MIG_COG,2010,96.8
DE,MIG_COG,2011,99
DE,MIG_COG,2012,97.1
DE,MIG_COG,2013,97.8
DE,MIG_COG,2014,99.1
DE,MIG_COG,2015,99.2
DE,MIG_COG,2016,100.7
DE,MIG_COG,2017,103.2
DE,MIG_COG,2018,106.2
DE,MIG_COG,2019,101.4
DE,MIG_COG,2020,96.8
DE,MIG_COG,2021,99.4
DE,MIG_COG,2022,100.3
DE,MIG_COG,2023,95.2
DE,MIG_COG,2024,93.3
DE,MIG_COG,2025,93.2
DE,MIG_ING,1953,NA
DE,MIG_ING,1954,NA
DE,MIG_ING,1955,NA
DE,MIG_ING,1956,NA
DE,MIG_ING,1957,NA
DE,MIG_ING,1958,NA
DE,MIG_ING,1959,NA
DE,MIG_ING,1960,NA
DE,MIG_ING,1961,NA
DE,MIG_ING,1962,NA
DE,MIG_ING,1963,NA
DE,MIG_ING,1964,NA
DE,MIG_ING,1965,NA
DE,MIG_ING,1966,NA
DE,MIG_ING,1967,NA
DE,MIG_ING,1968,NA
DE,MIG_ING,1969,NA
DE,MIG_ING,1970,NA
DE,MIG_ING,1971,NA
DE,MIG_ING,1972,NA
DE,MIG_ING,1973,NA
DE,MIG_ING,1974,NA
DE,MIG_ING,1975,NA
DE,MIG_ING,1976,NA
DE,MIG_ING,1977,NA
DE,MIG_ING,1978,NA
DE,MIG_ING,1979,NA
DE,MIG_ING,1980,NA
DE,MIG_ING,1981,NA
DE,MIG_ING,1982,NA
DE,MIG_ING,1983,NA
DE,MIG_ING,1984,NA
DE,MIG_ING,1985,NA
DE,MIG_ING,1986,NA
DE,MIG_ING,1987,NA
DE,MIG_ING,1988,NA
DE,MIG_ING,1989,NA
DE,MIG_ING,1990,NA
DE,MIG_ING,1991,71.2
DE,MIG_ING,1992,70.2
DE,MIG_ING,1993,65.4
DE,MIG_ING,1994,69.3
DE,MIG_ING,1995,70
DE,MIG_ING,1996,69.1
DE,MIG_ING,1997,72.8
DE,MIG_ING,1998,74.6
DE,MIG_ING,1999,75.5
DE,MIG_ING,2000,79.9
DE,MIG_ING,2001,79.3
DE,MIG_ING,2002,78.7
DE,MIG_ING,2003,78.9
DE,MIG_ING,2004,81.9
DE,MIG_ING,2005,84.4
DE,MIG_ING,2006,90.6
DE,MIG_ING,2007,96.9
DE,MIG_ING,2008,96.6
DE,MIG_ING,2009,78.9
DE,MIG_ING,2010,90.6
DE,MIG_ING,2011,97.4
DE,MIG_ING,2012,95.3
DE,MIG_ING,2013,95.1
DE,MIG_ING,2014,96.8
DE,MIG_ING,2015,96.7
DE,MIG_ING,2016,97.7
DE,MIG_ING,2017,101.7
DE,MIG_ING,2018,102.3
DE,MIG_ING,2019,98.7
DE,MIG_ING,2020,91.9
DE,MIG_ING,2021,99.4
DE,MIG_ING,2022,96.3
DE,MIG_ING,2023,90.7
DE,MIG_ING,2024,86.1
DE,MIG_ING,2025,84.7
DE,MIG_NRG_X_D_E,1953,NA
DE,MIG_NRG_X_D_E,1954,NA
DE,MIG_NRG_X_D_E,1955,NA
DE,MIG_NRG_X_D_E,1956,NA
DE,MIG_NRG_X_D_E,1957,NA
DE,MIG_NRG_X_D_E,1958,NA
DE,MIG_NRG_X_D_E,1959,NA
DE,MIG_NRG_X_D_E,1960,NA
DE,MIG_NRG_X_D_E,1961,NA
DE,MIG_NRG_X_D_E,1962,NA
DE,MIG_NRG_X_D_E,1963,NA
DE,MIG_NRG_X_D_E,1964,NA
DE,MIG_NRG_X_D_E,1965,NA
DE,MIG_NRG_X_D_E,1966,NA
DE,MIG_NRG_X_D_E,1967,NA
DE,MIG_NRG_X_D_E,1968,NA
DE,MIG_NRG_X_D_E,1969,NA
DE,MIG_NRG_X_D_E,1970,NA
DE,MIG_NRG_X_D_E,1971,NA
DE,MIG_NRG_X_D_E,1972,NA
DE,MIG_NRG_X_D_E,1973,NA
DE,MIG_NRG_X_D_E,1974,NA
DE,MIG_NRG_X_D_E,1975,NA
DE,MIG_NRG_X_D_E,1976,NA
DE,MIG_NRG_X_D_E,1977,NA
DE,MIG_NRG_X_D_E,1978,NA
DE,MIG_NRG_X_D_E,1979,NA
DE,MIG_NRG_X_D_E,1980,NA
DE,MIG_NRG_X_D_E,1981,NA
DE,MIG_NRG_X_D_E,1982,NA
DE,MIG_NRG_X_D_E,1983,NA
DE,MIG_NRG_X_D_E,1984,NA
DE,MIG_NRG_X_D_E,1985,NA
DE,MIG_NRG_X_D_E,1986,NA
DE,MIG_NRG_X_D_E,1987,NA
DE,MIG_NRG_X_D_E,1988,NA
DE,MIG_NRG_X_D_E,1989,NA
DE,MIG_NRG_X_D_E,1990,NA
DE,MIG_NRG_X_D_E,1991,193.6
DE,MIG_NRG_X_D_E,1992,183.6
DE,MIG_NRG_X_D_E,1993,179.6
DE,MIG_NRG_X_D_E,1994,178
DE,MIG_NRG_X_D_E,1995,176.9
DE,MIG_NRG_X_D_E,1996,176.5
DE,MIG_NRG_X_D_E,1997,168.6
DE,MIG_NRG_X_D_E,1998,173.6
DE,MIG_NRG_X_D_E,1999,175
DE,MIG_NRG_X_D_E,2000,174.6
DE,MIG_NRG_X_D_E,2001,172.1
DE,MIG_NRG_X_D_E,2002,171.7
DE,MIG_NRG_X_D_E,2003,171.4
DE,MIG_NRG_X_D_E,2004,180.5
DE,MIG_NRG_X_D_E,2005,183.5
DE,MIG_NRG_X_D_E,2006,180.9
DE,MIG_NRG_X_D_E,2007,183.6
DE,MIG_NRG_X_D_E,2008,171
DE,MIG_NRG_X_D_E,2009,156.9
DE,MIG_NRG_X_D_E,2010,151.8
DE,MIG_NRG_X_D_E,2011,150.9
DE,MIG_NRG_X_D_E,2012,147.3
DE,MIG_NRG_X_D_E,2013,134.4
DE,MIG_NRG_X_D_E,2014,133.4
DE,MIG_NRG_X_D_E,2015,131.8
DE,MIG_NRG_X_D_E,2016,124.2
DE,MIG_NRG_X_D_E,2017,121.9
DE,MIG_NRG_X_D_E,2018,114.4
DE,MIG_NRG_X_D_E,2019,100.4
DE,MIG_NRG_X_D_E,2020,96.4
DE,MIG_NRG_X_D_E,2021,100.1
DE,MIG_NRG_X_D_E,2022,106.8
DE,MIG_NRG_X_D_E,2023,90
DE,MIG_NRG_X_D_E,2024,94.6
DE,MIG_NRG_X_D_E,2025,92.2
ES,B-D,1953,NA
ES,B-D,1954,NA
ES,B-D,1955,NA
ES,B-D,1956,NA
ES,B-D,1957,NA
ES,B-D,1958,NA
ES,B-D,1959,NA
ES,B-D,1960,NA
ES,B-D,1961,NA
ES,B-D,1962,NA
ES,B-D,1963,NA
ES,B-D,1964,NA
ES,B-D,1965,NA
ES,B-D,1966,NA
ES,B-D,1967,NA
ES,B-D,1968,NA
ES,B-D,1969,NA
ES,B-D,1970,NA
ES,B-D,1971,NA
ES,B-D,1972,NA
ES,B-D,1973,NA
ES,B-D,1974,NA
ES,B-D,1975,NA
ES,B-D,1976,NA
ES,B-D,1977,NA
ES,B-D,1978,NA
ES,B-D,1979,NA
ES,B-D,1980,NA
ES,B-D,1981,NA
ES,B-D,1982,NA
ES,B-D,1983,NA
ES,B-D,1984,NA
ES,B-D,1985,NA
ES,B-D,1986,NA
ES,B-D,1987,NA
ES,B-D,1988,NA
ES,B-D,1989,NA
ES,B-D,1990,NA
ES,B-D,1991,NA
ES,B-D,1992,94.6
ES,B-D,1993,90.2
ES,B-D,1994,97.1
ES,B-D,1995,101.6
ES,B-D,1996,100.6
ES,B-D,1997,107.4
ES,B-D,1998,113.2
ES,B-D,1999,116.3
ES,B-D,2000,121.4
ES,B-D,2001,119.5
ES,B-D,2002,119.4
ES,B-D,2003,121.1
ES,B-D,2004,123.5
ES,B-D,2005,124.1
ES,B-D,2006,128.6
ES,B-D,2007,131.4
ES,B-D,2008,121.9
ES,B-D,2009,102.2
ES,B-D,2010,103.2
ES,B-D,2011,101.2
ES,B-D,2012,94.5
ES,B-D,2013,92.6
ES,B-D,2014,93.9
ES,B-D,2015,97.1
ES,B-D,2016,98.7
ES,B-D,2017,101.6
ES,B-D,2018,102.4
ES,B-D,2019,102.8
ES,B-D,2020,93
ES,B-D,2021,100
ES,B-D,2022,102.5
ES,B-D,2023,100.8
ES,B-D,2024,101.4
ES,B-D,2025,102.6
ES,C,1953,NA
ES,C,1954,NA
ES,C,1955,NA
ES,C,1956,NA
ES,C,1957,NA
ES,C,1958,NA
ES,C,1959,NA
ES,C,1960,NA
ES,C,1961,NA
ES,C,1962,NA
ES,C,1963,NA
ES,C,1964,NA
ES,C,1965,NA
ES,C,1966,NA
ES,C,1967,NA
ES,C,1968,NA
ES,C,1969,NA
ES,C,1970,NA
ES,C,1971,NA
ES,C,1972,NA
ES,C,1973,NA
ES,C,1974,NA
ES,C,1975,NA
ES,C,1976,NA
ES,C,1977,NA
ES,C,1978,NA
ES,C,1979,NA
ES,C,1980,NA
ES,C,1981,NA
ES,C,1982,NA
ES,C,1983,NA
ES,C,1984,NA
ES,C,1985,NA
ES,C,1986,NA
ES,C,1987,NA
ES,C,1988,NA
ES,C,1989,NA
ES,C,1990,NA
ES,C,1991,NA
ES,C,1992,94.5
ES,C,1993,89.8
ES,C,1994,97.1
ES,C,1995,101.9
ES,C,1996,100.8
ES,C,1997,107.8
ES,C,1998,114.1
ES,C,1999,116.9
ES,C,2000,121.3
ES,C,2001,118.8
ES,C,2002,118.6
ES,C,2003,120.2
ES,C,2004,122
ES,C,2005,122.1
ES,C,2006,126.9
ES,C,2007,129.7
ES,C,2008,119.4
ES,C,2009,99.2
ES,C,2010,99.9
ES,C,2011,98.5
ES,C,2012,91
ES,C,2013,89.6
ES,C,2014,91.5
ES,C,2015,95.2
ES,C,2016,97.6
ES,C,2017,100.7
ES,C,2018,102
ES,C,2019,102.8
ES,C,2020,92.3
ES,C,2021,100
ES,C,2022,101.9
ES,C,2023,100.9
ES,C,2024,101.9
ES,C,2025,102.5
ES,MIG_CAG,1953,NA
ES,MIG_CAG,1954,NA
ES,MIG_CAG,1955,NA
ES,MIG_CAG,1956,NA
ES,MIG_CAG,1957,NA
ES,MIG_CAG,1958,NA
ES,MIG_CAG,1959,NA
ES,MIG_CAG,1960,NA
ES,MIG_CAG,1961,NA
ES,MIG_CAG,1962,NA
ES,MIG_CAG,1963,NA
ES,MIG_CAG,1964,NA
ES,MIG_CAG,1965,NA
ES,MIG_CAG,1966,NA
ES,MIG_CAG,1967,NA
ES,MIG_CAG,1968,NA
ES,MIG_CAG,1969,NA
ES,MIG_CAG,1970,NA
ES,MIG_CAG,1971,NA
ES,MIG_CAG,1972,NA
ES,MIG_CAG,1973,NA
ES,MIG_CAG,1974,NA
ES,MIG_CAG,1975,NA
ES,MIG_CAG,1976,NA
ES,MIG_CAG,1977,NA
ES,MIG_CAG,1978,NA
ES,MIG_CAG,1979,NA
ES,MIG_CAG,1980,NA
ES,MIG_CAG,1981,NA
ES,MIG_CAG,1982,NA
ES,MIG_CAG,1983,NA
ES,MIG_CAG,1984,NA
ES,MIG_CAG,1985,NA
ES,MIG_CAG,1986,NA
ES,MIG_CAG,1987,NA
ES,MIG_CAG,1988,NA
ES,MIG_CAG,1989,NA
ES,MIG_CAG,1990,NA
ES,MIG_CAG,1991,NA
ES,MIG_CAG,1992,105.3
ES,MIG_CAG,1993,91.6
ES,MIG_CAG,1994,95
ES,MIG_CAG,1995,105.3
ES,MIG_CAG,1996,108.8
ES,MIG_CAG,1997,117.6
ES,MIG_CAG,1998,126.2
ES,MIG_CAG,1999,129.2
ES,MIG_CAG,2000,139.6
ES,MIG_CAG,2001,135.7
ES,MIG_CAG,2002,127.8
ES,MIG_CAG,2003,128.1
ES,MIG_CAG,2004,130.8
ES,MIG_CAG,2005,129.7
ES,MIG_CAG,2006,139.7
ES,MIG_CAG,2007,146.3
ES,MIG_CAG,2008,133.4
ES,MIG_CAG,2009,103.5
ES,MIG_CAG,2010,100.1
ES,MIG_CAG,2011,100.4
ES,MIG_CAG,2012,89.5
ES,MIG_CAG,2013,90.3
ES,MIG_CAG,2014,91.5
ES,MIG_CAG,2015,98.2
ES,MIG_CAG,2016,101.9
ES,MIG_CAG,2017,105.8
ES,MIG_CAG,2018,108.3
ES,MIG_CAG,2019,111.1
ES,MIG_CAG,2020,93.8
ES,MIG_CAG,2021,100
ES,MIG_CAG,2022,107.2
ES,MIG_CAG,2023,111.9
ES,MIG_CAG,2024,111.2
ES,MIG_CAG,2025,111.4
ES,MIG_COG,1953,NA
ES,MIG_COG,1954,NA
ES,MIG_COG,1955,NA
ES,MIG_COG,1956,NA
ES,MIG_COG,1957,NA
ES,MIG_COG,1958,NA
ES,MIG_COG,1959,NA
ES,MIG_COG,1960,NA
ES,MIG_COG,1961,NA
ES,MIG_COG,1962,NA
ES,MIG_COG,1963,NA
ES,MIG_COG,1964,NA
ES,MIG_COG,1965,NA
ES,MIG_COG,1966,NA
ES,MIG_COG,1967,NA
ES,MIG_COG,1968,NA
ES,MIG_COG,1969,NA
ES,MIG_COG,1970,NA
ES,MIG_COG,1971,NA
ES,MIG_COG,1972,NA
ES,MIG_COG,1973,NA
ES,MIG_COG,1974,NA
ES,MIG_COG,1975,NA
ES,MIG_COG,1976,NA
ES,MIG_COG,1977,NA
ES,MIG_COG,1978,NA
ES,MIG_COG,1979,NA
ES,MIG_COG,1980,NA
ES,MIG_COG,1981,NA
ES,MIG_COG,1982,NA
ES,MIG_COG,1983,NA
ES,MIG_COG,1984,NA
ES,MIG_COG,1985,NA
ES,MIG_COG,1986,NA
ES,MIG_COG,1987,NA
ES,MIG_COG,1988,NA
ES,MIG_COG,1989,NA
ES,MIG_COG,1990,NA
ES,MIG_COG,1991,NA
ES,MIG_COG,1992,93.2
ES,MIG_COG,1993,91.1
ES,MIG_COG,1994,97.9
ES,MIG_COG,1995,98.2
ES,MIG_COG,1996,95.1
ES,MIG_COG,1997,101.2
ES,MIG_COG,1998,106.1
ES,MIG_COG,1999,108.2
ES,MIG_COG,2000,109.9
ES,MIG_COG,2001,109
ES,MIG_COG,2002,111.2
ES,MIG_COG,2003,111.8
ES,MIG_COG,2004,111.7
ES,MIG_COG,2005,112.2
ES,MIG_COG,2006,114.5
ES,MIG_COG,2007,116.7
ES,MIG_COG,2008,111.2
ES,MIG_COG,2009,101.5
ES,MIG_COG,2010,102.5
ES,MIG_COG,2011,100.7
ES,MIG_COG,2012,95.8
ES,MIG_COG,2013,93.5
ES,MIG_COG,2014,95.3
ES,MIG_COG,2015,96.6
ES,MIG_COG,2016,98.1
ES,MIG_COG,2017,98.8
ES,MIG_COG,2018,98.5
ES,MIG_COG,2019,100
ES,MIG_COG,2020,92.7
ES,MIG_COG,2021,100
ES,MIG_COG,2022,103.3
ES,MIG_COG,2023,101.3
ES,MIG_COG,2024,103.2
ES,MIG_COG,2025,104.4
ES,MIG_ING,1953,NA
ES,MIG_ING,1954,NA
ES,MIG_ING,1955,NA
ES,MIG_ING,1956,NA
ES,MIG_ING,1957,NA
ES,MIG_ING,1958,NA
ES,MIG_ING,1959,NA
ES,MIG_ING,1960,NA
ES,MIG_ING,1961,NA
ES,MIG_ING,1962,NA
ES,MIG_ING,1963,NA
ES,MIG_ING,1964,NA
ES,MIG_ING,1965,NA
ES,MIG_ING,1966,NA
ES,MIG_ING,1967,NA
ES,MIG_ING,1968,NA
ES,MIG_ING,1969,NA
