DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_289(1.0),A,013055,JAN,9,TOTAL,99,2023-01-01,3307.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013058,JAN,9,TOTAL,99,2023-01-01,1248.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013059,JAN,9,TOTAL,99,2023-01-01,898.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013062,JAN,9,TOTAL,99,2023-01-01,182.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013063,JAN,9,TOTAL,99,2023-01-01,590.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013064,JAN,9,TOTAL,99,2023-01-01,9384.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013065,JAN,9,TOTAL,99,2023-01-01,6383.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013068,JAN,9,TOTAL,99,2023-01-01,2104.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013071,JAN,9,TOTAL,99,2023-01-01,543.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013074,JAN,9,TOTAL,99,2023-01-01,453.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013075,JAN,9,TOTAL,99,2023-01-01,83691.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013077,JAN,9,TOTAL,99,2023-01-01,843.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013083,JAN,9,TOTAL,99,2023-01-01,689.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013084,JAN,9,TOTAL,99,2023-01-01,3453.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013085,JAN,9,TOTAL,99,2023-01-01,230.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013087,JAN,9,TOTAL,99,2023-01-01,634.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013089,JAN,9,TOTAL,99,2023-01-01,1450.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013090,JAN,9,TOTAL,99,2023-01-01,3204.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013092,JAN,9,TOTAL,99,2023-01-01,236.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013095,JAN,9,TOTAL,99,2023-01-01,16172.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013097,JAN,9,TOTAL,99,2023-01-01,2564.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013098,JAN,9,TOTAL,99,2023-01-01,1142.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013099,JAN,9,TOTAL,99,2023-01-01,4837.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013100,JAN,9,TOTAL,99,2023-01-01,3245.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013101,JAN,9,TOTAL,99,2023-01-01,4913.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013102,JAN,9,TOTAL,99,2023-01-01,9957.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013106,JAN,9,TOTAL,99,2023-01-01,662.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013107,JAN,9,TOTAL,99,2023-01-01,1064.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013110,JAN,9,TOTAL,99,2023-01-01,2850.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013111,JAN,9,TOTAL,99,2023-01-01,1288.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013113,JAN,9,TOTAL,99,2023-01-01,583.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013114,JAN,9,TOTAL,99,2023-01-01,5752.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013118,JAN,9,TOTAL,99,2023-01-01,9230.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013119,JAN,9,TOTAL,99,2023-01-01,884.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013120,JAN,9,TOTAL,99,2023-01-01,541.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013121,JAN,9,TOTAL,99,2023-01-01,2515.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013123,JAN,9,TOTAL,99,2023-01-01,461.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013126,JAN,9,TOTAL,99,2023-01-01,1935.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013128,JAN,9,TOTAL,99,2023-01-01,3863.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013129,JAN,9,TOTAL,99,2023-01-01,5930.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013130,JAN,9,TOTAL,99,2023-01-01,173.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013131,JAN,9,TOTAL,99,2023-01-01,4313.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013133,JAN,9,TOTAL,99,2023-01-01,9944.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013134,JAN,9,TOTAL,99,2023-01-01,1943.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013135,JAN,9,TOTAL,99,2023-01-01,2767.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013136,JAN,9,TOTAL,99,2023-01-01,5436.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013137,JAN,9,TOTAL,99,2023-01-01,2583.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013138,JAN,9,TOTAL,99,2023-01-01,9703.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013139,JAN,9,TOTAL,99,2023-01-01,686.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013143,JAN,9,TOTAL,99,2023-01-01,25312.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013144,JAN,9,TOTAL,99,2023-01-01,3159.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013145,JAN,9,TOTAL,99,2023-01-01,3048.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013147,JAN,9,TOTAL,99,2023-01-01,4086.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013152,JAN,9,TOTAL,99,2023-01-01,1512.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013153,JAN,9,TOTAL,99,2023-01-01,2365.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013154,JAN,9,TOTAL,99,2023-01-01,5402.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013155,JAN,9,TOTAL,99,2023-01-01,211.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013157,JAN,9,TOTAL,99,2023-01-01,2514.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013159,JAN,9,TOTAL,99,2023-01-01,8769.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013160,JAN,9,TOTAL,99,2023-01-01,943.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013161,JAN,9,TOTAL,99,2023-01-01,1154.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013163,JAN,9,TOTAL,99,2023-01-01,2904.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013165,JAN,9,TOTAL,99,2023-01-01,11870.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013169,JAN,9,TOTAL,99,2023-01-01,2337.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013170,JAN,9,TOTAL,99,2023-01-01,2648.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013178,JAN,9,TOTAL,99,2023-01-01,186.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013183,JAN,9,TOTAL,99,2023-01-01,1061.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013184,JAN,9,TOTAL,99,2023-01-01,238.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013185,JAN,9,TOTAL,99,2023-01-01,818.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013186,JAN,9,TOTAL,99,2023-01-01,667.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013187,JAN,9,TOTAL,99,2023-01-01,234.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013188,JAN,9,TOTAL,99,2023-01-01,4235.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013189,JAN,9,TOTAL,99,2023-01-01,4888.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013192,JAN,9,TOTAL,99,2023-01-01,951.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013193,JAN,9,TOTAL,99,2023-01-01,1317.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013195,JAN,9,TOTAL,99,2023-01-01,303.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013197,JAN,9,TOTAL,99,2023-01-01,1270.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013199,JAN,9,TOTAL,99,2023-01-01,1651.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013201,JAN,9,TOTAL,99,2023-01-01,7982.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013202,JAN,9,TOTAL,99,2023-01-01,6267.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013203,JAN,9,TOTAL,99,2023-01-01,485.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013204,JAN,9,TOTAL,99,2023-01-01,963.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013206,JAN,9,TOTAL,99,2023-01-01,7806.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013207,JAN,9,TOTAL,99,2023-01-01,276.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013211,JAN,9,TOTAL,99,2023-01-01,870.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013212,JAN,9,TOTAL,99,2023-01-01,3140.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013216,JAN,9,TOTAL,99,2023-01-01,1245.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013217,JAN,9,TOTAL,99,2023-01-01,650.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013218,JAN,9,TOTAL,99,2023-01-01,598.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013222,JAN,9,TOTAL,99,2023-01-01,5639.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013223,JAN,9,TOTAL,99,2023-01-01,1090.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013226,JAN,9,TOTAL,99,2023-01-01,238.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013227,JAN,9,TOTAL,99,2023-01-01,9709.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013228,JAN,9,TOTAL,99,2023-01-01,5145.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013229,JAN,9,TOTAL,99,2023-01-01,2606.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013232,JAN,9,TOTAL,99,2023-01-01,2610.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013233,JAN,9,TOTAL,99,2023-01-01,168.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013234,JAN,9,TOTAL,99,2023-01-01,1409.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013236,JAN,9,TOTAL,99,2023-01-01,208.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013238,JAN,9,TOTAL,99,2023-01-01,3084.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013239,JAN,9,TOTAL,99,2023-01-01,745.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013242,JAN,9,TOTAL,99,2023-01-01,4141.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013245,JAN,9,TOTAL,99,2023-01-01,7860.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013246,JAN,9,TOTAL,99,2023-01-01,188.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013248,JAN,9,TOTAL,99,2023-01-01,1683.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013249,JAN,9,TOTAL,99,2023-01-01,4051.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013250,JAN,9,TOTAL,99,2023-01-01,3573.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013251,JAN,9,TOTAL,99,2023-01-01,5471.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013252,JAN,9,TOTAL,99,2023-01-01,4994.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013253,JAN,9,TOTAL,99,2023-01-01,3114.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013254,JAN,9,TOTAL,99,2023-01-01,3676.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,013255,JAN,9,TOTAL,99,2023-01-01,4646.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014001,JAN,9,TOTAL,99,2023-01-01,296.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014002,JAN,9,TOTAL,99,2023-01-01,2994.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014003,JAN,9,TOTAL,99,2023-01-01,589.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014004,JAN,9,TOTAL,99,2023-01-01,1469.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014005,JAN,9,TOTAL,99,2023-01-01,3220.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014006,JAN,9,TOTAL,99,2023-01-01,116.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014007,JAN,9,TOTAL,99,2023-01-01,4053.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014008,JAN,9,TOTAL,99,2023-01-01,1256.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014009,JAN,9,TOTAL,99,2023-01-01,3966.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014010,JAN,9,TOTAL,99,2023-01-01,1983.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014011,JAN,9,TOTAL,99,2023-01-01,1049.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014012,JAN,9,TOTAL,99,2023-01-01,936.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014013,JAN,9,TOTAL,99,2023-01-01,1345.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014014,JAN,9,TOTAL,99,2023-01-01,597.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014015,JAN,9,TOTAL,99,2023-01-01,1538.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014016,JAN,9,TOTAL,99,2023-01-01,421.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014017,JAN,9,TOTAL,99,2023-01-01,801.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014018,JAN,9,TOTAL,99,2023-01-01,7241.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014019,JAN,9,TOTAL,99,2023-01-01,2320.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014020,JAN,9,TOTAL,99,2023-01-01,2433.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014021,JAN,9,TOTAL,99,2023-01-01,343.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014022,JAN,9,TOTAL,99,2023-01-01,1108.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014023,JAN,9,TOTAL,99,2023-01-01,1379.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014024,JAN,9,TOTAL,99,2023-01-01,5526.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014025,JAN,9,TOTAL,99,2023-01-01,502.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014026,JAN,9,TOTAL,99,2023-01-01,3318.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014027,JAN,9,TOTAL,99,2023-01-01,3793.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014028,JAN,9,TOTAL,99,2023-01-01,513.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014029,JAN,9,TOTAL,99,2023-01-01,757.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014030,JAN,9,TOTAL,99,2023-01-01,547.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014031,JAN,9,TOTAL,99,2023-01-01,165.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014032,JAN,9,TOTAL,99,2023-01-01,1948.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014033,JAN,9,TOTAL,99,2023-01-01,4342.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014034,JAN,9,TOTAL,99,2023-01-01,1612.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014035,JAN,9,TOTAL,99,2023-01-01,503.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014036,JAN,9,TOTAL,99,2023-01-01,1262.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014037,JAN,9,TOTAL,99,2023-01-01,6790.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014038,JAN,9,TOTAL,99,2023-01-01,619.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014039,JAN,9,TOTAL,99,2023-01-01,740.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014040,JAN,9,TOTAL,99,2023-01-01,1033.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014041,JAN,9,TOTAL,99,2023-01-01,932.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014043,JAN,9,TOTAL,99,2023-01-01,1850.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014044,JAN,9,TOTAL,99,2023-01-01,2982.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014045,JAN,9,TOTAL,99,2023-01-01,12261.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014046,JAN,9,TOTAL,99,2023-01-01,1903.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014047,JAN,9,TOTAL,99,2023-01-01,37.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014048,JAN,9,TOTAL,99,2023-01-01,1417.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014049,JAN,9,TOTAL,99,2023-01-01,2044.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014050,JAN,9,TOTAL,99,2023-01-01,1911.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014051,JAN,9,TOTAL,99,2023-01-01,1807.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014052,JAN,9,TOTAL,99,2023-01-01,2242.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014053,JAN,9,TOTAL,99,2023-01-01,666.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014054,JAN,9,TOTAL,99,2023-01-01,2914.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014055,JAN,9,TOTAL,99,2023-01-01,288.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014056,JAN,9,TOTAL,99,2023-01-01,573.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014057,JAN,9,TOTAL,99,2023-01-01,2883.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014058,JAN,9,TOTAL,99,2023-01-01,367.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014059,JAN,9,TOTAL,99,2023-01-01,489.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014060,JAN,9,TOTAL,99,2023-01-01,3913.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014061,JAN,9,TOTAL,99,2023-01-01,21130.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014062,JAN,9,TOTAL,99,2023-01-01,82.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014063,JAN,9,TOTAL,99,2023-01-01,4590.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014064,JAN,9,TOTAL,99,2023-01-01,195.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014065,JAN,9,TOTAL,99,2023-01-01,4528.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014066,JAN,9,TOTAL,99,2023-01-01,8848.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014067,JAN,9,TOTAL,99,2023-01-01,734.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014068,JAN,9,TOTAL,99,2023-01-01,620.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014069,JAN,9,TOTAL,99,2023-01-01,2850.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014070,JAN,9,TOTAL,99,2023-01-01,2025.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014071,JAN,9,TOTAL,99,2023-01-01,4173.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014072,JAN,9,TOTAL,99,2023-01-01,3585.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014073,JAN,9,TOTAL,99,2023-01-01,2490.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014074,JAN,9,TOTAL,99,2023-01-01,839.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014075,JAN,9,TOTAL,99,2023-01-01,1065.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014076,JAN,9,TOTAL,99,2023-01-01,200.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014077,JAN,9,TOTAL,99,2023-01-01,948.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,014078,JAN,9,TOTAL,99,2023-01-01,2991.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015002,JAN,9,TOTAL,99,2023-01-01,32492.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015005,JAN,9,TOTAL,99,2023-01-01,4735.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015007,JAN,9,TOTAL,99,2023-01-01,6771.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015009,JAN,9,TOTAL,99,2023-01-01,19556.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015010,JAN,9,TOTAL,99,2023-01-01,12367.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015011,JAN,9,TOTAL,99,2023-01-01,9236.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015012,JAN,9,TOTAL,99,2023-01-01,17235.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015014,JAN,9,TOTAL,99,2023-01-01,3681.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015015,JAN,9,TOTAL,99,2023-01-01,7980.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015016,JAN,9,TOTAL,99,2023-01-01,3828.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015019,JAN,9,TOTAL,99,2023-01-01,2950.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015022,JAN,9,TOTAL,99,2023-01-01,2052.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015024,JAN,9,TOTAL,99,2023-01-01,7095.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015026,JAN,9,TOTAL,99,2023-01-01,4113.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015027,JAN,9,TOTAL,99,2023-01-01,36279.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015032,JAN,9,TOTAL,99,2023-01-01,26073.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015035,JAN,9,TOTAL,99,2023-01-01,2479.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015036,JAN,9,TOTAL,99,2023-01-01,26852.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015038,JAN,9,TOTAL,99,2023-01-01,4600.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015040,JAN,9,TOTAL,99,2023-01-01,8375.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015041,JAN,9,TOTAL,99,2023-01-01,14025.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015042,JAN,9,TOTAL,99,2023-01-01,1210.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015044,JAN,9,TOTAL,99,2023-01-01,7133.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015046,JAN,9,TOTAL,99,2023-01-01,12515.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015050,JAN,9,TOTAL,99,2023-01-01,4135.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015051,JAN,9,TOTAL,99,2023-01-01,15725.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015055,JAN,9,TOTAL,99,2023-01-01,3942.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015058,JAN,9,TOTAL,99,2023-01-01,5560.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015059,JAN,9,TOTAL,99,2023-01-01,19283.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015060,JAN,9,TOTAL,99,2023-01-01,13961.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015061,JAN,9,TOTAL,99,2023-01-01,1915.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015062,JAN,9,TOTAL,99,2023-01-01,10835.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015070,JAN,9,TOTAL,99,2023-01-01,34893.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015071,JAN,9,TOTAL,99,2023-01-01,5145.0,,,FILTER__ITC4,,,,,,,
IT1:22_289(1.0),A,015072,JAN,9,TOTAL,99,2023-01-01,14918.0,,,FILTER__ITC4,,,,,,,
