DATAFLOW,FREQ,REF_AREA,DATA_TYPE,PROF_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_PROF_STATUS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG1,121,SPECPRACT,2017-01-01,33.4,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG1,121,TPHYS,2017-01-01,43.75,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,ANEST,2017-01-01,2.24,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,MIDW,2017-01-01,3.43,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,MMG,2017-01-01,7.42,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,NURS,2017-01-01,54.55,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,PAEDIA,2017-01-01,3.52,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,PHARM,2017-01-01,13.76,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,SPECPRACT,2017-01-01,34.4,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,TPHYS,2017-01-01,49.02,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,ANEST,2018-01-01,2.17,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,MIDW,2018-01-01,2.81,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,MMG,2018-01-01,7.18,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,NURS,2018-01-01,57.94,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,PAEDIA,2018-01-01,2.83,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,PHARM,2018-01-01,12.02,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,SPECPRACT,2018-01-01,31.26,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,TPHYS,2018-01-01,40.13,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,ANEST,2018-01-01,2.15,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,MIDW,2018-01-01,2.72,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,MMG,2018-01-01,6.54,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,NURS,2018-01-01,56.46,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,PAEDIA,2018-01-01,2.52,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,PHARM,2018-01-01,12.88,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,SPECPRACT,2018-01-01,29.97,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,TPHYS,2018-01-01,37.76,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,ANEST,2018-01-01,2.27,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,MIDW,2018-01-01,2.64,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,MMG,2018-01-01,6.93,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,NURS,2018-01-01,59.23,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,PAEDIA,2018-01-01,2.24,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,PHARM,2018-01-01,14.79,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,SPECPRACT,2018-01-01,28.34,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,TPHYS,2018-01-01,36.8,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,ANEST,2018-01-01,2.78,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,MIDW,2018-01-01,3.97,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,MMG,2018-01-01,6.75,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,NURS,2018-01-01,67.89,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,PAEDIA,2018-01-01,2.7,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,PHARM,2018-01-01,10.16,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,SPECPRACT,2018-01-01,27.87,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,TPHYS,2018-01-01,35.5,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,ANEST,2018-01-01,2.75,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,MIDW,2018-01-01,2.26,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,MMG,2018-01-01,7.47,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,NURS,2018-01-01,70.32,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,PAEDIA,2018-01-01,2.67,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,PHARM,2018-01-01,14.71,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,SPECPRACT,2018-01-01,36.32,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,TPHYS,2018-01-01,45.56,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,ANEST,2018-01-01,2.0,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,MIDW,2018-01-01,2.81,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,MMG,2018-01-01,6.22,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,NURS,2018-01-01,52.98,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,PAEDIA,2018-01-01,2.61,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,PHARM,2018-01-01,11.8,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,SPECPRACT,2018-01-01,29.73,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,TPHYS,2018-01-01,37.01,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,ANEST,2018-01-01,2.14,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,MIDW,2018-01-01,2.83,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,MMG,2018-01-01,6.54,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,NURS,2018-01-01,60.08,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,PAEDIA,2018-01-01,2.55,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,PHARM,2018-01-01,12.87,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,SPECPRACT,2018-01-01,29.77,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,TPHYS,2018-01-01,37.76,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,ANEST,2018-01-01,2.13,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,MIDW,2018-01-01,2.98,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,MMG,2018-01-01,6.55,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,NURS,2018-01-01,65.07,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,PAEDIA,2018-01-01,2.59,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,PHARM,2018-01-01,12.86,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,SPECPRACT,2018-01-01,29.49,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,TPHYS,2018-01-01,37.76,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,ANEST,2018-01-01,2.29,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,MIDW,2018-01-01,3.56,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,MMG,2018-01-01,5.24,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,NURS,2018-01-01,76.44,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,PAEDIA,2018-01-01,2.55,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,PHARM,2018-01-01,5.22,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,SPECPRACT,2018-01-01,26.36,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,TPHYS,2018-01-01,32.32,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,ANEST,2018-01-01,2.17,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,MIDW,2018-01-01,4.48,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,MMG,2018-01-01,6.52,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,NURS,2018-01-01,65.16,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,PAEDIA,2018-01-01,2.36,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,PHARM,2018-01-01,11.64,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,SPECPRACT,2018-01-01,24.41,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,TPHYS,2018-01-01,32.9,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,ANEST,2018-01-01,1.97,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,MIDW,2018-01-01,2.54,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,MMG,2018-01-01,6.51,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,NURS,2018-01-01,64.19,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,PAEDIA,2018-01-01,2.34,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,PHARM,2018-01-01,12.3,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,SPECPRACT,2018-01-01,26.44,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,TPHYS,2018-01-01,34.43,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,ANEST,2018-01-01,2.78,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,MIDW,2018-01-01,3.2,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,MMG,2018-01-01,6.99,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,NURS,2018-01-01,69.04,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,PAEDIA,2018-01-01,2.51,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,PHARM,2018-01-01,14.01,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,SPECPRACT,2018-01-01,31.74,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,TPHYS,2018-01-01,40.42,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,ANEST,2018-01-01,2.1,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,MIDW,2018-01-01,3.15,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,MMG,2018-01-01,6.63,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,NURS,2018-01-01,63.6,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,PAEDIA,2018-01-01,2.92,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,PHARM,2018-01-01,14.2,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,SPECPRACT,2018-01-01,33.2,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,TPHYS,2018-01-01,41.94,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,ANEST,2018-01-01,2.23,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,MIDW,2018-01-01,4.02,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,MMG,2018-01-01,5.89,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,NURS,2018-01-01,70.72,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,PAEDIA,2018-01-01,2.45,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,PHARM,2018-01-01,8.48,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,SPECPRACT,2018-01-01,25.37,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,TPHYS,2018-01-01,32.61,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,ANEST,2018-01-01,2.27,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,MIDW,2018-01-01,3.03,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,MMG,2018-01-01,7.54,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,NURS,2018-01-01,60.88,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,PAEDIA,2018-01-01,3.07,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,PHARM,2018-01-01,11.96,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,SPECPRACT,2018-01-01,35.19,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,TPHYS,2018-01-01,44.6,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,ANEST,2018-01-01,2.18,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,MIDW,2018-01-01,3.18,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,MMG,2018-01-01,7.14,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,NURS,2018-01-01,64.83,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,PAEDIA,2018-01-01,3.11,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,PHARM,2018-01-01,12.3,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,SPECPRACT,2018-01-01,34.51,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,TPHYS,2018-01-01,44.12,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,ANEST,2018-01-01,2.25,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,MIDW,2018-01-01,4.46,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,MMG,2018-01-01,8.08,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,NURS,2018-01-01,69.71,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,PAEDIA,2018-01-01,2.93,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,PHARM,2018-01-01,14.54,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,SPECPRACT,2018-01-01,34.64,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,TPHYS,2018-01-01,45.07,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,ANEST,2018-01-01,1.96,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,MIDW,2018-01-01,3.43,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,MMG,2018-01-01,7.25,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,NURS,2018-01-01,61.84,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,PAEDIA,2018-01-01,2.36,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,PHARM,2018-01-01,14.82,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,SPECPRACT,2018-01-01,28.66,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,TPHYS,2018-01-01,37.7,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,ANEST,2018-01-01,2.4,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,MIDW,2018-01-01,2.62,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,MMG,2018-01-01,7.8,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,NURS,2018-01-01,56.76,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,PAEDIA,2018-01-01,3.25,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,PHARM,2018-01-01,10.6,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,SPECPRACT,2018-01-01,37.43,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,TPHYS,2018-01-01,46.67,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,ANEST,2018-01-01,2.01,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,MIDW,2018-01-01,2.66,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,MMG,2018-01-01,7.79,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,NURS,2018-01-01,53.06,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,PAEDIA,2018-01-01,2.96,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,PHARM,2018-01-01,10.53,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,SPECPRACT,2018-01-01,29.29,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,TPHYS,2018-01-01,38.82,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,ANEST,2018-01-01,2.26,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,MIDW,2018-01-01,2.55,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,MMG,2018-01-01,8.37,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,NURS,2018-01-01,64.06,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,PAEDIA,2018-01-01,3.01,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,PHARM,2018-01-01,14.4,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,SPECPRACT,2018-01-01,32.28,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,TPHYS,2018-01-01,43.1,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF2,121,ANEST,2018-01-01,1.97,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF2,121,MIDW,2018-01-01,3.7,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF2,121,MMG,2018-01-01,8.78,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF2,121,NURS,2018-01-01,72.58,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF2,121,PAEDIA,2018-01-01,2.06,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF2,121,PHARM,2018-01-01,15.76,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF2,121,SPECPRACT,2018-01-01,28.93,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF2,121,TPHYS,2018-01-01,41.19,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF3,121,ANEST,2018-01-01,1.95,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF3,121,MIDW,2018-01-01,2.65,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF3,121,MMG,2018-01-01,7.18,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF3,121,NURS,2018-01-01,45.73,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF3,121,PAEDIA,2018-01-01,3.32,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF3,121,PHARM,2018-01-01,7.06,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF3,121,SPECPRACT,2018-01-01,29.88,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF3,121,TPHYS,2018-01-01,38.71,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF4,121,ANEST,2018-01-01,2.09,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF4,121,MIDW,2018-01-01,2.77,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF4,121,MMG,2018-01-01,8.21,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF4,121,NURS,2018-01-01,59.15,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF4,121,PAEDIA,2018-01-01,2.76,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF4,121,PHARM,2018-01-01,11.63,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF4,121,SPECPRACT,2018-01-01,28.49,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF4,121,TPHYS,2018-01-01,37.88,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF5,121,ANEST,2018-01-01,2.16,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF5,121,MIDW,2018-01-01,2.98,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF5,121,MMG,2018-01-01,8.54,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF5,121,NURS,2018-01-01,64.61,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF5,121,PAEDIA,2018-01-01,2.16,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF5,121,PHARM,2018-01-01,14.0,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF5,121,SPECPRACT,2018-01-01,24.89,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF5,121,TPHYS,2018-01-01,35.33,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF6,121,ANEST,2018-01-01,1.81,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF6,121,MIDW,2018-01-01,2.3,,,,,,,,,
