DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,AT,2018-01-01,31976.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,BE,2018-01-01,34764.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,BG,2018-01-01,2785.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,CH,2018-01-01,13042.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,CY,2018-01-01,568.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,CZ,2018-01-01,15807.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,DE,2018-01-01,241356.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,DK,2018-01-01,26159.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,EA19,2018-01-01,823160.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,EA20,2018-01-01,826840.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,EA21,2018-01-01,829626.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,EE,2018-01-01,1410.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,EL,2018-01-01,10004.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,ES,2018-01-01,72146.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,EU27_2020,2018-01-01,945064.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,FI,2018-01-01,16576.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,FR,2018-01-01,193539.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,HR,2018-01-01,3680.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,HU,2018-01-01,6323.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,IE,2018-01-01,16136.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,IS,2018-01-01,1724.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,IT,2018-01-01,119526.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,LT,2018-01-01,2175.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,LU,2018-01-01,3083.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,LV,2018-01-01,1171.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,MT,2018-01-01,673.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,NL,2018-01-01,56882.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,NO,2018-01-01,27133.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,PL,2018-01-01,23925.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,PT,2018-01-01,13256.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,RO,2018-01-01,9511.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,SE,2018-01-01,33712.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,SI,2018-01-01,2994.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,SK,2018-01-01,4918.7,p,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,AT,2018-01-01,188523.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,BE,2018-01-01,241008.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,BG,2018-01-01,20770.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,CH,2018-01-01,201896.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,CY,2018-01-01,9650.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,CZ,2018-01-01,85648.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,DE,2018-01-01,1533328.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,DK,2018-01-01,152779.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,EA19,2018-01-01,5501328.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,EA20,2018-01-01,5525281.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,EA21,2018-01-01,5546051.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,EE,2018-01-01,10263.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,EL,2018-01-01,87779.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,ES,2018-01-01,503193.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,EU27_2020,2018-01-01,6361714.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,FI,2018-01-01,122135.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,FR,2018-01-01,1327632.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,HR,2018-01-01,23953.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,HU,2018-01-01,62721.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,IE,2018-01-01,82935.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,IS,2018-01-01,9795.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,IT,2018-01-01,859018.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,LT,2018-01-01,15525.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,LU,2018-01-01,25472.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,LV,2018-01-01,11457.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,MT,2018-01-01,4716.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,NL,2018-01-01,334143.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,NO,2018-01-01,180862.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,PL,2018-01-01,206823.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,PT,2018-01-01,88725.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,RO,2018-01-01,70785.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,SE,2018-01-01,236905.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,SI,2018-01-01,20030.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,TOTAL,TE,SK,2018-01-01,35790.4,p,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,AT,2018-01-01,8.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,BE,2018-01-01,7.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,BG,2018-01-01,5.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,CH,2018-01-01,2.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,CY,2018-01-01,2.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,CZ,2018-01-01,7.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,DE,2018-01-01,7.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,DK,2018-01-01,8.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,EA19,2018-01-01,7.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,EA20,2018-01-01,7.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,EA21,2018-01-01,7.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,EE,2018-01-01,5.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,EL,2018-01-01,5.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,ES,2018-01-01,6.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,EU27_2020,2018-01-01,6.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,FI,2018-01-01,7.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,FR,2018-01-01,8.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,HR,2018-01-01,6.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,HU,2018-01-01,4.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,IE,2018-01-01,4.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,IS,2018-01-01,7.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,IT,2018-01-01,6.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,LT,2018-01-01,4.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,LU,2018-01-01,5.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,LV,2018-01-01,4.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,MT,2018-01-01,4.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,NL,2018-01-01,7.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,NO,2018-01-01,7.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,PL,2018-01-01,4.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,PT,2018-01-01,6.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,RO,2018-01-01,4.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,SE,2018-01-01,7.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,SI,2018-01-01,6.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,GF07,TE,SK,2018-01-01,5.4,p,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,AT,2018-01-01,49.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,BE,2018-01-01,52.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,BG,2018-01-01,37.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,CH,2018-01-01,32.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,CY,2018-01-01,44.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,CZ,2018-01-01,40.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,DE,2018-01-01,44.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,DK,2018-01-01,50.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,EA19,2018-01-01,47.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,EA20,2018-01-01,47.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,EA21,2018-01-01,47.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,EE,2018-01-01,38.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,EL,2018-01-01,48.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,ES,2018-01-01,41.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,EU27_2020,2018-01-01,46.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,FI,2018-01-01,52.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,FR,2018-01-01,56.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,HR,2018-01-01,45.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,HU,2018-01-01,45.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,IE,2018-01-01,24.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,IS,2018-01-01,43.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,IT,2018-01-01,48.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,LT,2018-01-01,33.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,LU,2018-01-01,42.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,LV,2018-01-01,40.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,MT,2018-01-01,34.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,NL,2018-01-01,42.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,NO,2018-01-01,47.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,PL,2018-01-01,41.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,PT,2018-01-01,43.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,RO,2018-01-01,34.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,SE,2018-01-01,50.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,SI,2018-01-01,44.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_GDP,S13,TOTAL,TE,SK,2018-01-01,39.6,p,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,AT,2018-01-01,17.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,BE,2018-01-01,14.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,BG,2018-01-01,13.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,CH,2018-01-01,6.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,CY,2018-01-01,5.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,CZ,2018-01-01,18.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,DE,2018-01-01,15.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,DK,2018-01-01,17.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,EA19,2018-01-01,15.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,EA20,2018-01-01,15.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,EA21,2018-01-01,15.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,EE,2018-01-01,13.7,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,EL,2018-01-01,11.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,ES,2018-01-01,14.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,EU27_2020,2018-01-01,14.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,FI,2018-01-01,13.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,FR,2018-01-01,14.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,HR,2018-01-01,15.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,HU,2018-01-01,10.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,IE,2018-01-01,19.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,IS,2018-01-01,17.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,IT,2018-01-01,13.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,LT,2018-01-01,14.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,LU,2018-01-01,12.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,LV,2018-01-01,10.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,MT,2018-01-01,14.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,NL,2018-01-01,17.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,NO,2018-01-01,15.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,PL,2018-01-01,11.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,PT,2018-01-01,14.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,RO,2018-01-01,13.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,SE,2018-01-01,14.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,SI,2018-01-01,15.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,PC_TOT,S13,GF07,TE,SK,2018-01-01,13.7,p,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,AT,2019-01-01,33225.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,BE,2019-01-01,35752.2,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,BG,2019-01-01,2845.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,CH,2019-01-01,14085.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,CY,2019-01-01,812.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,CZ,2019-01-01,17055.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,DE,2019-01-01,252983.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,DK,2019-01-01,26938.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,EA19,2019-01-01,854846.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,EA20,2019-01-01,858896.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,EA21,2019-01-01,861741.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,EE,2019-01-01,1578.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,EL,2019-01-01,10546.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,ES,2019-01-01,75917.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,EU27_2020,2019-01-01,983538.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,FI,2019-01-01,17195.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,FR,2019-01-01,198147.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,HR,2019-01-01,4050.1,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,HU,2019-01-01,6641.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,IE,2019-01-01,17387.3,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,IS,2019-01-01,1731.8,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,IT,2019-01-01,121075.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,LT,2019-01-01,2473.6,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,LU,2019-01-01,3233.4,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,LV,2019-01-01,1277.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,MT,2019-01-01,743.9,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,NL,2019-01-01,59868.0,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,NO,2019-01-01,28151.5,,
ESTAT:GOV_10A_EXP(1.0),27/04/26 11:00:00,A,MIO_EUR,S13,GF07,TE,PL,2019-01-01,26039.4,,
