DATAFLOW,LAST UPDATE,freq,unit,icha11_hf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,MT,2019-01-01,62.51,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,NL,2019-01-01,82.8,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,NO,2019-01-01,85.72,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,PL,2019-01-01,71.78,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,PT,2019-01-01,60.85,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,RO,2019-01-01,80.45,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,SE,2019-01-01,84.88,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,SI,2019-01-01,72.78,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,SK,2019-01-01,79.79,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF1,UK,2019-01-01,78.51,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,AT,2019-01-01,18.76,d,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,BA,2019-01-01,29.35,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,BE,2019-01-01,20.6,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,BG,2019-01-01,37.8,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,CH,2019-01-01,21.84,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,CY,2019-01-01,33.73,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,CZ,2019-01-01,14.31,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,DE,2019-01-01,12.38,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,DK,2019-01-01,13.79,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EA19,2019-01-01,15.74,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EA20,2019-01-01,15.72,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EA21,2019-01-01,15.8,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EE,2019-01-01,23.92,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EL,2019-01-01,33.64,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,ES,2019-01-01,23.85,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EU15,2019-01-01,15.55,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EU27_2007,2019-01-01,15.89,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EU27_2020,2019-01-01,15.88,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,EU28,2019-01-01,15.88,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,FI,2019-01-01,17.42,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,FR,2019-01-01,10.32,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,HR,2019-01-01,11.46,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,HU,2019-01-01,27.79,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,IE,2019-01-01,12.66,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,IS,2019-01-01,15.43,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,IT,2019-01-01,23.87,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,LI,2019-01-01,21.6,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,LT,2019-01-01,32.27,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,LU,2019-01-01,9.59,b,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,LV,2019-01-01,35.11,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,MT,2019-01-01,34.13,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,NL,2019-01-01,10.42,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,NO,2019-01-01,13.92,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,PL,2019-01-01,20.09,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,PT,2019-01-01,30.61,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,RO,2019-01-01,18.88,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,SE,2019-01-01,13.92,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,SI,2019-01-01,11.66,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,SK,2019-01-01,19.16,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,HF3,UK,2019-01-01,15.87,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,AT,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,BA,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,BE,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,BG,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,CH,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,CY,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,CZ,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,DE,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,DK,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EA19,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EA20,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EA21,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EE,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EL,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,ES,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EU15,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EU27_2007,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EU27_2020,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,EU28,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,FI,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,FR,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,HR,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,HU,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,IE,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,IS,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,IT,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,LI,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,LT,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,LU,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,LV,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,MT,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,NL,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,NO,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,PL,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,PT,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,RO,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,SE,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,SI,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,SK,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_CHE,TOT_HF,UK,2019-01-01,100.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,AT,2019-01-01,7.91,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,BA,2019-01-01,6.27,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,BE,2019-01-01,8.08,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,BG,2019-01-01,4.32,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,CH,2019-01-01,7.57,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,CY,2019-01-01,3.79,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,CZ,2019-01-01,6.36,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,DE,2019-01-01,9.67,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,DK,2019-01-01,8.53,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,EA19,2019-01-01,8.06,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,EA20,2019-01-01,8.05,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,EA21,2019-01-01,8.03,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,EE,2019-01-01,4.95,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,EL,2019-01-01,4.99,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,ES,2019-01-01,6.4,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,EU15,2019-01-01,8.2,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,EU27_2020,2019-01-01,7.83,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,EU28,2019-01-01,7.91,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,FI,2019-01-01,7.18,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,FR,2019-01-01,9.26,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,HR,2019-01-01,5.56,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,HU,2019-01-01,4.29,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,IE,2019-01-01,4.89,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,IS,2019-01-01,7.08,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,IT,2019-01-01,6.31,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,LI,2019-01-01,3.76,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,LT,2019-01-01,4.61,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,LU,2019-01-01,4.64,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,LV,2019-01-01,4.13,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,MT,2019-01-01,5.56,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,NL,2019-01-01,8.23,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,NO,2019-01-01,8.95,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,PL,2019-01-01,4.59,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,PT,2019-01-01,5.79,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,RO,2019-01-01,4.61,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,SE,2019-01-01,9.3,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,SI,2019-01-01,6.23,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,SK,2019-01-01,5.51,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF1,UK,2019-01-01,7.97,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,AT,2019-01-01,1.99,d,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,BA,2019-01-01,2.62,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,BE,2019-01-01,2.24,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,BG,2019-01-01,2.7,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,CH,2019-01-01,2.44,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,CY,2019-01-01,2.36,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,CZ,2019-01-01,1.07,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,DE,2019-01-01,1.41,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,DK,2019-01-01,1.4,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,EA19,2019-01-01,1.6,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,EA20,2019-01-01,1.6,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,EA21,2019-01-01,1.6,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,EE,2019-01-01,1.59,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,EL,2019-01-01,2.73,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,ES,2019-01-01,2.2,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,EU15,2019-01-01,1.59,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,EU27_2020,2019-01-01,1.57,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,EU28,2019-01-01,1.57,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,FI,2019-01-01,1.61,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,FR,2019-01-01,1.15,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,HR,2019-01-01,0.78,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,HU,2019-01-01,1.74,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,IE,2019-01-01,0.84,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,IS,2019-01-01,1.32,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,IT,2019-01-01,2.06,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,LI,2019-01-01,1.25,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,LT,2019-01-01,2.24,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,LU,2019-01-01,0.52,b,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,LV,2019-01-01,2.41,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,MT,2019-01-01,3.04,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,NL,2019-01-01,1.04,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,NO,2019-01-01,1.45,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,PL,2019-01-01,1.28,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,PT,2019-01-01,2.91,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,RO,2019-01-01,1.08,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,SE,2019-01-01,1.53,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,SI,2019-01-01,1.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,SK,2019-01-01,1.32,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,HF3,UK,2019-01-01,1.61,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,AT,2019-01-01,10.63,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,BA,2019-01-01,8.93,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,BE,2019-01-01,10.86,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,BG,2019-01-01,7.13,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,CH,2019-01-01,11.16,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,CY,2019-01-01,7.0,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,CZ,2019-01-01,7.49,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,DE,2019-01-01,11.42,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,DK,2019-01-01,10.18,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,EA19,2019-01-01,10.17,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,EA20,2019-01-01,10.15,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,EA21,2019-01-01,10.14,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,EE,2019-01-01,6.65,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,EL,2019-01-01,8.12,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,ES,2019-01-01,9.22,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,EU15,2019-01-01,10.31,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,EU27_2020,2019-01-01,9.87,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,EU28,2019-01-01,9.97,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,FI,2019-01-01,9.22,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,FR,2019-01-01,11.17,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,HR,2019-01-01,6.79,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,HU,2019-01-01,6.25,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,IE,2019-01-01,6.62,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,IS,2019-01-01,8.53,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,IT,2019-01-01,8.62,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,LI,2019-01-01,5.78,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,LT,2019-01-01,6.94,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,LU,2019-01-01,5.47,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,LV,2019-01-01,6.86,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,MT,2019-01-01,8.89,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,NL,2019-01-01,9.94,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,NO,2019-01-01,10.44,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,PL,2019-01-01,6.39,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,PT,2019-01-01,9.51,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,RO,2019-01-01,5.74,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,SE,2019-01-01,10.96,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,SI,2019-01-01,8.57,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,SK,2019-01-01,6.91,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PC_GDP,TOT_HF,UK,2019-01-01,10.15,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PPS_HAB,HF1,AT,2019-01-01,2979.54,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PPS_HAB,HF1,BE,2019-01-01,2877.44,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PPS_HAB,HF1,BG,2019-01-01,808.42,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PPS_HAB,HF1,CH,2019-01-01,3321.28,,
ESTAT:HLTH_SHA11_HF(1.0),08/05/26 11:00:00,A,PPS_HAB,HF1,CY,2019-01-01,1055.02,,
