"Regione","Regione_Cod","Provincia","Provincia_Cod","Comune_Cod","Comune","Cognome","Nome","Voti"
"VENETO",5,"BELLUNO","BELLUNO",615,"VAL DI ZOLDO","SZUMSKI","RICCARDO",106
"VENETO",5,"BELLUNO","BELLUNO",615,"VAL DI ZOLDO","RIZZO","MARCO",18
"VENETO",5,"BELLUNO","BELLUNO",615,"VAL DI ZOLDO","BUI","FABIO",3
"VENETO",5,"BELLUNO","BELLUNO",620,"VALLADA AGORDINA","STEFANI","ALBERTO",124
"VENETO",5,"BELLUNO","BELLUNO",620,"VALLADA AGORDINA","MANILDO","GIOVANNI",61
"VENETO",5,"BELLUNO","BELLUNO",620,"VALLADA AGORDINA","SZUMSKI","RICCARDO",9
"VENETO",5,"BELLUNO","BELLUNO",620,"VALLADA AGORDINA","RIZZO","MARCO",5
"VENETO",5,"BELLUNO","BELLUNO",620,"VALLADA AGORDINA","BUI","FABIO",1
"VENETO",5,"BELLUNO","BELLUNO",630,"VALLE DI CADORE","STEFANI","ALBERTO",432
"VENETO",5,"BELLUNO","BELLUNO",630,"VALLE DI CADORE","MANILDO","GIOVANNI",135
"VENETO",5,"BELLUNO","BELLUNO",630,"VALLE DI CADORE","SZUMSKI","RICCARDO",88
"VENETO",5,"BELLUNO","BELLUNO",630,"VALLE DI CADORE","RIZZO","MARCO",12
"VENETO",5,"BELLUNO","BELLUNO",630,"VALLE DI CADORE","BUI","FABIO",2
"VENETO",5,"BELLUNO","BELLUNO",650,"VIGO DI CADORE","STEFANI","ALBERTO",498
"VENETO",5,"BELLUNO","BELLUNO",650,"VIGO DI CADORE","MANILDO","GIOVANNI",114
"VENETO",5,"BELLUNO","BELLUNO",650,"VIGO DI CADORE","SZUMSKI","RICCARDO",34
"VENETO",5,"BELLUNO","BELLUNO",650,"VIGO DI CADORE","RIZZO","MARCO",12
"VENETO",5,"BELLUNO","BELLUNO",650,"VIGO DI CADORE","BUI","FABIO",2
"VENETO",5,"BELLUNO","BELLUNO",660,"VODO CADORE","STEFANI","ALBERTO",240
"VENETO",5,"BELLUNO","BELLUNO",660,"VODO CADORE","MANILDO","GIOVANNI",51
"VENETO",5,"BELLUNO","BELLUNO",660,"VODO CADORE","SZUMSKI","RICCARDO",30
"VENETO",5,"BELLUNO","BELLUNO",660,"VODO CADORE","RIZZO","MARCO",3
"VENETO",5,"BELLUNO","BELLUNO",660,"VODO CADORE","BUI","FABIO",1
"VENETO",5,"BELLUNO","BELLUNO",670,"VOLTAGO AGORDINO","STEFANI","ALBERTO",240
"VENETO",5,"BELLUNO","BELLUNO",670,"VOLTAGO AGORDINO","MANILDO","GIOVANNI",73
"VENETO",5,"BELLUNO","BELLUNO",670,"VOLTAGO AGORDINO","SZUMSKI","RICCARDO",9
"VENETO",5,"BELLUNO","BELLUNO",670,"VOLTAGO AGORDINO","RIZZO","MARCO",4
"VENETO",5,"BELLUNO","BELLUNO",670,"VOLTAGO AGORDINO","BUI","FABIO",0
"VENETO",5,"BELLUNO","BELLUNO",690,"ZOPPE' DI CADORE","STEFANI","ALBERTO",81
"VENETO",5,"BELLUNO","BELLUNO",690,"ZOPPE' DI CADORE","MANILDO","GIOVANNI",23
"VENETO",5,"BELLUNO","BELLUNO",690,"ZOPPE' DI CADORE","SZUMSKI","RICCARDO",4
"VENETO",5,"BELLUNO","BELLUNO",690,"ZOPPE' DI CADORE","BUI","FABIO",0
"VENETO",5,"BELLUNO","BELLUNO",690,"ZOPPE' DI CADORE","RIZZO","MARCO",0
"VENETO",5,"PADOVA","PADOVA",10,"ABANO TERME","STEFANI","ALBERTO",5044
"VENETO",5,"PADOVA","PADOVA",10,"ABANO TERME","MANILDO","GIOVANNI",2721
"VENETO",5,"PADOVA","PADOVA",10,"ABANO TERME","SZUMSKI","RICCARDO",251
"VENETO",5,"PADOVA","PADOVA",10,"ABANO TERME","RIZZO","MARCO",108
"VENETO",5,"PADOVA","PADOVA",10,"ABANO TERME","BUI","FABIO",37
"VENETO",5,"PADOVA","PADOVA",20,"AGNA","STEFANI","ALBERTO",967
"VENETO",5,"PADOVA","PADOVA",20,"AGNA","MANILDO","GIOVANNI",225
"VENETO",5,"PADOVA","PADOVA",20,"AGNA","SZUMSKI","RICCARDO",28
"VENETO",5,"PADOVA","PADOVA",20,"AGNA","RIZZO","MARCO",12
"VENETO",5,"PADOVA","PADOVA",20,"AGNA","BUI","FABIO",6
"VENETO",5,"PADOVA","PADOVA",30,"ALBIGNASEGO","STEFANI","ALBERTO",8520
"VENETO",5,"PADOVA","PADOVA",30,"ALBIGNASEGO","MANILDO","GIOVANNI",3742
"VENETO",5,"PADOVA","PADOVA",30,"ALBIGNASEGO","SZUMSKI","RICCARDO",310
"VENETO",5,"PADOVA","PADOVA",30,"ALBIGNASEGO","RIZZO","MARCO",112
"VENETO",5,"PADOVA","PADOVA",30,"ALBIGNASEGO","BUI","FABIO",72
"VENETO",5,"PADOVA","PADOVA",40,"ANGUILLARA VENETA","STEFANI","ALBERTO",1079
"VENETO",5,"PADOVA","PADOVA",40,"ANGUILLARA VENETA","MANILDO","GIOVANNI",378
"VENETO",5,"PADOVA","PADOVA",40,"ANGUILLARA VENETA","SZUMSKI","RICCARDO",43
"VENETO",5,"PADOVA","PADOVA",40,"ANGUILLARA VENETA","RIZZO","MARCO",17
"VENETO",5,"PADOVA","PADOVA",40,"ANGUILLARA VENETA","BUI","FABIO",6
"VENETO",5,"PADOVA","PADOVA",50,"ARQUA' PETRARCA","STEFANI","ALBERTO",598
"VENETO",5,"PADOVA","PADOVA",50,"ARQUA' PETRARCA","MANILDO","GIOVANNI",178
"VENETO",5,"PADOVA","PADOVA",50,"ARQUA' PETRARCA","SZUMSKI","RICCARDO",23
"VENETO",5,"PADOVA","PADOVA",50,"ARQUA' PETRARCA","RIZZO","MARCO",9
"VENETO",5,"PADOVA","PADOVA",50,"ARQUA' PETRARCA","BUI","FABIO",5
"VENETO",5,"PADOVA","PADOVA",60,"ARRE","STEFANI","ALBERTO",611
"VENETO",5,"PADOVA","PADOVA",60,"ARRE","MANILDO","GIOVANNI",214
"VENETO",5,"PADOVA","PADOVA",60,"ARRE","SZUMSKI","RICCARDO",33
"VENETO",5,"PADOVA","PADOVA",60,"ARRE","RIZZO","MARCO",8
"VENETO",5,"PADOVA","PADOVA",60,"ARRE","BUI","FABIO",4
"VENETO",5,"PADOVA","PADOVA",70,"ARZERGRANDE","STEFANI","ALBERTO",1502
"VENETO",5,"PADOVA","PADOVA",70,"ARZERGRANDE","MANILDO","GIOVANNI",553
"VENETO",5,"PADOVA","PADOVA",70,"ARZERGRANDE","SZUMSKI","RICCARDO",80
"VENETO",5,"PADOVA","PADOVA",70,"ARZERGRANDE","RIZZO","MARCO",27
"VENETO",5,"PADOVA","PADOVA",70,"ARZERGRANDE","BUI","FABIO",9
"VENETO",5,"PADOVA","PADOVA",80,"BAGNOLI DI SOPRA","STEFANI","ALBERTO",875
"VENETO",5,"PADOVA","PADOVA",80,"BAGNOLI DI SOPRA","MANILDO","GIOVANNI",312
"VENETO",5,"PADOVA","PADOVA",80,"BAGNOLI DI SOPRA","SZUMSKI","RICCARDO",44
"VENETO",5,"PADOVA","PADOVA",80,"BAGNOLI DI SOPRA","RIZZO","MARCO",17
"VENETO",5,"PADOVA","PADOVA",80,"BAGNOLI DI SOPRA","BUI","FABIO",3
"VENETO",5,"PADOVA","PADOVA",90,"BAONE","STEFANI","ALBERTO",834
"VENETO",5,"PADOVA","PADOVA",90,"BAONE","MANILDO","GIOVANNI",515
"VENETO",5,"PADOVA","PADOVA",90,"BAONE","SZUMSKI","RICCARDO",47
"VENETO",5,"PADOVA","PADOVA",90,"BAONE","RIZZO","MARCO",18
"VENETO",5,"PADOVA","PADOVA",90,"BAONE","BUI","FABIO",6
"VENETO",5,"PADOVA","PADOVA",100,"BARBONA","STEFANI","ALBERTO",187
"VENETO",5,"PADOVA","PADOVA",100,"BARBONA","MANILDO","GIOVANNI",39
"VENETO",5,"PADOVA","PADOVA",100,"BARBONA","SZUMSKI","RICCARDO",19
"VENETO",5,"PADOVA","PADOVA",100,"BARBONA","RIZZO","MARCO",3
"VENETO",5,"PADOVA","PADOVA",100,"BARBONA","BUI","FABIO",0
"VENETO",5,"PADOVA","PADOVA",110,"BATTAGLIA TERME","STEFANI","ALBERTO",850
"VENETO",5,"PADOVA","PADOVA",110,"BATTAGLIA TERME","MANILDO","GIOVANNI",575
"VENETO",5,"PADOVA","PADOVA",110,"BATTAGLIA TERME","SZUMSKI","RICCARDO",32
"VENETO",5,"PADOVA","PADOVA",110,"BATTAGLIA TERME","RIZZO","MARCO",20
"VENETO",5,"PADOVA","PADOVA",110,"BATTAGLIA TERME","BUI","FABIO",11
"VENETO",5,"PADOVA","PADOVA",120,"BOARA PISANI","STEFANI","ALBERTO",698
"VENETO",5,"PADOVA","PADOVA",120,"BOARA PISANI","MANILDO","GIOVANNI",181
"VENETO",5,"PADOVA","PADOVA",120,"BOARA PISANI","SZUMSKI","RICCARDO",24
"VENETO",5,"PADOVA","PADOVA",120,"BOARA PISANI","RIZZO","MARCO",10
"VENETO",5,"PADOVA","PADOVA",120,"BOARA PISANI","BUI","FABIO",2
"VENETO",5,"PADOVA","PADOVA",125,"BORGO VENETO","STEFANI","ALBERTO",1828
"VENETO",5,"PADOVA","PADOVA",125,"BORGO VENETO","MANILDO","GIOVANNI",511
"VENETO",5,"PADOVA","PADOVA",125,"BORGO VENETO","SZUMSKI","RICCARDO",103
"VENETO",5,"PADOVA","PADOVA",125,"BORGO VENETO","RIZZO","MARCO",33
"VENETO",5,"PADOVA","PADOVA",125,"BORGO VENETO","BUI","FABIO",32
"VENETO",5,"PADOVA","PADOVA",130,"BORGORICCO","STEFANI","ALBERTO",3499
"VENETO",5,"PADOVA","PADOVA",130,"BORGORICCO","MANILDO","GIOVANNI",607
"VENETO",5,"PADOVA","PADOVA",130,"BORGORICCO","SZUMSKI","RICCARDO",147
"VENETO",5,"PADOVA","PADOVA",130,"BORGORICCO","BUI","FABIO",25
"VENETO",5,"PADOVA","PADOVA",130,"BORGORICCO","RIZZO","MARCO",21
"VENETO",5,"PADOVA","PADOVA",140,"BOVOLENTA","STEFANI","ALBERTO",1016
"VENETO",5,"PADOVA","PADOVA",140,"BOVOLENTA","MANILDO","GIOVANNI",324
"VENETO",5,"PADOVA","PADOVA",140,"BOVOLENTA","SZUMSKI","RICCARDO",45
"VENETO",5,"PADOVA","PADOVA",140,"BOVOLENTA","RIZZO","MARCO",9
"VENETO",5,"PADOVA","PADOVA",140,"BOVOLENTA","BUI","FABIO",6
"VENETO",5,"PADOVA","PADOVA",150,"BRUGINE","STEFANI","ALBERTO",2236
"VENETO",5,"PADOVA","PADOVA",150,"BRUGINE","MANILDO","GIOVANNI",719
"VENETO",5,"PADOVA","PADOVA",150,"BRUGINE","SZUMSKI","RICCARDO",160
"VENETO",5,"PADOVA","PADOVA",150,"BRUGINE","RIZZO","MARCO",26
"VENETO",5,"PADOVA","PADOVA",150,"BRUGINE","BUI","FABIO",12
"VENETO",5,"PADOVA","PADOVA",160,"CADONEGHE","STEFANI","ALBERTO",3514
"VENETO",5,"PADOVA","PADOVA",160,"CADONEGHE","MANILDO","GIOVANNI",2490
"VENETO",5,"PADOVA","PADOVA",160,"CADONEGHE","SZUMSKI","RICCARDO",226
"VENETO",5,"PADOVA","PADOVA",160,"CADONEGHE","RIZZO","MARCO",93
"VENETO",5,"PADOVA","PADOVA",160,"CADONEGHE","BUI","FABIO",45
"VENETO",5,"PADOVA","PADOVA",170,"CAMPODARSEGO","STEFANI","ALBERTO",4663
"VENETO",5,"PADOVA","PADOVA",170,"CAMPODARSEGO","MANILDO","GIOVANNI",1199
"VENETO",5,"PADOVA","PADOVA",170,"CAMPODARSEGO","SZUMSKI","RICCARDO",270
"VENETO",5,"PADOVA","PADOVA",170,"CAMPODARSEGO","BUI","FABIO",73
"VENETO",5,"PADOVA","PADOVA",170,"CAMPODARSEGO","RIZZO","MARCO",56
"VENETO",5,"PADOVA","PADOVA",180,"CAMPODORO","STEFANI","ALBERTO",905
"VENETO",5,"PADOVA","PADOVA",180,"CAMPODORO","MANILDO","GIOVANNI",201
"VENETO",5,"PADOVA","PADOVA",180,"CAMPODORO","SZUMSKI","RICCARDO",47
"VENETO",5,"PADOVA","PADOVA",180,"CAMPODORO","RIZZO","MARCO",12
"VENETO",5,"PADOVA","PADOVA",180,"CAMPODORO","BUI","FABIO",11
"VENETO",5,"PADOVA","PADOVA",190,"CAMPOSAMPIERO","STEFANI","ALBERTO",3033
"VENETO",5,"PADOVA","PADOVA",190,"CAMPOSAMPIERO","MANILDO","GIOVANNI",1354
"VENETO",5,"PADOVA","PADOVA",190,"CAMPOSAMPIERO","SZUMSKI","RICCARDO",189
"VENETO",5,"PADOVA","PADOVA",190,"CAMPOSAMPIERO","BUI","FABIO",122
"VENETO",5,"PADOVA","PADOVA",190,"CAMPOSAMPIERO","RIZZO","MARCO",30
"VENETO",5,"PADOVA","PADOVA",200,"CAMPO SAN MARTINO","STEFANI","ALBERTO",1665
"VENETO",5,"PADOVA","PADOVA",200,"CAMPO SAN MARTINO","MANILDO","GIOVANNI",458
"VENETO",5,"PADOVA","PADOVA",200,"CAMPO SAN MARTINO","SZUMSKI","RICCARDO",253
"VENETO",5,"PADOVA","PADOVA",200,"CAMPO SAN MARTINO","RIZZO","MARCO",20
"VENETO",5,"PADOVA","PADOVA",200,"CAMPO SAN MARTINO","BUI","FABIO",16
"VENETO",5,"PADOVA","PADOVA",210,"CANDIANA","STEFANI","ALBERTO",746
"VENETO",5,"PADOVA","PADOVA",210,"CANDIANA","MANILDO","GIOVANNI",162
"VENETO",5,"PADOVA","PADOVA",210,"CANDIANA","SZUMSKI","RICCARDO",36
"VENETO",5,"PADOVA","PADOVA",210,"CANDIANA","RIZZO","MARCO",9
"VENETO",5,"PADOVA","PADOVA",210,"CANDIANA","BUI","FABIO",2
"VENETO",5,"PADOVA","PADOVA",230,"CARMIGNANO DI BRENTA","STEFANI","ALBERTO",3167
"VENETO",5,"PADOVA","PADOVA",230,"CARMIGNANO DI BRENTA","MANILDO","GIOVANNI",559
"VENETO",5,"PADOVA","PADOVA",230,"CARMIGNANO DI BRENTA","SZUMSKI","RICCARDO",117
"VENETO",5,"PADOVA","PADOVA",230,"CARMIGNANO DI BRENTA","RIZZO","MARCO",25
"VENETO",5,"PADOVA","PADOVA",230,"CARMIGNANO DI BRENTA","BUI","FABIO",9
"VENETO",5,"PADOVA","PADOVA",260,"CARTURA","STEFANI","ALBERTO",1359
"VENETO",5,"PADOVA","PADOVA",260,"CARTURA","MANILDO","GIOVANNI",502
"VENETO",5,"PADOVA","PADOVA",260,"CARTURA","SZUMSKI","RICCARDO",47
"VENETO",5,"PADOVA","PADOVA",260,"CARTURA","RIZZO","MARCO",29
"VENETO",5,"PADOVA","PADOVA",260,"CARTURA","BUI","FABIO",5
"VENETO",5,"PADOVA","PADOVA",270,"CASALE DI SCODOSIA","STEFANI","ALBERTO",1239
"VENETO",5,"PADOVA","PADOVA",270,"CASALE DI SCODOSIA","MANILDO","GIOVANNI",301
"VENETO",5,"PADOVA","PADOVA",270,"CASALE DI SCODOSIA","SZUMSKI","RICCARDO",70
"VENETO",5,"PADOVA","PADOVA",270,"CASALE DI SCODOSIA","RIZZO","MARCO",16
"VENETO",5,"PADOVA","PADOVA",270,"CASALE DI SCODOSIA","BUI","FABIO",10
"VENETO",5,"PADOVA","PADOVA",280,"CASALSERUGO","STEFANI","ALBERTO",2218
"VENETO",5,"PADOVA","PADOVA",280,"CASALSERUGO","MANILDO","GIOVANNI",433
"VENETO",5,"PADOVA","PADOVA",280,"CASALSERUGO","SZUMSKI","RICCARDO",80
"VENETO",5,"PADOVA","PADOVA",280,"CASALSERUGO","RIZZO","MARCO",27
"VENETO",5,"PADOVA","PADOVA",280,"CASALSERUGO","BUI","FABIO",9
"VENETO",5,"PADOVA","PADOVA",290,"CASTELBALDO","STEFANI","ALBERTO",397
"VENETO",5,"PADOVA","PADOVA",290,"CASTELBALDO","MANILDO","GIOVANNI",99
"VENETO",5,"PADOVA","PADOVA",290,"CASTELBALDO","SZUMSKI","RICCARDO",13
"VENETO",5,"PADOVA","PADOVA",290,"CASTELBALDO","RIZZO","MARCO",8
"VENETO",5,"PADOVA","PADOVA",290,"CASTELBALDO","BUI","FABIO",1
"VENETO",5,"PADOVA","PADOVA",300,"CERVARESE SANTA CROCE","STEFANI","ALBERTO",1781
"VENETO",5,"PADOVA","PADOVA",300,"CERVARESE SANTA CROCE","MANILDO","GIOVANNI",458
"VENETO",5,"PADOVA","PADOVA",300,"CERVARESE SANTA CROCE","SZUMSKI","RICCARDO",119
"VENETO",5,"PADOVA","PADOVA",300,"CERVARESE SANTA CROCE","RIZZO","MARCO",21
"VENETO",5,"PADOVA","PADOVA",300,"CERVARESE SANTA CROCE","BUI","FABIO",7
"VENETO",5,"PADOVA","PADOVA",310,"CINTO EUGANEO","STEFANI","ALBERTO",548
"VENETO",5,"PADOVA","PADOVA",310,"CINTO EUGANEO","MANILDO","GIOVANNI",187
"VENETO",5,"PADOVA","PADOVA",310,"CINTO EUGANEO","SZUMSKI","RICCARDO",28
"VENETO",5,"PADOVA","PADOVA",310,"CINTO EUGANEO","RIZZO","MARCO",5
"VENETO",5,"PADOVA","PADOVA",310,"CINTO EUGANEO","BUI","FABIO",1
"VENETO",5,"PADOVA","PADOVA",320,"CITTADELLA","STEFANI","ALBERTO",5943
"VENETO",5,"PADOVA","PADOVA",320,"CITTADELLA","MANILDO","GIOVANNI",2341
"VENETO",5,"PADOVA","PADOVA",320,"CITTADELLA","SZUMSKI","RICCARDO",505
"VENETO",5,"PADOVA","PADOVA",320,"CITTADELLA","RIZZO","MARCO",73
"VENETO",5,"PADOVA","PADOVA",320,"CITTADELLA","BUI","FABIO",52
"VENETO",5,"PADOVA","PADOVA",330,"CODEVIGO","STEFANI","ALBERTO",1743
"VENETO",5,"PADOVA","PADOVA",330,"CODEVIGO","MANILDO","GIOVANNI",502
"VENETO",5,"PADOVA","PADOVA",330,"CODEVIGO","SZUMSKI","RICCARDO",115
"VENETO",5,"PADOVA","PADOVA",330,"CODEVIGO","RIZZO","MARCO",12
"VENETO",5,"PADOVA","PADOVA",330,"CODEVIGO","BUI","FABIO",6
"VENETO",5,"PADOVA","PADOVA",340,"CONSELVE","STEFANI","ALBERTO",2644
"VENETO",5,"PADOVA","PADOVA",340,"CONSELVE","MANILDO","GIOVANNI",1113
"VENETO",5,"PADOVA","PADOVA",340,"CONSELVE","SZUMSKI","RICCARDO",120
"VENETO",5,"PADOVA","PADOVA",340,"CONSELVE","RIZZO","MARCO",37
"VENETO",5,"PADOVA","PADOVA",340,"CONSELVE","BUI","FABIO",19
"VENETO",5,"PADOVA","PADOVA",350,"CORREZZOLA","STEFANI","ALBERTO",1457
"VENETO",5,"PADOVA","PADOVA",350,"CORREZZOLA","MANILDO","GIOVANNI",369
"VENETO",5,"PADOVA","PADOVA",350,"CORREZZOLA","SZUMSKI","RICCARDO",62
"VENETO",5,"PADOVA","PADOVA",350,"CORREZZOLA","RIZZO","MARCO",20
"VENETO",5,"PADOVA","PADOVA",350,"CORREZZOLA","BUI","FABIO",16
"VENETO",5,"PADOVA","PADOVA",360,"CURTAROLO","STEFANI","ALBERTO",2121
"VENETO",5,"PADOVA","PADOVA",360,"CURTAROLO","MANILDO","GIOVANNI",629
"VENETO",5,"PADOVA","PADOVA",360,"CURTAROLO","SZUMSKI","RICCARDO",152
"VENETO",5,"PADOVA","PADOVA",360,"CURTAROLO","BUI","FABIO",28
"VENETO",5,"PADOVA","PADOVA",360,"CURTAROLO","RIZZO","MARCO",26
"VENETO",5,"PADOVA","PADOVA",361,"DUE CARRARE","STEFANI","ALBERTO",2516
"VENETO",5,"PADOVA","PADOVA",361,"DUE CARRARE","MANILDO","GIOVANNI",1012
"VENETO",5,"PADOVA","PADOVA",361,"DUE CARRARE","SZUMSKI","RICCARDO",114
"VENETO",5,"PADOVA","PADOVA",361,"DUE CARRARE","RIZZO","MARCO",45
"VENETO",5,"PADOVA","PADOVA",361,"DUE CARRARE","BUI","FABIO",30
"VENETO",5,"PADOVA","PADOVA",370,"ESTE","STEFANI","ALBERTO",3860
"VENETO",5,"PADOVA","PADOVA",370,"ESTE","MANILDO","GIOVANNI",2127
"VENETO",5,"PADOVA","PADOVA",370,"ESTE","SZUMSKI","RICCARDO",302
"VENETO",5,"PADOVA","PADOVA",370,"ESTE","RIZZO","MARCO",77
"VENETO",5,"PADOVA","PADOVA",370,"ESTE","BUI","FABIO",44
"VENETO",5,"PADOVA","PADOVA",380,"FONTANIVA","STEFANI","ALBERTO",2346
"VENETO",5,"PADOVA","PADOVA",380,"FONTANIVA","MANILDO","GIOVANNI",699
"VENETO",5,"PADOVA","PADOVA",380,"FONTANIVA","SZUMSKI","RICCARDO",147
"VENETO",5,"PADOVA","PADOVA",380,"FONTANIVA","RIZZO","MARCO",19
"VENETO",5,"PADOVA","PADOVA",380,"FONTANIVA","BUI","FABIO",10
"VENETO",5,"PADOVA","PADOVA",390,"GALLIERA VENETA","STEFANI","ALBERTO",1828
"VENETO",5,"PADOVA","PADOVA",390,"GALLIERA VENETA","MANILDO","GIOVANNI",699
"VENETO",5,"PADOVA","PADOVA",390,"GALLIERA VENETA","SZUMSKI","RICCARDO",172
"VENETO",5,"PADOVA","PADOVA",390,"GALLIERA VENETA","RIZZO","MARCO",29
"VENETO",5,"PADOVA","PADOVA",390,"GALLIERA VENETA","BUI","FABIO",14
"VENETO",5,"PADOVA","PADOVA",400,"GALZIGNANO TERME","STEFANI","ALBERTO",1263
"VENETO",5,"PADOVA","PADOVA",400,"GALZIGNANO TERME","MANILDO","GIOVANNI",467
"VENETO",5,"PADOVA","PADOVA",400,"GALZIGNANO TERME","SZUMSKI","RICCARDO",69
"VENETO",5,"PADOVA","PADOVA",400,"GALZIGNANO TERME","RIZZO","MARCO",23
"VENETO",5,"PADOVA","PADOVA",400,"GALZIGNANO TERME","BUI","FABIO",6
"VENETO",5,"PADOVA","PADOVA",410,"GAZZO","STEFANI","ALBERTO",1413
"VENETO",5,"PADOVA","PADOVA",410,"GAZZO","MANILDO","GIOVANNI",245
"VENETO",5,"PADOVA","PADOVA",410,"GAZZO","SZUMSKI","RICCARDO",96
"VENETO",5,"PADOVA","PADOVA",410,"GAZZO","RIZZO","MARCO",17
"VENETO",5,"PADOVA","PADOVA",410,"GAZZO","BUI","FABIO",9
"VENETO",5,"PADOVA","PADOVA",420,"GRANTORTO","STEFANI","ALBERTO",1345
"VENETO",5,"PADOVA","PADOVA",420,"GRANTORTO","MANILDO","GIOVANNI",255
"VENETO",5,"PADOVA","PADOVA",420,"GRANTORTO","SZUMSKI","RICCARDO",151
"VENETO",5,"PADOVA","PADOVA",420,"GRANTORTO","RIZZO","MARCO",16
"VENETO",5,"PADOVA","PADOVA",420,"GRANTORTO","BUI","FABIO",3
"VENETO",5,"PADOVA","PADOVA",430,"GRANZE","STEFANI","ALBERTO",484
"VENETO",5,"PADOVA","PADOVA",430,"GRANZE","MANILDO","GIOVANNI",115
"VENETO",5,"PADOVA","PADOVA",430,"GRANZE","SZUMSKI","RICCARDO",36
"VENETO",5,"PADOVA","PADOVA",430,"GRANZE","RIZZO","MARCO",9
"VENETO",5,"PADOVA","PADOVA",430,"GRANZE","BUI","FABIO",2
"VENETO",5,"PADOVA","PADOVA",440,"LEGNARO","STEFANI","ALBERTO",2542
"VENETO",5,"PADOVA","PADOVA",440,"LEGNARO","MANILDO","GIOVANNI",1099
"VENETO",5,"PADOVA","PADOVA",440,"LEGNARO","SZUMSKI","RICCARDO",214
"VENETO",5,"PADOVA","PADOVA",440,"LEGNARO","RIZZO","MARCO",36
"VENETO",5,"PADOVA","PADOVA",440,"LEGNARO","BUI","FABIO",16
"VENETO",5,"PADOVA","PADOVA",450,"LIMENA","STEFANI","ALBERTO",2228
"VENETO",5,"PADOVA","PADOVA",450,"LIMENA","MANILDO","GIOVANNI",1185
"VENETO",5,"PADOVA","PADOVA",450,"LIMENA","SZUMSKI","RICCARDO",128
"VENETO",5,"PADOVA","PADOVA",450,"LIMENA","RIZZO","MARCO",28
"VENETO",5,"PADOVA","PADOVA",450,"LIMENA","BUI","FABIO",22
"VENETO",5,"PADOVA","PADOVA",460,"LOREGGIA","STEFANI","ALBERTO",2060
"VENETO",5,"PADOVA","PADOVA",460,"LOREGGIA","MANILDO","GIOVANNI",552
"VENETO",5,"PADOVA","PADOVA",460,"LOREGGIA","BUI","FABIO",238
"VENETO",5,"PADOVA","PADOVA",460,"LOREGGIA","SZUMSKI","RICCARDO",174
"VENETO",5,"PADOVA","PADOVA",460,"LOREGGIA","RIZZO","MARCO",32
"VENETO",5,"PADOVA","PADOVA",470,"LOZZO ATESTINO","STEFANI","ALBERTO",897
"VENETO",5,"PADOVA","PADOVA",470,"LOZZO ATESTINO","MANILDO","GIOVANNI",309
"VENETO",5,"PADOVA","PADOVA",470,"LOZZO ATESTINO","SZUMSKI","RICCARDO",68
"VENETO",5,"PADOVA","PADOVA",470,"LOZZO ATESTINO","RIZZO","MARCO",18
"VENETO",5,"PADOVA","PADOVA",470,"LOZZO ATESTINO","BUI","FABIO",17
"VENETO",5,"PADOVA","PADOVA",480,"MASERA' DI PADOVA","STEFANI","ALBERTO",2547
"VENETO",5,"PADOVA","PADOVA",480,"MASERA' DI PADOVA","MANILDO","GIOVANNI",974
"VENETO",5,"PADOVA","PADOVA",480,"MASERA' DI PADOVA","SZUMSKI","RICCARDO",142
"VENETO",5,"PADOVA","PADOVA",480,"MASERA' DI PADOVA","RIZZO","MARCO",37
"VENETO",5,"PADOVA","PADOVA",480,"MASERA' DI PADOVA","BUI","FABIO",18
"VENETO",5,"PADOVA","PADOVA",490,"MASI","STEFANI","ALBERTO",491
"VENETO",5,"PADOVA","PADOVA",490,"MASI","MANILDO","GIOVANNI",104
"VENETO",5,"PADOVA","PADOVA",490,"MASI","SZUMSKI","RICCARDO",22
"VENETO",5,"PADOVA","PADOVA",490,"MASI","RIZZO","MARCO",7
"VENETO",5,"PADOVA","PADOVA",490,"MASI","BUI","FABIO",0
"VENETO",5,"PADOVA","PADOVA",500,"MASSANZAGO","STEFANI","ALBERTO",1825
"VENETO",5,"PADOVA","PADOVA",500,"MASSANZAGO","MANILDO","GIOVANNI",494
"VENETO",5,"PADOVA","PADOVA",500,"MASSANZAGO","SZUMSKI","RICCARDO",134
"VENETO",5,"PADOVA","PADOVA",500,"MASSANZAGO","BUI","FABIO",18
"VENETO",5,"PADOVA","PADOVA",500,"MASSANZAGO","RIZZO","MARCO",7
"VENETO",5,"PADOVA","PADOVA",520,"MEGLIADINO SAN VITALE","STEFANI","ALBERTO",481
"VENETO",5,"PADOVA","PADOVA",520,"MEGLIADINO SAN VITALE","MANILDO","GIOVANNI",156
"VENETO",5,"PADOVA","PADOVA",520,"MEGLIADINO SAN VITALE","SZUMSKI","RICCARDO",39
"VENETO",5,"PADOVA","PADOVA",520,"MEGLIADINO SAN VITALE","RIZZO","MARCO",16
"VENETO",5,"PADOVA","PADOVA",520,"MEGLIADINO SAN VITALE","BUI","FABIO",3
"VENETO",5,"PADOVA","PADOVA",530,"MERLARA","STEFANI","ALBERTO",800
"VENETO",5,"PADOVA","PADOVA",530,"MERLARA","MANILDO","GIOVANNI",174
"VENETO",5,"PADOVA","PADOVA",530,"MERLARA","SZUMSKI","RICCARDO",24
"VENETO",5,"PADOVA","PADOVA",530,"MERLARA","RIZZO","MARCO",12
"VENETO",5,"PADOVA","PADOVA",530,"MERLARA","BUI","FABIO",4
