"Regione","Regione_Cod","Provincia","Provincia_Cod","Comune_Cod","Comune","Cognome","Nome","Lista","Voti"
"VENETO",5,"VICENZA","VICENZA",970,"SARCEDO","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",5
"VENETO",5,"VICENZA","VICENZA",970,"SARCEDO","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",142
"VENETO",5,"VICENZA","VICENZA",970,"SARCEDO","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",16
"VENETO",5,"VICENZA","VICENZA",970,"SARCEDO","BUI","FABIO","POPOLARI per il Veneto",3
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",1083
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",381
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",124
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",31
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","STEFANI","ALBERTO","UNIONE DI CENTRO",20
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",15
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",237
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",73
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",62
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",18
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",14
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",4
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",2
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",63
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",20
"VENETO",5,"VICENZA","VICENZA",980,"SAREGO","BUI","FABIO","POPOLARI per il Veneto",6
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",523
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",156
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",54
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","STEFANI","ALBERTO","UNIONE DI CENTRO",40
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",20
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",7
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",104
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",25
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",13
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",12
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",8
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",8
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",2
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",56
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",6
"VENETO",5,"VICENZA","VICENZA",990,"SCHIAVON","BUI","FABIO","POPOLARI per il Veneto",3
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",3603
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",2395
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",358
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",160
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","STEFANI","ALBERTO","UNIONE DI CENTRO",100
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",88
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",2981
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",2211
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",200
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",95
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",84
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",56
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",28
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",686
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",122
"VENETO",5,"VICENZA","VICENZA",1000,"SCHIO","BUI","FABIO","POPOLARI per il Veneto",47
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",255
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",108
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",19
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",8
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","STEFANI","ALBERTO","UNIONE DI CENTRO",6
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",5
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",102
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",55
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",15
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",11
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",5
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",5
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",1
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",34
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",12
"VENETO",5,"VICENZA","VICENZA",1010,"SOLAGNA","BUI","FABIO","POPOLARI per il Veneto",2
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",712
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",339
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",115
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",22
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","STEFANI","ALBERTO","UNIONE DI CENTRO",12
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",6
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",103
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",97
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",31
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",13
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",8
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",4
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",4
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",86
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",9
"VENETO",5,"VICENZA","VICENZA",1020,"SOSSANO","BUI","FABIO","POPOLARI per il Veneto",2
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",1332
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",601
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",357
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","STEFANI","ALBERTO","UNIONE DI CENTRO",39
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",38
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",34
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",410
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",206
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",53
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",53
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",25
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",15
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",8
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",166
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",21
"VENETO",5,"VICENZA","VICENZA",1032,"SOVIZZO","BUI","FABIO","POPOLARI per il Veneto",7
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",1863
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","STEFANI","ALBERTO","UNIONE DI CENTRO",1121
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",647
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",148
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",74
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",30
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",402
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",124
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",54
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",53
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",27
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",25
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",11
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",264
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",24
"VENETO",5,"VICENZA","VICENZA",1040,"TEZZE SUL BRENTA","BUI","FABIO","POPOLARI per il Veneto",4
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",2696
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",1332
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",500
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",129
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",98
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","STEFANI","ALBERTO","UNIONE DI CENTRO",80
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",1124
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",730
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",162
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",68
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",52
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",30
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",24
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",402
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",78
"VENETO",5,"VICENZA","VICENZA",1050,"THIENE","BUI","FABIO","POPOLARI per il Veneto",27
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",108
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",59
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",42
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",9
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","STEFANI","ALBERTO","UNIONE DI CENTRO",2
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",1
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",16
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",11
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",1
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",1
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",0
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",0
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",0
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",5
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",0
"VENETO",5,"VICENZA","VICENZA",1060,"TONEZZA DEL CIMONE","BUI","FABIO","POPOLARI per il Veneto",0
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",753
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",479
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",45
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",36
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",29
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","STEFANI","ALBERTO","UNIONE DI CENTRO",14
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",308
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",280
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",31
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",15
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",12
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",10
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",3
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",166
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",28
"VENETO",5,"VICENZA","VICENZA",1070,"TORREBELVICINO","BUI","FABIO","POPOLARI per il Veneto",7
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",1681
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",856
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",229
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","STEFANI","ALBERTO","UNIONE DI CENTRO",57
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",56
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",53
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",549
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",150
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",84
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",55
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",45
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",29
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",17
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",123
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","RIZZO","MARCO","DEMOCRAZIA SOVRANA POPOLARE",36
"VENETO",5,"VICENZA","VICENZA",1080,"TORRI DI QUARTESOLO","BUI","FABIO","POPOLARI per il Veneto",5
"VENETO",5,"VICENZA","VICENZA",1100,"TRISSINO","STEFANI","ALBERTO","LEGA - LIGA VENETA STEFANI PRESIDENTE",2034
"VENETO",5,"VICENZA","VICENZA",1100,"TRISSINO","STEFANI","ALBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",521
"VENETO",5,"VICENZA","VICENZA",1100,"TRISSINO","STEFANI","ALBERTO","FORZA ITALIA BERLUSCONI AUTONOMIA PER IL VENETO",260
"VENETO",5,"VICENZA","VICENZA",1100,"TRISSINO","STEFANI","ALBERTO","LIGA VENETA REPUBBLICA V.A.",46
"VENETO",5,"VICENZA","VICENZA",1100,"TRISSINO","STEFANI","ALBERTO","UNIONE DI CENTRO",16
"VENETO",5,"VICENZA","VICENZA",1100,"TRISSINO","STEFANI","ALBERTO","NOI MODERATI CIVICI PER STEFANI",14
"VENETO",5,"VICENZA","VICENZA",1100,"TRISSINO","MANILDO","GIOVANNI","PARTITO DEMOCRATICO - MANILDO PRESIDENTE",264
"VENETO",5,"VICENZA","VICENZA",1100,"TRISSINO","MANILDO","GIOVANNI","ALLEANZA VERDI E SINISTRA",95
"VENETO",5,"VICENZA","VICENZA",1100,"TRISSINO","MANILDO","GIOVANNI","MOVIMENTO 5 STELLE",47
"VENETO",5,"VICENZA","VICENZA",1100,"TRISSINO","MANILDO","GIOVANNI","UNITI PER MANILDO PRESIDENTE",20
"VENETO",5,"VICENZA","VICENZA",1100,"TRISSINO","MANILDO","GIOVANNI","PACE SALUTE LAVORO - RIFONDAZIONE COMUNISTA",18
"VENETO",5,"VICENZA","VICENZA",1100,"TRISSINO","MANILDO","GIOVANNI","LE CIVICHE VENETE PER MANILDO PRESIDENTE",16
"VENETO",5,"VICENZA","VICENZA",1100,"TRISSINO","MANILDO","GIOVANNI","VOLT EUROPA - MANILDO PRESIDENTE",8
"VENETO",5,"VICENZA","VICENZA",1100,"TRISSINO","SZUMSKI","RICCARDO","SZUMSKI RESISTERE VENETO",158
