"ITTER107"|"Territorio"|"TIPO_DATO12"|"Tipo dato"|"ATECO_2007_MERCE"|"Merce Ateco 2007"|"ISO"|"Paese partner"|"TIME"|"Seleziona periodo"|"Value"|"Flag Codes"|"Flags"
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1997M9"|"Set-1997"|17825||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1997M10"|"Ott-1997"|18102||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1997M11"|"Nov-1997"|18376||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1997M12"|"Dic-1997"|17855||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1998M1"|"Gen-1998"|18360||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1998M2"|"Feb-1998"|18378||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1998M3"|"Mar-1998"|19253||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1998M4"|"Apr-1998"|18436||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1998M5"|"Mag-1998"|18674||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1998M6"|"Giu-1998"|18701||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1998M7"|"Lug-1998"|18422||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1998M8"|"Ago-1998"|18253||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1998M9"|"Set-1998"|17658||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1998M10"|"Ott-1998"|17242||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1998M11"|"Nov-1998"|18166||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1998M12"|"Dic-1998"|16893||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1999M1"|"Gen-1999"|17286||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1999M2"|"Feb-1999"|17139||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1999M3"|"Mar-1999"|17569||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1999M4"|"Apr-1999"|17390||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1999M5"|"Mag-1999"|17385||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1999M6"|"Giu-1999"|18358||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1999M7"|"Lug-1999"|18231||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1999M8"|"Ago-1999"|18674||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1999M9"|"Set-1999"|18583||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1999M10"|"Ott-1999"|19472||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1999M11"|"Nov-1999"|19175||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"1999M12"|"Dic-1999"|19301||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2000M1"|"Gen-2000"|20194||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2000M2"|"Feb-2000"|20385||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2000M3"|"Mar-2000"|20885||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2000M4"|"Apr-2000"|20833||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2000M5"|"Mag-2000"|21172||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2000M6"|"Giu-2000"|20860||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2000M7"|"Lug-2000"|21772||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2000M8"|"Ago-2000"|22344||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2000M9"|"Set-2000"|23163||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2000M10"|"Ott-2000"|22733||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2000M11"|"Nov-2000"|22465||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2000M12"|"Dic-2000"|23679||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2001M1"|"Gen-2001"|23204||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2001M2"|"Feb-2001"|22772||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2001M3"|"Mar-2001"|22702||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2001M4"|"Apr-2001"|23181||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2001M5"|"Mag-2001"|22782||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2001M6"|"Giu-2001"|23051||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2001M7"|"Lug-2001"|22609||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2001M8"|"Ago-2001"|22293||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2001M9"|"Set-2001"|22385||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2001M10"|"Ott-2001"|22480||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2001M11"|"Nov-2001"|22468||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2001M12"|"Dic-2001"|22819||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2002M1"|"Gen-2002"|22175||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2002M2"|"Feb-2002"|22293||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2002M3"|"Mar-2002"|22688||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2002M4"|"Apr-2002"|21698||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2002M5"|"Mag-2002"|22705||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2002M6"|"Giu-2002"|22548||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2002M7"|"Lug-2002"|22292||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2002M8"|"Ago-2002"|21978||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2002M9"|"Set-2002"|22949||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2002M10"|"Ott-2002"|22815||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2002M11"|"Nov-2002"|22356||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2002M12"|"Dic-2002"|22842||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2003M1"|"Gen-2003"|22557||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2003M2"|"Feb-2003"|22288||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2003M3"|"Mar-2003"|21946||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2003M4"|"Apr-2003"|21727||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2003M5"|"Mag-2003"|20982||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2003M6"|"Giu-2003"|21352||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2003M7"|"Lug-2003"|21630||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2003M8"|"Ago-2003"|21470||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2003M9"|"Set-2003"|21508||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2003M10"|"Ott-2003"|23262||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2003M11"|"Nov-2003"|21978||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2003M12"|"Dic-2003"|21946||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2004M1"|"Gen-2004"|21633||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2004M2"|"Feb-2004"|22666||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2004M3"|"Mar-2004"|23598||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2004M4"|"Apr-2004"|24048||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2004M5"|"Mag-2004"|23732||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2004M6"|"Giu-2004"|23776||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2004M7"|"Lug-2004"|23866||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2004M8"|"Ago-2004"|24833||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2004M9"|"Set-2004"|24102||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2004M10"|"Ott-2004"|24425||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2004M11"|"Nov-2004"|24465||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2004M12"|"Dic-2004"|23673||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2005M1"|"Gen-2005"|24289||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2005M2"|"Feb-2005"|23740||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2005M3"|"Mar-2005"|23820||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2005M4"|"Apr-2005"|24589||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2005M5"|"Mag-2005"|25116||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2005M6"|"Giu-2005"|25204||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2005M7"|"Lug-2005"|25780||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2005M8"|"Ago-2005"|25171||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2005M9"|"Set-2005"|25277||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2005M10"|"Ott-2005"|25399||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2005M11"|"Nov-2005"|26293||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2005M12"|"Dic-2005"|25806||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2006M1"|"Gen-2006"|26720||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2006M2"|"Feb-2006"|26448||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2006M3"|"Mar-2006"|26949||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2006M4"|"Apr-2006"|26627||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2006M5"|"Mag-2006"|27702||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2006M6"|"Giu-2006"|27602||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2006M7"|"Lug-2006"|26956||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2006M8"|"Ago-2006"|28594||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2006M9"|"Set-2006"|27968||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2006M10"|"Ott-2006"|28840||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2006M11"|"Nov-2006"|29123||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2006M12"|"Dic-2006"|30842||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2007M1"|"Gen-2007"|28866||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2007M2"|"Feb-2007"|30066||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2007M3"|"Mar-2007"|29993||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2007M4"|"Apr-2007"|29700||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2007M5"|"Mag-2007"|30160||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2007M6"|"Giu-2007"|30808||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2007M7"|"Lug-2007"|31030||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2007M8"|"Ago-2007"|31292||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2007M9"|"Set-2007"|30473||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2007M10"|"Ott-2007"|31045||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2007M11"|"Nov-2007"|31634||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2007M12"|"Dic-2007"|29429||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2008M1"|"Gen-2008"|32694||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2008M2"|"Feb-2008"|32129||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2008M3"|"Mar-2008"|31034||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2008M4"|"Apr-2008"|32581||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2008M5"|"Mag-2008"|30811||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2008M6"|"Giu-2008"|31443||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2008M7"|"Lug-2008"|31520||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2008M8"|"Ago-2008"|30365||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2008M9"|"Set-2008"|30561||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2008M10"|"Ott-2008"|29898||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2008M11"|"Nov-2008"|27394||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2008M12"|"Dic-2008"|26925||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2009M1"|"Gen-2009"|24359||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2009M2"|"Feb-2009"|24642||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2009M3"|"Mar-2009"|24204||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2009M4"|"Apr-2009"|23397||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2009M5"|"Mag-2009"|24087||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2009M6"|"Giu-2009"|23762||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"WORLD"|"Mondo"|"2009M7"|"Lug-2009"|24542||
