COD_RIP,COD_REG,COD_PROV,COD_CM,COD_UTS,PRO_COM,PRO_COM_T,COMUNE,COMUNE_A,CC_UTS,Shape_Leng,Shape_Area,X,Y
2,5,29,0,29,29043,029043,San Bellino,,0,23395.4311838,16052417.3543,11.588247,45.02644
2,5,29,0,29,29044,029044,San Martino di Venezze,,0,26232.4513511,31168929.7803,11.906541,45.12053
2,5,29,0,29,29045,029045,Stienta,,0,22633.7438497,23951803.4066,11.531916,44.958654
2,5,29,0,29,29046,029046,Taglio di Po,,0,77565.2036959,78648151.4812,12.256093,44.942315
2,5,29,0,29,29047,029047,Trecenta,,0,34059.5288638,34866809.4828,11.450185,45.020676
2,5,29,0,29,29048,029048,Villadose,,0,23963.2726793,31978396.1142,11.912578,45.079846
2,5,29,0,29,29049,029049,Villamarzana,,0,17886.1849762,14449668.569,11.68828,45.017901
2,5,29,0,29,29050,029050,Villanova del Ghebbo,,0,17700.0877051,11589863.7829,11.659222,45.06682
2,5,29,0,29,29051,029051,Villanova Marchesana,,0,22016.7194881,18096206.5622,11.967605,45.00041
2,5,29,0,29,29052,029052,Porto Viro,,0,60272.6504847,134251909.453,12.304621,45.014976
